,DIRECCION,PROPIEDADS,PRECIOUSD,PRECIOPESO,DOLARM2,PESOSM2,COTIZACION,TRIMESTRE_,BARRIO,COMUNA_
9389,Basualdo,301,650000,43680000,2159,145116,67,SEGUNDO,VILLA LURO,10
5302,F De Cespedes,152,410000,28495000,2697,187467,70,SEGUNDO,CHACARITA,15
1969,24 de Noviembre,1069,1800000,115200000,1683,107734,64,SEGUNDO,SAN CRISTOBAL,3
9776,SARMIENTO 1600,258,950000,60562500,3682,234738,64,TERCER,SAN NICOLAS,1
8827,Suarez,362,175000,11760000,483,32486,67,SEGUNDO,BOCA,4
552,TERRADA 1600,175,160000,12800000,914,73143,80,CUARTO,VILLA SANTA RITA,11
6703,Escobar,180,260000,18070000,1444,100389,70,SEGUNDO,VILLA PUEYRREDON,12
1197,ARREGUI,2200,2700000,172800000,1227,78545,64,SEGUNDO,VILLA DEL PARQUE,11
5868,FONROUGE,258,420000,29190000,1628,113140,70,SEGUNDO,MATADEROS,9
2218,Arribeños y Manzanares,114,1050000,67200000,9211,589474,64,SEGUNDO,NUÑEZ,13
6293,Rivadavia,1623,2000000,139000000,1232,85644,70,SEGUNDO,FLORES NORTE,7
675,JUJUY 200,233,650000,41437500,2790,177843,64,PRIMER,BALVANERA,3
10236,MANZONI,178,550000,35200000,3090,197753,64,SEGUNDO,VILLA LURO,10
7421,ESTADOS UNIDOS al 3000,283,400000,26880000,1413,94982,67,SEGUNDO,SAN CRISTOBAL,3
465,TROLE 200,160,120000,9600000,750,60000,80,CUARTO,NUEVA POMPEYA,4
6359,ASUNCION,261,290000,20155000,1111,77222,70,SEGUNDO,AGRONOMIA,15
1363,SEGUROLA,284,580000,37120000,2042,130704,64,SEGUNDO,FLORESTA,10
8682,Mendoza,373,1900000,127680000,5094,342306,67,SEGUNDO,VILLA URQUIZA,12
1719,Yatay al 100 entre Querandíes y Venancio Flores,220,370000,23680000,1682,107636,64,SEGUNDO,ALMAGRO,5
9338,Av. Juan B.Justo 5250,463,570000,38304000,1231,82730,67,SEGUNDO,VILLA GRAL. MITRE,11
5848,Tapalque,158,159000,11050500,1006,69940,70,SEGUNDO,MATADEROS,9
7956,Av Cordoba,189,700000,47040000,3704,248889,67,SEGUNDO,CHACARITA,15
2392,Honduras,188,1300000,83200000,6915,442553,64,SEGUNDO,PALERMO,14
8938,Azul,460,520000,34944000,1130,75965,67,SEGUNDO,FLORESTA,10
2945,Humbolt,390,380000,24320000,974,62359,64,SEGUNDO,VILLA CRESPO,15
5901,PIERES,1040,970000,67415000,933,64822,70,SEGUNDO,MATADEROS,9
5870,MONTIEL 2866,104,117000,8131500,1125,78188,70,SEGUNDO,MATADEROS,9
5665,COLOMBRES 1300,117,280000,19460000,2393,166325,70,SEGUNDO,BOEDO,5
9922,HUMBOLDT 1300,159,850000,54187500,5346,340802,64,TERCER,CHACARITA,15
3571,Cochabamba 3800,332,480000,30720000,1446,92530,64,SEGUNDO,BOEDO,5
29,VENEZUELA 3031,270,228000,18240000,844,67556,80,CUARTO,BALVANERA,3
51,VENEZUELA 2500,110,398000,31840000,3618,289454,80,CUARTO,BALVANERA,3
8856,Chiclana Av.,375,485000,32592000,1293,86912,67,SEGUNDO,BOEDO,5
4144,GENERAL CÉSAR DÍAZ  al 2400,2600,1000000,64000000,385,24615,64,SEGUNDO,VILLA GRAL. MITRE,11
4904,Blanco Encalada 3100,235,598000,41561000,2545,176855,70,SEGUNDO,BELGRANO,13
2766,Crisologo Larralde,300,530000,33920000,1767,113067,64,SEGUNDO,SAAVEDRA,12
3267,Dr C Argerich,290,310000,19840000,1069,68414,64,SEGUNDO,VILLA PUEYRREDON,12
3651,Tandil 2500,502,850000,54400000,1693,108367,64,SEGUNDO,FLORES SUR,7
5388,VIEL al 1300,238,380000,26410000,1597,110966,70,SEGUNDO,PARQUE CHACABUCO,7
9465,Camarones,464,670000,45024000,1444,97034,67,SEGUNDO,VILLA SANTA RITA,11
5015,Pico,321,980000,68110000,3052,212128,70,SEGUNDO,NUÑEZ,13
2305,JOSE ANTONIO CABRERA,238,770000,49280000,3235,207059,64,SEGUNDO,PALERMO,14
7735,Gascón 1701 esquina Aráoz,187,800000,53760000,4278,287487,67,SEGUNDO,PALERMO,14
4727,Presidente Luis Saenz Peña 1500,683,1090000,75755000,1596,110915,70,SEGUNDO,CONSTITUCION,1
10156,ALBARIÑO 2000,664,340000,21675000,512,32643,64,TERCER,MATADEROS,9
7268,Gral. Urquiza al 300,3068,5200000,349440000,1695,113898,67,SEGUNDO,BALVANERA,3
6184,B Quinquela Martin,230,300000,20850000,1304,90652,70,SEGUNDO,BARRACAS ESTE,4
9121,Cervantes 1500,464,850000,57120000,1832,123103,67,SEGUNDO,MONTE CASTRO,10
181,TERRADA 3500,371,450000,36000000,1213,97035,80,CUARTO,AGRONOMIA,15
2523,YERBAL,1017,3300000,211200000,3244,207625,64,SEGUNDO,CABALLITO,6
8887,QUINTINO BOCAYUVA,172,320000,21504000,1860,125023,67,SEGUNDO,BOEDO,5
4450,RIVERA INDARTE 100,268,930000,59520000,3470,222090,64,SEGUNDO,FLORES NORTE,7
204,GAONA 1300,421,1890000,151200000,4489,359145,80,CUARTO,CABALLITO,6
1012,DIRECTORIO 905,244,460000,29325000,1885,120184,64,PRIMER,PARQUE CHACABUCO,7
6611,Ibarrola,247,440000,30580000,1781,123806,70,SEGUNDO,VILLA DEVOTO SUR,11
6602,ARREGUI 3000,459,700000,48650000,1525,105991,70,SEGUNDO,VILLA DEL PARQUE,11
8041,Saraza,507,380000,25536000,750,50367,67,SEGUNDO,PARQUE CHACABUCO,7
4425,Terrero,160,495000,31680000,3094,198000,64,SEGUNDO,FLORES NORTE,7
2182,Delgado al 600,172,440000,28160000,2558,163721,64,SEGUNDO,COLEGIALES,13
9216,Av. Chiclana,557,1300000,87360000,2334,156840,67,SEGUNDO,PARQUE PATRICIOS,4
6113,Gral Jose G Artigas,346,350000,24325000,1012,70303,70,SEGUNDO,VILLA GRAL. MITRE,11
2645,LA PLATA AV.,251,535000,34240000,2131,136414,64,SEGUNDO,PARQUE CHACABUCO,7
8992,Av Gral Paz 11500,228,214800,14434560,942,63309,67,SEGUNDO,LINIERS,9
8087,MORLOTE 900,409,590000,39648000,1443,96939,67,SEGUNDO,PARQUE CHAS,15
10132,GAONA 4200,165,280000,17850000,1697,108182,64,TERCER,FLORESTA,10
2563,Jose M Morelos,101,350000,22400000,3465,221782,64,SEGUNDO,CABALLITO,6
6732,Nazca,275,322000,22379000,1170,81281,70,SEGUNDO,VILLA PUEYRREDON,12
7677,Araoz 1479,441,890000,59808000,2018,135619,67,SEGUNDO,PALERMO,14
10196,SEGUROLA 100,106,290000,18487500,2736,174410,64,TERCER,VELEZ SARSFIELD,10
5796,Av Gral Paz 11500,228,214800,14928600,942,65476,70,SEGUNDO,LINIERS,9
6428,Humbolt,390,380000,26410000,974,67718,70,SEGUNDO,VILLA CRESPO,15
1421,ALBERTI,269,240000,15360000,892,57100,64,SEGUNDO,PARQUE PATRICIOS,4
1699,AV. BELGRANO,188,450000,28800000,2394,153191,64,SEGUNDO,ALMAGRO,5
9038,Av Larrazabal y Av Emilio Castro,507,495000,33264000,976,65609,67,SEGUNDO,MATADEROS,9
2339,Fitz Roy  al 2400,391,2100000,134400000,5371,343734,64,SEGUNDO,PALERMO,14
2549,Rio de Janeiro,381,650000,41600000,1706,109186,64,SEGUNDO,CABALLITO,6
5693,Alzaga 2200,380,420000,29190000,1105,76816,70,SEGUNDO,BOEDO,5
4117,Condarco 100,854,1980000,126720000,2319,148384,64,SEGUNDO,VILLA GRAL. MITRE,11
10266,"ALVAREZ DE ACEVEDO, TOMAS 1700",150,600000,38250000,4000,255000,64,TERCER,PARQUE AVELLANEDA,9
6656,CHARLONE,334,499000,34680500,1494,103834,70,SEGUNDO,VILLA ORTUZAR,15
3058,Fray G Arregui,4270,2500000,160000000,585,37471,64,SEGUNDO,VILLA DEL PARQUE,11
3238,Consultar dirección,476,1200000,76800000,2521,161345,64,SEGUNDO,VILLA PUEYRREDON,12
1358,PERGAMINO 193,111,370000,23587500,3333,212500,64,PRIMER,FLORESTA,10
883,HONDURAS,173,695000,44480000,4017,257110,64,SEGUNDO,PALERMO,14
10127,DIRECTORIO 3200,303,650000,41437500,2145,136757,64,TERCER,FLORES SUR,7
1617,Yrigoyen,184,590000,37760000,3207,205217,64,SEGUNDO,ALMAGRO,5
8289,HUMBOLDT,164,299000,20092800,1823,122517,67,SEGUNDO,VILLA CRESPO,15
747,INDEPENDENCIA,460,2400000,153600000,5217,333913,64,SEGUNDO,SAN CRISTOBAL,3
8897,Tarija,385,780000,52416000,2026,136145,67,SEGUNDO,BOEDO,5
8770,Alvar Núñez,270,180000,12096000,667,44800,67,SEGUNDO,BOCA,4
3717,Dr L Belaustegui,442,490000,31360000,1109,70950,64,SEGUNDO,FLORESTA,10
441,"PAZ, GRAL. 11500",228,199800,15984000,876,70105,80,CUARTO,LINIERS,9
7020,Pizarro,231,259900,18063050,1125,78195,70,SEGUNDO,VILLA LURO,10
948,GAONA,203,880000,56320000,4335,277438,64,SEGUNDO,CABALLITO,6
9306,Pje Rio Grande,110,200000,13440000,1818,122182,67,SEGUNDO,VELEZ SARSFIELD,10
9997,AGUIRRE 300,107,459000,29261250,4290,273470,64,TERCER,VILLA CRESPO,15
3839,Pizarro N°6261,370,480000,30720000,1297,83027,64,SEGUNDO,MATADEROS,9
10010,"SCALABRINI ORTIZ, RAUL",450,2200000,140800000,4889,312889,64,SEGUNDO,VILLA CRESPO,15
4615,Lavalle y Billinghurst,303,700000,48650000,2310,160561,70,SEGUNDO,BALVANERA,3
4971,Blanco Encalada al 1500,330,2000000,139000000,6061,421212,70,SEGUNDO,NUÑEZ,13
8394,Av Alvarez Jonte,188,580000,38976000,3085,207319,67,SEGUNDO,VILLA DEL PARQUE,11
10136,BARADERO 100,294,430000,27412500,1463,93240,64,TERCER,FLORESTA,10
9564,AV. EVA PERON,156,340000,22848000,2179,146462,67,SEGUNDO,PARQUE AVELLANEDA,9
8759,Pedro Moran,520,650000,43680000,1250,84000,67,SEGUNDO,VILLA DEVOTO NORTE,11
1009,"DIAZ, AVELINO",311,440000,28160000,1415,90547,64,SEGUNDO,PARQUE CHACABUCO,7
6532,Serrano,11350,7000000,486500000,617,42863,70,SEGUNDO,VILLA CRESPO,15
7477,Sarmiento,590,2690000,180768000,4559,306386,67,SEGUNDO,SAN NICOLAS,1
4093,General Paz,278,159900,10233600,575,36812,64,SEGUNDO,VERSALLES,10
933,"ARANGUREN, JUAN F., Dr. 100",152,400000,25500000,2632,167763,64,PRIMER,CABALLITO,6
7038,PEDRO MORAN,165,235000,16332500,1424,98985,70,SEGUNDO,VILLA REAL,10
8648,Echeverria al 4900,259,890000,59808000,3436,230919,67,SEGUNDO,VILLA URQUIZA,12
2416,Gral Lucio Mansilla,264,1500000,96000000,5682,363636,64,SEGUNDO,RECOLETA,2
6526,Humboldt 163,367,550000,38225000,1499,104155,70,SEGUNDO,VILLA CRESPO,15
8705,Piran,204,319000,21436800,1564,105082,67,SEGUNDO,VILLA URQUIZA,12
9670,RAMON FALCON,151,400000,26880000,2649,178013,67,SEGUNDO,FLORES NORTE,7
8716,ROOSEVELT,375,600000,40320000,1600,107520,67,SEGUNDO,VILLA URQUIZA,12
245,ARISMENDI 2600,299,445000,35600000,1488,119064,80,CUARTO,PARQUE CHAS,15
3912,ARREGUI,330,348000,22272000,1055,67491,64,SEGUNDO,MONTE CASTRO,10
10229,"JUSTO, JUAN B.",213,700000,44800000,3286,210329,64,SEGUNDO,VILLA GRAL. MITRE,11
7029,Araujo al 100,134,425000,29537500,3172,220429,70,SEGUNDO,VILLA LURO,10
4598,Pedro J Agrelo,308,660000,45870000,2143,148929,70,SEGUNDO,ALMAGRO,5
4209,C Donizetti,188,235000,15040000,1252,80119,64,SEGUNDO,VILLA LURO,10
10259,"JOVELLANOS, GASPAR M. de 800",1530,980000,62475000,640,40833,64,TERCER,BARRACAS ESTE,4
9358,M Sanchez,540,570000,38304000,1056,70933,67,SEGUNDO,VILLA GRAL. MITRE,11
3895,Sanabria,291,470000,30080000,1615,103368,64,SEGUNDO,MONTE CASTRO,10
4291,EMILIO LAMARCA,614,1450000,92800000,2362,151140,64,SEGUNDO,VILLA SANTA RITA,11
645,SANCHEZ DE BUSTAMANTE 200,348,590000,37612500,1695,108082,64,PRIMER,ALMAGRO,5
1228,ESTOMBA,824,680000,43520000,825,52816,64,SEGUNDO,VILLA ORTUZAR,15
8880,Jose Marmol 1600,250,400000,26880000,1600,107520,67,SEGUNDO,BOEDO,5
2001,24 de Noviembre 1541,1069,1800000,115200000,1684,107764,64,SEGUNDO,SAN CRISTOBAL,3
8940,BACACAY,440,550000,36960000,1250,84000,67,SEGUNDO,FLORESTA,10
6639,Tinogasta,470,580000,40310000,1234,85766,70,SEGUNDO,VILLA DEVOTO SUR,11
5121,HUMBOLDT al 1400,81,490000,34055000,6049,420432,70,SEGUNDO,PALERMO,14
1056,"ACHA, MARIANO, Gral.",255,320000,20480000,1255,80314,64,SEGUNDO,SAAVEDRA,12
5558,Plaza,1315,1750000,121625000,1331,92490,70,SEGUNDO,VILLA ORTUZAR,15
7044,Melincué al 5500,301,310000,21545000,1030,71578,70,SEGUNDO,VILLA REAL,10
5980,Dekay,262,260000,18070000,992,68969,70,SEGUNDO,NUEVA POMPEYA,4
1073,MILLER,180,350000,22400000,1944,124444,64,SEGUNDO,SAAVEDRA,12
9370,Trelles 1200,437,448000,30105600,1025,68892,67,SEGUNDO,VILLA GRAL. MITRE,11
9748,ENTRE RIOS 2000,687,1500000,95625000,2183,139192,64,TERCER,CONSTITUCION,1
1195,WARNES,343,385000,24640000,1122,71837,64,SEGUNDO,VILLA CRESPO,15
2583,GUEVARA,188,550000,35200000,2926,187234,64,SEGUNDO,CHACARITA,15
5449,Washington,246,800000,55600000,3252,226016,70,SEGUNDO,SAAVEDRA,12
5149,Cabrera,161,700000,48650000,4348,302174,70,SEGUNDO,PALERMO,14
5785,Baradero 447,311,395000,27452500,1270,88272,70,SEGUNDO,FLORESTA,10
2981,Acoyte 1300,121,380000,24320000,3140,200992,64,SEGUNDO,VILLA CRESPO,15
2565,Achával,175,385000,24640000,2200,140800,64,SEGUNDO,CABALLITO,6
7973,CORDOBA,472,1500000,100800000,3178,213559,67,SEGUNDO,CHACARITA,15
2434,Paraguay al 800,286,1950000,124800000,6818,436364,64,SEGUNDO,RETIRO,1
3277,Obispo San Alberto,304,440000,28160000,1447,92632,64,SEGUNDO,VILLA PUEYRREDON,12
9447,Ferre,375,170000,11424000,453,30464,67,SEGUNDO,VILLA RIACHUELO,8
23,BULNES 1200,115,550000,44000000,4783,382609,80,CUARTO,ALMAGRO,5
3913,Av A Alvarez Jonte,823,2200000,140800000,2673,171081,64,SEGUNDO,MONTE CASTRO,10
5329,F De Cespedes,423,650000,45175000,1537,106797,70,SEGUNDO,CHACARITA,15
5830,Cafayate e/ Patron y Alpatacal,225,250000,17375000,1111,77222,70,SEGUNDO,LINIERS,9
5292,Neuquen al 500,520,1580000,109810000,3038,211173,70,SEGUNDO,CABALLITO,6
10108,"VALLE, ARISTOBULO DEL 300",239,250000,15937500,1046,66684,64,TERCER,BOCA,4
8860,Cochabamba al 3300,250,250000,16800000,1000,67200,67,SEGUNDO,BOEDO,5
5356,Av La Plata 1300,320,720000,50040000,2250,156375,70,SEGUNDO,PARQUE CHACABUCO,7
1867,Brasil al 1400,1484,2900000,185600000,1954,125067,64,SEGUNDO,CONSTITUCION,1
7131,belgrano al 3900,750,1280000,86016000,1707,114688,67,SEGUNDO,ALMAGRO,5
8700,PADILLA MANUEL,182,430000,28896000,2363,158769,67,SEGUNDO,VILLA URQUIZA,12
2173,Ciudad de la Paz,346,1550000,99200000,4480,286705,64,SEGUNDO,COLEGIALES,13
8371,VELASCO 1000,576,690000,46368000,1198,80500,67,SEGUNDO,VILLA CRESPO,15
4363,Pergamino 1000,417,310000,19840000,743,47578,64,SEGUNDO,PARQUE AVELLANEDA,9
5498,JARAMILLO,374,1150000,79925000,3075,213703,70,SEGUNDO,SAAVEDRA,12
3761,Pieres 200,385,385000,24640000,1000,64000,64,SEGUNDO,LINIERS,9
4857,Pedro Rivera 2837  | USAA,225,990000,68805000,4400,305800,70,SEGUNDO,BELGRANO,13
4167,Poeta Leopardi,328,330000,21120000,1006,64390,64,SEGUNDO,VILLA LURO,10
3028,J M Serrano,427,799000,51136000,1871,119756,64,SEGUNDO,VILLA CRESPO,15
2100,Montañeses,247,1200000,76800000,4858,310931,64,SEGUNDO,BELGRANO,13
4948,AMENABAR AL 1000 DOBLE FRENTE,353,2000000,139000000,5666,393768,70,SEGUNDO,COLEGIALES,13
9838,"CABRERA, JOSE A. 5100",378,899000,57311250,2378,151617,64,TERCER,PALERMO,14
9091,Pizarro N°6261,370,480000,32256000,1297,87178,67,SEGUNDO,MATADEROS,9
5885,Cnel P Murguiondo,340,285000,19807500,839,58290,70,SEGUNDO,MATADEROS,9
8663,L Burela,441,490000,32928000,1111,74667,67,SEGUNDO,VILLA URQUIZA,12
9378,Av Alberdi,230,260000,17472000,1130,75965,67,SEGUNDO,VILLA LURO,10
5182,Condarco,91,195000,13552500,2143,148929,70,SEGUNDO,AGRONOMIA,15
4301,CUENCA,286,299000,19136000,1045,66909,64,SEGUNDO,VILLA SANTA RITA,11
6695,L Griveo,442,420000,29190000,950,66041,70,SEGUNDO,VILLA PUEYRREDON,12
9904,"PUEYRREDON, HONORIO, DR. 1100",244,1580000,100725000,6475,412807,64,TERCER,CABALLITO,6
2722,Del Temple,120,265000,16960000,2208,141333,64,SEGUNDO,PARQUE CHAS,15
2165,Av. Ricardo Balbin 3100 y Jose P. Tamborini,164,825000,52800000,5030,321951,64,SEGUNDO,COGHLAN,12
10165,SANTO TOME 5000,140,180000,11475000,1286,81964,64,TERCER,MONTE CASTRO,10
9886,TRES SARGENTOS 300,476,1450000,92437500,3046,194196,64,TERCER,RETIRO,1
3395,La Pampa,314,365000,23360000,1162,74395,64,SEGUNDO,VILLA URQUIZA,12
2246,Conesa 2900,195,600000,38400000,3077,196923,64,SEGUNDO,NUÑEZ,13
4875,Sucre,112,690000,47955000,6161,428170,70,SEGUNDO,BELGRANO,13
5158,GUATEMALA,268,980000,68110000,3657,254142,70,SEGUNDO,PALERMO,14
2049,BOLIVAR,690,950000,60800000,1377,88116,64,SEGUNDO,SAN TELMO,1
5352,Av. La Plata 2000,386,450000,31275000,1166,81023,70,SEGUNDO,PARQUE CHACABUCO,7
7033,Donizetti 525/27/29 Y Donizetti,761,1100000,76450000,1445,100460,70,SEGUNDO,VILLA LURO,10
276,GODOY CRUZ 1200,216,460000,36800000,2130,170370,80,CUARTO,VILLA CRESPO,15
1928,Cochabamba,216,280000,17920000,1296,82963,64,SEGUNDO,SAN CRISTOBAL,3
7551,Olazabal Av.,380,830000,55776000,2184,146779,67,SEGUNDO,BELGRANO,13
5563,Nahuel Huapi,200,920000,63940000,4600,319700,70,SEGUNDO,VILLA URQUIZA,12
4833,Peron al 1500,237,703000,48858500,2966,206154,70,SEGUNDO,SAN NICOLAS,1
7788,Paraguay,181,1480000,99456000,8177,549481,67,SEGUNDO,PALERMO,14
5529,JOSE MARTI,210,190000,13205000,905,62881,70,SEGUNDO,VILLA CRESPO,15
10112,SAN IGNACIO 3600,225,600000,38250000,2667,170000,64,TERCER,BOEDO,5
535,"JUSTO, JUAN B. 8400",2542,4500000,360000000,1770,141621,80,CUARTO,VILLA LURO,10
7325,Brasil,510,900000,60480000,1765,118588,67,SEGUNDO,CONSTITUCION,1
4760,Pbto M Alberti,280,355000,24672500,1268,88116,70,SEGUNDO,SAN CRISTOBAL,3
8166,M Fernandez,315,440000,29568000,1399,93989,67,SEGUNDO,SAAVEDRA,12
7370,CHILE 1768,360,520000,34944000,1444,97067,67,SEGUNDO,MONTSERRAT,1
7259,Dean Funes,248,360000,24192000,1452,97548,67,SEGUNDO,BALVANERA,3
5761,Joaquin V. Gonzalez y Rivadavia,440,350000,24325000,795,55284,70,SEGUNDO,FLORESTA,10
3415,Burela,196,650000,41600000,3316,212245,64,SEGUNDO,VILLA URQUIZA,12
1137,HUMBOLDT,164,299000,19136000,1823,116683,64,SEGUNDO,VILLA CRESPO,15
5437,C Larralde,383,1000000,69500000,2611,181462,70,SEGUNDO,SAAVEDRA,12
4202,DEL CORRO 94,129,249000,15936000,1930,123535,64,SEGUNDO,VILLA LURO,10
7889,Eleodoro Lobos 500,443,760000,51072000,1716,115287,67,SEGUNDO,CABALLITO,6
508,GALICIA 2700,128,240000,19200000,1875,150000,80,CUARTO,VILLA GRAL. MITRE,11
6717,Mosconi,225,750000,52125000,3333,231667,70,SEGUNDO,VILLA PUEYRREDON,12
3132,Av A Alvarez Jonte,480,950000,60800000,1979,126667,64,SEGUNDO,VILLA DEL PARQUE,11
7155,Esteban A Gascon,136,390000,26208000,2868,192706,67,SEGUNDO,ALMAGRO,5
8549,Av De Los Constituyentes,256,350000,23520000,1367,91875,67,SEGUNDO,VILLA PUEYRREDON,12
1793,MEXICO al 2800,238,380000,24320000,1597,102185,64,SEGUNDO,BALVANERA,3
3328,CONGRESO,1186,7900000,505600000,6661,426307,64,SEGUNDO,VILLA URQUIZA,12
2918,JUSTO JUAN B,528,1750000,112000000,3314,212121,64,SEGUNDO,VILLA CRESPO,15
7979,FEDERICO LACROZE,430,1050000,70560000,2442,164093,67,SEGUNDO,CHACARITA,15
795,AZURDUY JUANA 3600,658,2500000,159375000,3799,242211,64,PRIMER,COGHLAN,12
2144,Monroe,355,1100000,70400000,3099,198310,64,SEGUNDO,COGHLAN,12
3756,Albariño,260,1150000,73600000,4423,283077,64,SEGUNDO,LINIERS,9
5044,Bulnes,362,1300000,90350000,3591,249586,70,SEGUNDO,PALERMO,14
7814,Arenales,383,2350000,157920000,6136,412324,67,SEGUNDO,RECOLETA,2
4071,Mozart,171,300000,19200000,1754,112281,64,SEGUNDO,VELEZ SARSFIELD,10
9362,San Blas Al,181,180000,12096000,994,66829,67,SEGUNDO,VILLA GRAL. MITRE,11
7903,GAONA,189,950000,63840000,5026,337778,67,SEGUNDO,CABALLITO,6
5297,Achával,175,385000,26757500,2200,152900,70,SEGUNDO,CABALLITO,6
4825,Uruguay,1117,4200000,291900000,3760,261325,70,SEGUNDO,SAN NICOLAS,1
8011,Warnes 0 al 100,228,685000,46032000,3004,201895,67,SEGUNDO,CHACARITA,15
2174,Ciudad de la Paz,266,1200000,76800000,4511,288722,64,SEGUNDO,COLEGIALES,13
9956,SAN MARTIN 3200,240,640000,40800000,2667,170000,64,TERCER,PATERNAL,15
8221,Aguirre 1000,289,645000,43344000,2232,149979,67,SEGUNDO,VILLA CRESPO,15
9,TREINTA Y TRES ORIENTALES 200,217,329000,26320000,1516,121290,80,CUARTO,ALMAGRO,5
884,"JUSTO, JUAN B.",546,4500000,288000000,8242,527473,64,SEGUNDO,PALERMO,14
7404,Cochabamba,202,370000,24864000,1832,123089,67,SEGUNDO,SAN CRISTOBAL,3
1209,NAZCA,191,540000,34560000,2827,180942,64,SEGUNDO,VILLA DEL PARQUE,11
810,AMENABAR 600,229,930000,59287500,4061,258897,64,PRIMER,COLEGIALES,13
6046,MATHEU,304,300000,20850000,987,68586,70,SEGUNDO,PARQUE PATRICIOS,4
8955,Directorio,365,620000,41664000,1699,114148,67,SEGUNDO,FLORESTA,10
2636,"Av Corrientes 6000, Villa Crespo - Terreno en Ven*",450,989000,63296000,2198,140658,64,SEGUNDO,CHACARITA,15
8403,Bordabehere 2300,104,139000,9340800,1337,89815,67,SEGUNDO,VILLA DEL PARQUE,11
685,MORENO 3300,148,250000,15937500,1689,107686,64,PRIMER,BALVANERA,3
9857,DARWIN 1400,144,450000,28687500,3125,199219,64,TERCER,PALERMO,14
3520,Magallanes,568,330000,21120000,581,37183,64,SEGUNDO,BOCA,4
8676,Manuela Pedraza,1237,1500000,100800000,1213,81487,67,SEGUNDO,VILLA URQUIZA,12
10113,CONSTITUCION 3500,2295,1200000,76500000,523,33333,64,TERCER,BOEDO,5
2387,Paraguay,204,1220000,78080000,5980,382745,64,SEGUNDO,PALERMO,14
4433,Andrés Lamas entre Franklin y Neuquén,380,530000,33920000,1395,89263,64,SEGUNDO,FLORES NORTE,7
9075,Manuel Artigas al 6600,239,373000,25065600,1561,104877,67,SEGUNDO,MATADEROS,9
7934,RIGLOS,191,840000,56448000,4398,295539,67,SEGUNDO,CABALLITO,6
