,DIRECCION,PROPIEDADS,PRECIOUSD,PRECIOPESO,DOLARM2,PESOSM2,COTIZACION,TRIMESTRE_,BARRIO,COMUNA_
270,ARIAS 3200,147,240000,19200000,1633,130612,80,CUARTO,SAAVEDRA,12
4312,pi y margall,126,250000,16000000,1984,126984,64,SEGUNDO,BARRACAS ESTE,4
8330,Loyola al 800,150,500000,33600000,3333,224000,67,SEGUNDO,VILLA CRESPO,15
313,MARTINEZ ROSAS 1100,289,650000,52000000,2249,179931,80,CUARTO,VILLA CRESPO,15
5409,Gral M A Rodriguez,1300,1300000,90350000,1000,69500,70,SEGUNDO,PATERNAL,15
9810,"PEREZ, ROQUE 2900",210,420000,26775000,2000,127500,64,TERCER,COGHLAN,12
3089,Argerich,172,620000,39680000,3605,230698,64,SEGUNDO,VILLA DEL PARQUE,11
8741,F Llavallol,325,515000,34608000,1585,106486,67,SEGUNDO,VILLA DEVOTO NORTE,11
70,ENTRE RIOS 100,800,1200000,96000000,1500,120000,80,CUARTO,MONTSERRAT,1
918,JUNIN,260,1550000,99200000,5962,381538,64,SEGUNDO,RECOLETA,2
4982,VUELTA DE OBLIGADO,318,875000,60812500,2754,191415,70,SEGUNDO,NUÑEZ,13
6966,Bolivia 1900,152,185000,12857500,1217,84589,70,SEGUNDO,VILLA GRAL. MITRE,11
3321,ALVAREZ THOMAS,410,950000,60800000,2317,148293,64,SEGUNDO,VILLA URQUIZA,12
6969,Camarones,1058,750000,52125000,709,49267,70,SEGUNDO,VILLA GRAL. MITRE,11
6285,BUFANO ALFREDO R.,134,349000,24255500,2604,181011,70,SEGUNDO,FLORES NORTE,7
305,"JUSTO, JUAN B. 2000",203,365000,29200000,1798,143842,80,CUARTO,VILLA CRESPO,15
8086,LLERENA,468,760000,51072000,1624,109128,67,SEGUNDO,PARQUE CHAS,15
7062,Terrada 1580,226,399000,27730500,1765,122701,70,SEGUNDO,VILLA SANTA RITA,11
3549,Alte. Brown 1039,375,565000,36160000,1507,96427,64,SEGUNDO,BOCA,4
1862,Humberto 1°,457,650000,41600000,1422,91028,64,SEGUNDO,CONSTITUCION,1
7998,LOYOLA 1415,750,400000,26880000,533,35840,67,SEGUNDO,CHACARITA,15
1461,ALCARAZ,190,220000,14080000,1158,74105,64,SEGUNDO,VERSALLES,10
9749,ESTADOS UNIDOS 1300,867,870000,55462500,1004,63971,64,TERCER,CONSTITUCION,1
8938,Azul,460,520000,34944000,1130,75965,67,SEGUNDO,FLORESTA,10
5957,Av Saenz,284,450000,31275000,1585,110123,70,SEGUNDO,NUEVA POMPEYA,4
5384,ZAÑARTU,446,300000,20850000,673,46749,70,SEGUNDO,PARQUE CHACABUCO,7
1063,CHAJARI,130,228000,14592000,1754,112246,64,SEGUNDO,SAAVEDRA,12
3548,Martin Rodriguez,332,145000,9280000,437,27952,64,SEGUNDO,BOCA,4
74,CHICLANA 1240,222,200000,16000000,901,72072,80,CUARTO,SAN CRISTOBAL,3
792,"RIVERA, PEDRO I., Dr. 2837",125,990000,63112500,7920,504900,64,PRIMER,BELGRANO,13
7877,Cangallo,300,850000,57120000,2833,190400,67,SEGUNDO,CABALLITO,6
9192,MOM 2742/2754,364,150000,10080000,412,27692,67,SEGUNDO,NUEVA POMPEYA,4
6331,Saavedra,534,470000,32665000,880,61170,70,SEGUNDO,SAN CRISTOBAL,3
9831,ARCOS 4200,390,1050000,66937500,2692,171635,64,TERCER,NUÑEZ,13
2269,Ciudad de la Paz al 100,175,900000,57600000,5143,329143,64,SEGUNDO,PALERMO,14
12,"SALGUERO, JERONIMO 41",352,395000,31600000,1122,89773,80,CUARTO,ALMAGRO,5
10057,CHORROARIN,325,550000,35200000,1692,108308,64,SEGUNDO,VILLA ORTUZAR,15
4225,Melincué al 5500,301,310000,19840000,1030,65914,64,SEGUNDO,VILLA REAL,10
1585,PEDERNERA 100,561,1300000,82875000,2317,147727,64,PRIMER,FLORES NORTE,7
2431,ANCHORENA TOMAS M. DE DR.,444,1200000,76800000,2703,172973,64,SEGUNDO,RECOLETA,2
7947,Valle al 200,438,2100000,141120000,4795,322192,67,SEGUNDO,CABALLITO,6
6005,15 DE NOVIEMBRE DE 1889,346,450000,31275000,1301,90390,70,SEGUNDO,PARQUE PATRICIOS,4
1682,PRINGLES,225,890000,56960000,3956,253156,64,SEGUNDO,ALMAGRO,5
4663,Agüero y Rivadavia,2893,1499000,104180500,518,36011,70,SEGUNDO,BALVANERA,3
1865,COCHABAMBA,870,1200000,76800000,1379,88276,64,SEGUNDO,CONSTITUCION,1
7852,Av Directorio,226,1200000,80640000,5310,356814,67,SEGUNDO,CABALLITO,6
8138,CORREA,187,400000,26880000,2139,143743,67,SEGUNDO,SAAVEDRA,12
