,DIRECCION,PROPIEDADS,PRECIOUSD,PRECIOPESO,DOLARM2,PESOSM2,COTIZACION,TRIMESTRE_,BARRIO,COMUNA_
6598,Nazca 2400,467,890000,61855000,1906,132452,70,SEGUNDO,VILLA DEL PARQUE,11
934,AVELLANEDA 280,145,420000,26775000,2897,184655,64,PRIMER,CABALLITO,6
6296,Santo Domingo al 2900,226,198000,13761000,876,60889,70,SEGUNDO,BARRACAS OESTE,4
6886,MOSCONI,196,589000,40935500,3002,208631,70,SEGUNDO,VILLA DEVOTO NORTE,11
4404,CAFAYATE,225,150000,9600000,667,42667,64,SEGUNDO,VILLA LUGANO,8
6089,"ALBERDI  JUAN B., AV.",288,425000,29537500,1476,102561,70,SEGUNDO,VELEZ SARSFIELD,10
3590,Jose Marmol,382,299000,19136000,783,50094,64,SEGUNDO,BOEDO,5
6390,AVALOS,228,500000,34750000,2193,152412,70,SEGUNDO,PARQUE CHAS,15
7317,15 De Noviembre 1889,318,280000,18816000,881,59170,67,SEGUNDO,CONSTITUCION,1
1496,EUCLIDES,272,220000,14080000,809,51765,64,SEGUNDO,VILLA LURO,10
5465,Nuñez,753,1900000,132050000,2523,175365,70,SEGUNDO,SAAVEDRA,12
445,YERBAL 6300,221,194000,15520000,878,70226,80,CUARTO,LINIERS,9
4240,Camarones,465,690000,44160000,1484,94968,64,SEGUNDO,VILLA SANTA RITA,11
8344,Nicolás Repetto a 1 cuadra de J.B. Justo,332,395000,26544000,1190,79952,67,SEGUNDO,VILLA CRESPO,15
8126,BESARES,150,265000,17808000,1767,118720,67,SEGUNDO,SAAVEDRA,12
9756,MEXICO 1400,240,599000,38186250,2496,159109,64,TERCER,MONTSERRAT,1
3517,Suarez 570,630,230000,14720000,365,23365,64,SEGUNDO,BOCA,4
4007,Alberti 1800,269,210000,13440000,781,49963,64,SEGUNDO,PARQUE PATRICIOS,4
1638,Tucuman,365,800000,51200000,2192,140274,64,SEGUNDO,ALMAGRO,5
7410,Constitucion,176,230000,15456000,1307,87818,67,SEGUNDO,SAN CRISTOBAL,3
8995,CAFAYATE,152,168000,11289600,1105,74274,67,SEGUNDO,LINIERS,9
509,GAONA 2400,1006,2950000,236000000,2932,234592,80,CUARTO,VILLA GRAL. MITRE,11
9910,FRAGATA Pres. SARMIENTO 1800,100,850000,54187500,8500,541875,64,TERCER,CABALLITO,6
2836,Machaín,141,230000,14720000,1631,104397,64,SEGUNDO,SAAVEDRA,12
9822,CONGRESO 2800,177,840000,53550000,4746,302542,64,TERCER,NUÑEZ,13
8633,Congreso Av.,248,975000,65520000,3931,264194,67,SEGUNDO,VILLA URQUIZA,12
5097,Carranza al 2000,436,1495000,103902500,3429,238308,70,SEGUNDO,PALERMO,14
9034,"ARTIGAS, MANUEL DE",172,275000,18480000,1599,107442,67,SEGUNDO,MATADEROS,9
7281,Lavalle y Billinghurst,303,700000,47040000,2310,155248,67,SEGUNDO,BALVANERA,3
4022,MATHEU,304,300000,19200000,987,63158,64,SEGUNDO,PARQUE PATRICIOS,4
5132,Paraguay y Fitz Roy,420,1750000,121625000,4167,289583,70,SEGUNDO,PALERMO,14
5419,Batalla del Pari,135,370000,25715000,2741,190481,70,SEGUNDO,PATERNAL,15
7981,Forest al 300,401,1800000,120960000,4489,301646,67,SEGUNDO,CHACARITA,15
7051,Itaqui,240,180000,12510000,750,52125,70,SEGUNDO,VILLA RIACHUELO,8
9362,San Blas Al,181,180000,12096000,994,66829,67,SEGUNDO,VILLA GRAL. MITRE,11
2337,Esteban A Gascon,146,700000,44800000,4795,306849,64,SEGUNDO,PALERMO,14
5102,Costa Rica 4400,280,800000,55600000,2857,198571,70,SEGUNDO,PALERMO,14
4049,Pje Rio Grande,110,200000,12800000,1818,116364,64,SEGUNDO,VELEZ SARSFIELD,10
8139,Correa,623,830000,55776000,1332,89528,67,SEGUNDO,SAAVEDRA,12
10016,FITZ ROY,390,420000,26880000,1077,68923,64,SEGUNDO,VILLA CRESPO,15
8001,Loyola/Bonpland y Carranza,397,850000,57120000,2141,143879,67,SEGUNDO,CHACARITA,15
1744,paso al 500,321,2400000,153600000,7477,478505,64,SEGUNDO,BALVANERA,3
553,"JUSTO, JUAN B. 5900",1989,4500000,360000000,2262,180996,80,CUARTO,VILLA SANTA RITA,11
2092,Avenida de Los Incas al 3000,900,4000000,256000000,4444,284444,64,SEGUNDO,BELGRANO,13
6970,Gavilan,388,390000,27105000,1005,69858,70,SEGUNDO,VILLA GRAL. MITRE,11
3410,Felix Foullier,235,600000,38400000,2553,163404,64,SEGUNDO,VILLA URQUIZA,12
3778,AV LARRAZABAL,400,500000,32000000,1250,80000,64,SEGUNDO,MATADEROS,9
5860,Avenida de Los Corrales,350,235000,16332500,671,46664,70,SEGUNDO,MATADEROS,9
7717,Costa Rica 4400,280,800000,53760000,2857,192000,67,SEGUNDO,PALERMO,14
1881,LUIS SAENZ PEÑA,337,250000,16000000,742,47471,64,SEGUNDO,CONSTITUCION,1
3032,Malabia y Murillo,340,399000,25536000,1174,75106,64,SEGUNDO,VILLA CRESPO,15
5078,DARWIN,507,450000,31275000,888,61686,70,SEGUNDO,PALERMO,14
7687,Av. Córdoba,449,1700000,114240000,3786,254432,67,SEGUNDO,PALERMO,14
5819,ERCILLA,270,260000,18070000,963,66926,70,SEGUNDO,LINIERS,9
4374,"BONIFACIO, JOSE",278,280000,17920000,1007,64460,64,SEGUNDO,PARQUE AVELLANEDA,9
4381,Moreto al 700,319,210000,13440000,658,42132,64,SEGUNDO,PARQUE AVELLANEDA,9
2265,J Alvarez,253,2000000,128000000,7905,505929,64,SEGUNDO,PALERMO,14
8953,Chivilcoy,305,800000,53760000,2623,176262,67,SEGUNDO,FLORESTA,10
2492,HIDALGO 600,1447,3800000,243200000,2626,168072,64,SEGUNDO,CABALLITO,6
3117,Av. Alvarez Jonte,304,390000,24960000,1283,82105,64,SEGUNDO,VILLA DEL PARQUE,11
409,CASTRO 2000,72,130000,10400000,1806,144444,80,CUARTO,BOEDO,5
1039,CAMPILLO,193,390000,24960000,2021,129326,64,SEGUNDO,PARQUE CHAS,15
1265,DE LOS CONSTITUYENTES,70,165000,10560000,2357,150857,64,SEGUNDO,VILLA URQUIZA,12
6499,Av. JUAN B JUSTO 1900 Y JUFRE,61,230000,15985000,3770,262049,70,SEGUNDO,VILLA CRESPO,15
951,"JUSTO, JUAN B.",112,375000,24000000,3348,214286,64,SEGUNDO,CABALLITO,6
1062,CABILDO 4300,34,83000,5291250,2441,155625,64,PRIMER,SAAVEDRA,12
5396,Av San Martin,263,850000,59075000,3232,224620,70,SEGUNDO,PATERNAL,15
6773,ACHEGA,441,430000,29885000,975,67766,70,SEGUNDO,VILLA URQUIZA,12
2085,Conde,208,925000,59200000,4447,284615,64,SEGUNDO,BELGRANO,13
6831,Pje Berteloth al 3400,169,260000,18070000,1538,106923,70,SEGUNDO,VILLA URQUIZA,12
2396,Gascón 1701,187,1100000,70400000,5882,376471,64,SEGUNDO,PALERMO,14
3248,Gral Jose G Artigas,260,295000,18880000,1135,72615,64,SEGUNDO,VILLA PUEYRREDON,12
8706,piran,123,345000,23184000,2805,188488,67,SEGUNDO,VILLA URQUIZA,12
327,OLAYA 1600,388,500000,40000000,1289,103093,80,CUARTO,VILLA CRESPO,15
100,SUPERI 2400,436,600000,48000000,1376,110092,80,CUARTO,BELGRANO,13
6833,Donado,150,320000,22240000,2133,148267,70,SEGUNDO,VILLA URQUIZA,12
8056,Andonaegui,160,350000,23520000,2188,147000,67,SEGUNDO,PARQUE CHAS,15
5627,Del Valle Iberlucea,452,650000,45175000,1438,99945,70,SEGUNDO,BOCA,4
9946,BUCARELLI 1200,262,450000,28687500,1718,109494,64,TERCER,PARQUE CHAS,15
3521,Carlos F Melo,243,160000,10240000,658,42140,64,SEGUNDO,BOCA,4
1944,24 de Noviembre,211,418000,26752000,1981,126787,64,SEGUNDO,SAN CRISTOBAL,3
7007,Dante 81,132,480000,33360000,3636,252727,70,SEGUNDO,VILLA LURO,10
3910,Pje Canada,216,450000,28800000,2083,133333,64,SEGUNDO,MONTE CASTRO,10
6906,Marcos Paz,158,320000,22240000,2025,140759,70,SEGUNDO,VILLA DEVOTO NORTE,11
1392,POLA 1600,224,190000,12112500,848,54074,64,PRIMER,MATADEROS,9
1829,Boulogne Sur Mer 600,1626,5000000,320000000,3075,196802,64,SEGUNDO,BALVANERA,3
4104,Fragueiro,160,150000,9600000,938,60000,64,SEGUNDO,VERSALLES,10
5527,Antezana,408,2500000,173750000,6127,425858,70,SEGUNDO,VILLA CRESPO,15
1201,CONDARCO,1156,610000,39040000,528,33772,64,SEGUNDO,VILLA DEL PARQUE,11
8098,CAMARONES,543,670000,45024000,1234,82917,67,SEGUNDO,PATERNAL,15
8721,Tomás Le Breton,254,759000,51004800,2988,200806,67,SEGUNDO,VILLA URQUIZA,12
2646,Av. La Plata 2000,386,450000,28800000,1166,74611,64,SEGUNDO,PARQUE CHACABUCO,7
6282,Bacacay 2700,412,850000,59075000,2063,143386,70,SEGUNDO,FLORES NORTE,7
8004,SANTOS DUMONT,330,520000,34944000,1576,105891,67,SEGUNDO,CHACARITA,15
2756,Espinosa,1133,560000,35840000,494,31633,64,SEGUNDO,PATERNAL,15
907,"HUERGO, ING.",2934,6500000,416000000,2215,141786,64,SEGUNDO,PUERTO MADERO,1
5244,Yerbal,588,1400000,97300000,2381,165476,70,SEGUNDO,CABALLITO,6
9784,TALCAHUANO 100,304,1500000,95625000,4934,314556,64,TERCER,SAN NICOLAS,1
5882,Av. Escalada,391,650000,45175000,1662,115537,70,SEGUNDO,MATADEROS,9
1540,USPALLATA 900,300,500000,31875000,1667,106250,64,PRIMER,BARRACAS ESTE,4
7568,Av Dr R Balbin,373,1050000,70560000,2815,189169,67,SEGUNDO,COGHLAN,12
9401,Donizetti,600,1200000,80640000,2000,134400,67,SEGUNDO,VILLA LURO,10
3796,Carhue,410,350000,22400000,854,54634,64,SEGUNDO,MATADEROS,9
161,"HUERGO, ING. 1400",1302,6500000,520000000,4992,399386,80,CUARTO,PUERTO MADERO,1
6064,SAN BLAS,373,520000,36140000,1394,96890,70,SEGUNDO,VELEZ SARSFIELD,10
6136,Concordia al 1100,660,1100000,76450000,1667,115833,70,SEGUNDO,VILLA SANTA RITA,11
8300,JOSE MARTI,210,190000,12768000,905,60800,67,SEGUNDO,VILLA CRESPO,15
8246,Batalla del Pari al 800,218,320000,21504000,1468,98642,67,SEGUNDO,VILLA CRESPO,15
3740,Ibarrola,460,870000,55680000,1891,121043,64,SEGUNDO,LINIERS,9
4912,Av Libertador  al 6700,1154,7000000,486500000,6066,421577,70,SEGUNDO,BELGRANO,13
1513,"JUSTO, JUAN B. 6500",176,490000,31237500,2784,177486,64,PRIMER,VILLA SANTA RITA,11
6638,Cantilo entre Allende y Benito Juarez,1104,2300000,159850000,2083,144792,70,SEGUNDO,VILLA DEVOTO SUR,11
3920,CACHI,424,240000,15360000,566,36220,64,SEGUNDO,NUEVA POMPEYA,4
9015,PILAR,329,400000,26880000,1216,81702,67,SEGUNDO,LINIERS,9
5535,Godoy Cruz,216,660000,45870000,3056,212361,70,SEGUNDO,VILLA CRESPO,15
4686,Riobamba  42,886,2800000,194600000,3160,219639,70,SEGUNDO,BALVANERA,3
10,LINIERS VIRREY 600,310,340000,27200000,1097,87742,80,CUARTO,ALMAGRO,5
3085,Concordia 2700,177,320000,20480000,1808,115706,64,SEGUNDO,VILLA DEL PARQUE,11
6016,Elia,569,490000,34055000,861,59851,70,SEGUNDO,PARQUE PATRICIOS,4
8690,Nahuel Huapi,149,330000,22176000,2215,148832,67,SEGUNDO,VILLA URQUIZA,12
2399,Darregueyra al 2200,152,1000000,64000000,6579,421053,64,SEGUNDO,PALERMO,14
6300,Humberto 1º al 1900,548,690000,47955000,1259,87509,70,SEGUNDO,BALVANERA,3
7738,Godoy Cruz y Honduras,627,1650000,110880000,2632,176842,67,SEGUNDO,PALERMO,14
1921,INDEPENDENCIA AV.,359,1100000,70400000,3064,196100,64,SEGUNDO,MONTSERRAT,1
7634,CONGRESO 2515 (CM),116,660000,44352000,5690,382345,67,SEGUNDO,NUÑEZ,13
1664,ROCAMORA,230,610000,39040000,2652,169739,64,SEGUNDO,ALMAGRO,5
953,MENDEZ DE ANDES 1100,364,390000,24862500,1071,68304,64,PRIMER,CABALLITO,6
1548,ESCALADA,231,290000,18560000,1255,80346,64,SEGUNDO,PARQUE AVELLANEDA,9
4368,Primera Junta,135,150000,9600000,1111,71111,64,SEGUNDO,PARQUE AVELLANEDA,9
4481,Terrero,1949,4000000,256000000,2052,131349,64,SEGUNDO,FLORES NORTE,7
7145,CORRIENTES,1091,3950000,265440000,3621,243300,67,SEGUNDO,ALMAGRO,5
4870,Montañeses,247,1200000,83400000,4858,337652,70,SEGUNDO,BELGRANO,13
9076,MARTINIANO LEGUIZAMON,505,430000,28896000,851,57220,67,SEGUNDO,MATADEROS,9
2077,Zapiola,776,1300000,83200000,1675,107216,64,SEGUNDO,BELGRANO,13
2783,RICARDO BALBIN,129,990000,63360000,7674,491163,64,SEGUNDO,SAAVEDRA,12
9376,Alcaraz,300,279000,18748800,930,62496,67,SEGUNDO,VILLA LURO,10
6620,Av. Lope De Vega,241,600000,41700000,2490,173029,70,SEGUNDO,VILLA DEVOTO SUR,11
5450,RICARDO BALBIN,129,990000,68805000,7674,533372,70,SEGUNDO,SAAVEDRA,12
7939,Rio de Janeiro 500,196,950000,63840000,4847,325714,67,SEGUNDO,CABALLITO,6
2487,PASAJE ORTEGA,500,290000,18560000,580,37120,64,SEGUNDO,CABALLITO,6
8831,Villafañes wenceslao,362,500000,33600000,1381,92818,67,SEGUNDO,BOCA,4
6744,Donado,376,470000,32665000,1250,86875,70,SEGUNDO,VILLA URQUIZA,12
518,SAN BLAS 2400,181,180000,14400000,994,79558,80,CUARTO,VILLA GRAL. MITRE,11
9455,Madariaga al 6300,508,290000,19488000,571,38362,67,SEGUNDO,VILLA RIACHUELO,8
4667,Misiones 188/92,204,329000,22865500,1613,112086,70,SEGUNDO,BALVANERA,3
8137,Conesa,485,490000,32928000,1010,67893,67,SEGUNDO,SAAVEDRA,12
8549,Av De Los Constituyentes,256,350000,23520000,1367,91875,67,SEGUNDO,VILLA PUEYRREDON,12
3875,Benito Juarez,346,1300000,83200000,3757,240462,64,SEGUNDO,MONTE CASTRO,10
2506,GALICIA,128,240000,15360000,1875,120000,64,SEGUNDO,CABALLITO,6
10190,USPALLATA 2600,1151,900000,57375000,782,49848,64,TERCER,PARQUE PATRICIOS,4
1492,CATANIA 5412,172,175000,11156250,1017,64862,64,PRIMER,VILLA LURO,10
4760,Pbto M Alberti,280,355000,24672500,1268,88116,70,SEGUNDO,SAN CRISTOBAL,3
2859,Superi 4800,374,545000,34880000,1457,93262,64,SEGUNDO,SAAVEDRA,12
10026,"JUSTO, JUAN B.",337,1100000,70400000,3264,208902,64,SEGUNDO,VILLA CRESPO,15
3858,CERVANTES,138,270000,17280000,1956,125163,64,SEGUNDO,MONTE CASTRO,10
1035,BARZANA,216,460000,29440000,2130,136296,64,SEGUNDO,PARQUE CHAS,15
5961,Almafuerte,1335,4000000,278000000,2996,208240,70,SEGUNDO,NUEVA POMPEYA,4
9813,"UGARTE, MANUEL 3400",336,750000,47812500,2232,142299,64,TERCER,COGHLAN,12
6717,Mosconi,225,750000,52125000,3333,231667,70,SEGUNDO,VILLA PUEYRREDON,12
10287,TERRERO 800,481,720000,45900000,1497,95426,64,TERCER,FLORES NORTE,7
10254,"LAMARCA, EMILIO",311,510000,32640000,1640,104952,64,SEGUNDO,VILLA SANTA RITA,11
9767,PICHINCHA 1200,336,299000,19061250,890,56730,64,TERCER,SAN CRISTOBAL,3
2157,QUESADA,286,498000,31872000,1741,111441,64,SEGUNDO,COGHLAN,12
7526,Conde,1009,1900000,127680000,1883,126541,67,SEGUNDO,BELGRANO,13
331,AGUIRRE 300,107,459000,36720000,4290,343178,80,CUARTO,VILLA CRESPO,15
6927,Allende y Miranda-Monte Castro,96,210000,14595000,2188,152031,70,SEGUNDO,MONTE CASTRO,10
6706,Av De Los Constituyentes,256,350000,24325000,1367,95020,70,SEGUNDO,VILLA PUEYRREDON,12
5210,Av Directorio,226,1200000,83400000,5310,369027,70,SEGUNDO,CABALLITO,6
7129,Bartolomé Mitre al 4200,600,2490000,167328000,4150,278880,67,SEGUNDO,ALMAGRO,5
