DIRECCION,PROPIEDADS,PRECIOUSD,PRECIOPESO,DOLARM2,PESOSM2,COTIZACION,TRIMESTRE_,BARRIO,COMUNA_
YERBAL 2700,563,1390000,88612500,2469,157393,64,TERCER,FLORES NORTE,7
CATAMARCA,782,1349000,93755500,1725,119892,70,SEGUNDO,BALVANERA,3
Junin,131,1250000,80000000,9542,610687,64,SEGUNDO,RECOLETA,2
M Sanchez,540,570000,39615000,1056,73361,70,SEGUNDO,VILLA GRAL. MITRE,11
Cañada De Gomez 2200,114,120000,7680000,1053,67368,64,SEGUNDO,MATADEROS,9
Lavalle,210,250000,16800000,1190,80000,67,SEGUNDO,ALMAGRO,5
GOYA,211,330000,21120000,1564,100095,64,SEGUNDO,VELEZ SARSFIELD,10
Alcaraz,300,279000,18748800,930,62496,67,SEGUNDO,VILLA LURO,10
Superi y Echeverria,1813,4200000,282240000,2317,155676,67,SEGUNDO,BELGRANO,13
Alvarez Thomas,230,589000,40935500,2561,177980,70,SEGUNDO,VILLA ORTUZAR,15
GENERAL CÉSAR DÍAZ  al 2400,2600,1000000,64000000,385,24615,64,SEGUNDO,VILLA GRAL. MITRE,11
Crisologo Larralde al 3100,147,410000,26240000,2789,178503,64,SEGUNDO,SAAVEDRA,12
Lavalle al 3600,130,930000,59520000,7154,457846,64,SEGUNDO,BALVANERA,3
MADARIAGA 6300,508,270000,21600000,532,42520,80,CUARTO,VILLA RIACHUELO,8
SUPERI,292,650000,41600000,2226,142466,64,SEGUNDO,COGHLAN,12
Concordia,510,390000,24960000,765,48941,64,SEGUNDO,VILLA SANTA RITA,11
GOROSTIAGA 2000,360,3000000,191250000,8333,531250,64,PRIMER,PALERMO,14
Cabrera,155,850000,54400000,5484,350968,64,SEGUNDO,RECOLETA,2
Batlle y Ordoñez 6800,290,350000,23520000,1207,81103,67,SEGUNDO,VILLA LUGANO,8
Fortin Melincue,312,690000,44160000,2212,141538,64,SEGUNDO,VILLA DEL PARQUE,11
HUMBOLDT 1100,151,420000,26775000,2781,177318,64,PRIMER,CHACARITA,15
SANCHEZ,184,240000,15360000,1304,83478,64,SEGUNDO,VILLA GRAL. MITRE,11
Monteagudo,298,238000,15232000,799,51114,64,SEGUNDO,PARQUE PATRICIOS,4
RIVADAVIA 10500,439,1150000,92000000,2620,209567,80,CUARTO,LINIERS,9
"ALVAREZ, JULIAN",150,549000,35136000,3660,234240,64,SEGUNDO,VILLA CRESPO,15
Ricardo Gutierrez entre Simbron y Llavallol,593,1200000,83400000,2024,140641,70,SEGUNDO,VILLA DEL PARQUE,11
GUEVARA,372,500000,32000000,1344,86022,64,SEGUNDO,VILLA ORTUZAR,15
Av San Juan,149,690000,46368000,4631,311195,67,SEGUNDO,BOEDO,5
E Echeverria,110,420000,28224000,3818,256582,67,SEGUNDO,VILLA URQUIZA,12
Cuenca,124,290000,19488000,2339,157161,67,SEGUNDO,VILLA PUEYRREDON,12
DEAN FUNES 500,250,290000,18487500,1160,73950,64,PRIMER,BALVANERA,3
Donizetti 525/27/29 Y Donizetti,761,1100000,70400000,1445,92510,64,SEGUNDO,VILLA LURO,10
PAEZ 2300,148,290000,18487500,1959,124916,64,PRIMER,FLORES NORTE,7
camarones 3100,464,490000,34055000,1056,73394,70,SEGUNDO,VILLA SANTA RITA,11
Senillosa,183,380000,26410000,2077,144317,70,SEGUNDO,PARQUE CHACABUCO,7
Manuel R Trelles,285,495000,31680000,1737,111158,64,SEGUNDO,FLORES NORTE,7
Moreno,167,349000,23452800,2090,140436,67,SEGUNDO,BALVANERA,3
Av. Congreso,149,550000,38225000,3691,256544,70,SEGUNDO,COGHLAN,12
Huergo Ing. Av.,1302,6500000,436800000,4992,335484,67,SEGUNDO,PUERTO MADERO,1
1 de Mayo 1800,208,100000,6950000,481,33413,70,SEGUNDO,NUEVA POMPEYA,4
Ruiz Huidobro al 3300,300,498000,31872000,1660,106240,64,SEGUNDO,SAAVEDRA,12
Juan B Justo al 3000,620,1150000,73600000,1855,118710,64,SEGUNDO,VILLA CRESPO,15
OLAYA 1400,90,250000,20000000,2778,222222,80,CUARTO,VILLA CRESPO,15
Av. Colonia,123,295000,19824000,2398,161171,67,SEGUNDO,PARQUE PATRICIOS,4
Mercedes  al 2200,4233,6000000,417000000,1417,98512,70,SEGUNDO,MONTE CASTRO,10
Campana al 4700,249,515000,32960000,2068,132369,64,SEGUNDO,VILLA DEVOTO NORTE,11
PEDRO MORAN,165,235000,15792000,1424,95709,67,SEGUNDO,VILLA REAL,10
"Arias al 3500, entre Superí y Roque Pérez",157,330000,22176000,2102,141248,67,SEGUNDO,SAAVEDRA,12
Pasco al 1300,404,430000,28896000,1064,71525,67,SEGUNDO,PALERMO,14
Bogado,248,750000,52125000,3024,210181,70,SEGUNDO,ALMAGRO,5
LOPE DE VEGA,1212,5900000,377600000,4868,311551,64,SEGUNDO,VELEZ SARSFIELD,10
Elpidio Gonzalez,433,390000,24960000,901,57644,64,SEGUNDO,MONTE CASTRO,10
Gavilan,388,390000,24960000,1005,64330,64,SEGUNDO,VILLA GRAL. MITRE,11
SALVIGNY 1200,162,190000,12112500,1173,74768,64,TERCER,NUEVA POMPEYA,4
GURRUCHAGA,215,390000,24960000,1814,116093,64,SEGUNDO,VILLA CRESPO,15
"GARCIA, JUAN AGUSTIN",95,200000,12800000,2105,134737,64,SEGUNDO,VILLA GRAL. MITRE,11
Tte B Matienzo,406,1150000,79925000,2833,196860,70,SEGUNDO,PALERMO,14
SEGUROLA,284,580000,37120000,2042,130704,64,SEGUNDO,FLORESTA,10
OTERO 100,490,570000,36337500,1163,74158,64,TERCER,CHACARITA,15
Iberá al 4900,433,570000,39615000,1316,91490,70,SEGUNDO,VILLA URQUIZA,12
Jose Cubas,155,450000,30240000,2903,195097,67,SEGUNDO,VILLA DEVOTO NORTE,11
Olazabal,407,1520000,97280000,3735,239017,64,SEGUNDO,VILLA URQUIZA,12
E SALVIGNY,162,195000,13104000,1204,80889,67,SEGUNDO,NUEVA POMPEYA,4
Aranguren  2300,196,450000,31275000,2296,159566,70,SEGUNDO,FLORES NORTE,7
G Mistral,108,210000,14112000,1944,130667,67,SEGUNDO,VILLA PUEYRREDON,12
MEDRANO,375,670000,42880000,1787,114347,64,SEGUNDO,PALERMO,14
J.a.cabrera,152,750000,48000000,4934,315789,64,SEGUNDO,RECOLETA,2
VEDIA 2500,170,1200000,76500000,7059,450000,64,PRIMER,SAAVEDRA,12
Nicaragua,289,1245000,86527500,4308,299403,70,SEGUNDO,PALERMO,14
"YRIGOYEN, HIPOLITO 3131",204,391500,31320000,1919,153529,80,CUARTO,BALVANERA,3
Av M Boedo,1200,559550,35811200,466,29843,64,SEGUNDO,ALMAGRO,5
RIO DE JANEIRO,310,980000,62720000,3161,202323,64,SEGUNDO,ALMAGRO,5
Mercedes,1055,1200000,76800000,1137,72796,64,SEGUNDO,MONTE CASTRO,10
José Mármol,130,297000,19008000,2285,146215,64,SEGUNDO,BOEDO,5
Sarmiento al 1600,605,3100000,215450000,5124,356116,70,SEGUNDO,SAN NICOLAS,1
Jorge Newbery,370,870000,58464000,2351,158011,67,SEGUNDO,CHACARITA,15
LINIERS VIRREY 500,181,320000,20400000,1768,112707,64,PRIMER,ALMAGRO,5
Moreto al 700,319,210000,13440000,658,42132,64,SEGUNDO,PARQUE AVELLANEDA,9
Suiza,210,300000,20160000,1429,96000,67,SEGUNDO,VILLA GRAL. MITRE,11
Irala al 1500,254,120000,8340000,472,32835,70,SEGUNDO,BOCA,4
Arias,147,140000,9408000,952,64000,67,SEGUNDO,SAAVEDRA,12
MONTE al 4300,264,230000,15456000,871,58545,67,SEGUNDO,PARQUE AVELLANEDA,9
Gregorio de Laferrere,152,170000,11424000,1118,75158,67,SEGUNDO,FLORES SUR,7
Pasco,580,350000,24325000,603,41940,70,SEGUNDO,SAN CRISTOBAL,3
Av. Ricardo Balbin,425,780000,49920000,1835,117459,64,SEGUNDO,SAAVEDRA,12
Araoz,260,799900,53753280,3077,206743,67,SEGUNDO,VILLA CRESPO,15
colonia 200,328,780000,54210000,2378,165274,70,SEGUNDO,PARQUE PATRICIOS,4
NAZCA al 1900,275,995000,66864000,3618,243142,67,SEGUNDO,VILLA SANTA RITA,11
General Hornos al 1300,3300,9000000,576000000,2727,174545,64,SEGUNDO,BARRACAS ESTE,4
CHILE,314,420000,29190000,1338,92962,70,SEGUNDO,BALVANERA,3
Dr L Belaustegui,531,680000,43520000,1281,81954,64,SEGUNDO,VELEZ SARSFIELD,10
Mozart,171,270000,18765000,1579,109737,70,SEGUNDO,VELEZ SARSFIELD,10
Piran,204,319000,21436800,1564,105082,67,SEGUNDO,VILLA URQUIZA,12
Suarez,226,148000,9472000,655,41912,64,SEGUNDO,BOCA,4
Guardia Nacional,323,340000,23630000,1053,73158,70,SEGUNDO,MATADEROS,9
"FRIAS,  EUSTAQUIO, TTE. GRAL. 100",224,770000,61600000,3438,275000,80,CUARTO,VILLA CRESPO,15
MEXICO 3200,3882,6000000,480000000,1546,123648,80,CUARTO,BALVANERA,3
Del Temple,156,327000,21974400,2096,140862,67,SEGUNDO,PARQUE CHAS,15
AV. JUJUY,158,660000,45870000,4177,290316,70,SEGUNDO,BALVANERA,3
PARAGUAY,204,1220000,78080000,5980,382745,64,SEGUNDO,PALERMO,14
RUIZ HUIDOBRO,279,498000,34611000,1785,124054,70,SEGUNDO,SAAVEDRA,12
Mexico,152,300000,19200000,1974,126316,64,SEGUNDO,ALMAGRO,5
JOSE LUIS CANTILO,1150,670000,42880000,583,37287,64,SEGUNDO,VILLA DEVOTO SUR,11
Cnel F Allende,945,2300000,154560000,2434,163556,67,SEGUNDO,VILLA DEVOTO NORTE,11
Av Cordoba,189,700000,47040000,3704,248889,67,SEGUNDO,CHACARITA,15
Virrey Aviles,236,1250000,84000000,5297,355932,67,SEGUNDO,COLEGIALES,13
RINCON,510,800000,53760000,1569,105412,67,SEGUNDO,BALVANERA,3
De los Incas,148,350000,24325000,2365,164358,70,SEGUNDO,PARQUE CHAS,15
Montiel,450,300000,19200000,667,42667,64,SEGUNDO,MATADEROS,9
Sanabria al 4700,225,250000,16000000,1111,71111,64,SEGUNDO,VILLA DEVOTO NORTE,11
San Pedro 5374,227,169900,11417280,748,50296,67,SEGUNDO,MATADEROS,9
Einstein,2013,1000000,64000000,497,31793,64,SEGUNDO,NUEVA POMPEYA,4
Av Gdor E Castro,168,390000,26208000,2321,156000,67,SEGUNDO,VILLA LURO,10
"URQUIZA, Gral. 600",295,450000,28687500,1525,97246,64,PRIMER,BALVANERA,3
Niceto Vega 5600,433,1500000,100800000,3464,232794,67,SEGUNDO,PALERMO,14
Pres Jose E Uriburu,124,650000,41600000,5242,335484,64,SEGUNDO,BALVANERA,3
ESMERALDA,332,2100000,141120000,6325,425060,67,SEGUNDO,SAN NICOLAS,1
Av. Regimiento de Patricios,382,1600000,102400000,4188,268063,64,SEGUNDO,BARRACAS ESTE,4
"JUSTO, JUAN B.",311,820000,52480000,2637,168746,64,SEGUNDO,VILLA LURO,10
Paroissien,375,750000,50400000,2000,134400,67,SEGUNDO,SAAVEDRA,12
CRISOLOGO LARRALDE,255,595000,38080000,2333,149333,64,SEGUNDO,SAAVEDRA,12
CORRIENTES,303,950000,60800000,3135,200660,64,SEGUNDO,VILLA CRESPO,15
Castro Barros,260,289000,18496000,1112,71138,64,SEGUNDO,BOEDO,5
Cafayate e/ Patron y Alpatacal,225,250000,17375000,1111,77222,70,SEGUNDO,LINIERS,9
Cachimayo,437,280000,18816000,641,43057,67,SEGUNDO,PARQUE CHACABUCO,7
Pergamino,404,500000,34750000,1238,86015,70,SEGUNDO,FLORESTA,10
Dr C Argerich,460,1000000,64000000,2174,139130,64,SEGUNDO,FLORES NORTE,7
