DIRECCION,PROPIEDADS,PRECIOUSD,PRECIOPESO,DOLARM2,PESOSM2,COTIZACION,TRIMESTRE_,BARRIO,COMUNA_
Gral M De Escalada,303,650000,41600000,2145,137294,64,SEGUNDO,MATADEROS,9
DEAN FUNES 522,248,350000,28000000,1411,112903,80,CUARTO,BALVANERA,3
DEL TEMPLE 2700,156,327000,26160000,2096,167692,80,CUARTO,PARQUE CHAS,15
Dolores,250,450000,31275000,1800,125100,70,SEGUNDO,FLORESTA,10
Av Scalabrini Ortiz,364,1500000,96000000,4121,263736,64,SEGUNDO,VILLA CRESPO,15
Camacua,378,700000,47040000,1852,124444,67,SEGUNDO,FLORES NORTE,7
CHORROARIN,325,550000,35200000,1692,108308,64,SEGUNDO,VILLA ORTUZAR,15
Mutualismo,100,125000,8400000,1250,84000,67,SEGUNDO,PARQUE PATRICIOS,4
ARCOS 2800,712,1900000,121125000,2668,170119,64,TERCER,BELGRANO,13
Cuenca 1100,217,280000,17920000,1290,82581,64,SEGUNDO,VILLA SANTA RITA,11
CASTILLO,177,530000,35616000,2994,201220,67,SEGUNDO,CHACARITA,15
Humberto 1º al 1900,548,690000,47955000,1259,87509,70,SEGUNDO,BALVANERA,3
mitre,182,695000,48302500,3819,265398,70,SEGUNDO,ALMAGRO,5
Brasil Av.,1302,6500000,451750000,4992,346966,70,SEGUNDO,SAN TELMO,1
PAVON 1500,120,180000,14400000,1500,120000,80,CUARTO,CONSTITUCION,1
Miller al 2200,123,640000,44480000,5203,361626,70,SEGUNDO,VILLA URQUIZA,12
Soler,260,1300000,90350000,5000,347500,70,SEGUNDO,PALERMO,14
Manuela Pedraza 3400,304,470000,31584000,1546,103895,67,SEGUNDO,COGHLAN,12
COCHABAMBA,234,200000,13900000,855,59402,70,SEGUNDO,SAN CRISTOBAL,3
HUMBOLDT,164,299000,19136000,1823,116683,64,SEGUNDO,VILLA CRESPO,15
"AV. Alberdi, Juan Bautista",256,870000,58464000,3398,228375,67,SEGUNDO,FLORES NORTE,7
P Carrasco,216,359000,24124800,1662,111689,67,SEGUNDO,VELEZ SARSFIELD,10
BESARES,323,1450000,97440000,4489,301672,67,SEGUNDO,NUÑEZ,13
ELCANO,119,165000,10560000,1387,88739,64,SEGUNDO,PATERNAL,15
Juan B Justo al 8400,2542,4500000,288000000,1770,113297,64,SEGUNDO,VILLA LURO,10
GRIVEO al 2700,370,280000,17920000,757,48432,64,SEGUNDO,VILLA PUEYRREDON,12
AV INDEPENDENCIA,436,1680000,112896000,3853,258936,67,SEGUNDO,ALMAGRO,5
Magariños Cervantes,314,285000,19807500,908,63081,70,SEGUNDO,VELEZ SARSFIELD,10
Entre Rios,212,930000,62496000,4386,294737,67,SEGUNDO,BALVANERA,3
Leiva,207,640000,43008000,3092,207768,67,SEGUNDO,CHACARITA,15
JUSTO JUAN B,381,1100000,73920000,2887,194016,67,SEGUNDO,VILLA CRESPO,15
Mercedes,153,325000,21840000,2124,142745,67,SEGUNDO,MONTE CASTRO,10
GIRIBONE 1200,198,430000,34400000,2172,173737,80,CUARTO,CHACARITA,15
AVALOS,286,390000,24960000,1364,87273,64,SEGUNDO,PARQUE CHAS,15
Av B Rivadavia,205,690000,44160000,3366,215415,64,SEGUNDO,FLORESTA,10
Angel J Carranza 1200,1500,780000,49920000,520,33280,64,SEGUNDO,CHACARITA,15
Dr L Belaustegui,531,680000,43520000,1281,81954,64,SEGUNDO,VELEZ SARSFIELD,10
F De Cespedes,152,410000,26240000,2697,172632,64,SEGUNDO,CHACARITA,15
ROJAS 400,165,300000,24000000,1818,145454,80,CUARTO,CABALLITO,6
Av. Independencia 1600,456,1000000,67200000,2193,147368,67,SEGUNDO,MONTSERRAT,1
Av.Beiro al 3500,225,1400000,89600000,6222,398222,64,SEGUNDO,VILLA DEVOTO NORTE,11
Bucarelli al 2700,422,1300000,90350000,3081,214100,70,SEGUNDO,VILLA URQUIZA,12
RIO DE JANEIRO,310,950000,63840000,3065,205935,67,SEGUNDO,CABALLITO,6
Diaz Velez,176,750000,50400000,4261,286364,67,SEGUNDO,CABALLITO,6
Tomas A. Le Breton,278,730000,49056000,2626,176460,67,SEGUNDO,VILLA URQUIZA,12
CORRIENTES,450,2000000,128000000,4444,284444,64,SEGUNDO,VILLA CRESPO,15
Tres Arroyos,191,330000,22176000,1728,116105,67,SEGUNDO,VILLA SANTA RITA,11
Av Cabildo,524,3200000,215040000,6107,410382,67,SEGUNDO,SAAVEDRA,12
Av. Regimiento De Patricios,1300,1700000,108800000,1308,83692,64,SEGUNDO,BARRACAS ESTE,4
"TRELLES, MANUEL R.",280,495000,31680000,1768,113143,64,SEGUNDO,FLORES NORTE,7
Av F Beiro,237,870000,58464000,3671,246684,67,SEGUNDO,VILLA DEVOTO SUR,11
Quintana al 4700,1075,795000,53424000,740,49697,67,SEGUNDO,SAAVEDRA,12
CARLOS CALVO,290,340000,22848000,1172,78786,67,SEGUNDO,SAN CRISTOBAL,3
RAMON FALCON,399,1100000,70400000,2757,176441,64,SEGUNDO,CABALLITO,6
Obispo San Alberto,304,440000,28160000,1447,92632,64,SEGUNDO,VILLA PUEYRREDON,12
General Eugenio Garzón 3882,252,222000,14208000,881,56381,64,SEGUNDO,PARQUE AVELLANEDA,9
O'HIGGINS 3935,177,490000,31237500,2768,176483,64,PRIMER,NUÑEZ,13
esteban bonorino al 100,257,850000,57120000,3307,222257,67,SEGUNDO,FLORES NORTE,7
ARAOZ 700,260,700000,56000000,2692,215385,80,CUARTO,VILLA CRESPO,15
CHICLANA 3940 -,1557,1630000,104320000,1047,67001,64,SEGUNDO,NUEVA POMPEYA,4
Juan B. Ambrosetti  800,223,700000,44800000,3139,200897,64,SEGUNDO,CABALLITO,6
BERON DE ASTRADA,9969,4650000,297600000,466,29853,64,SEGUNDO,VILLA SOLDATI,8
PASAJE ORTEGA,500,290000,18560000,580,37120,64,SEGUNDO,CABALLITO,6
Cochabamba al 1300,432,295000,19824000,683,45889,67,SEGUNDO,CONSTITUCION,1
Escalada de San Martin 631,264,800000,51200000,3030,193939,64,SEGUNDO,VILLA CRESPO,15
PARAGUAY,172,990000,63360000,5756,368372,64,SEGUNDO,PALERMO,14
Suarez,1049,500000,33600000,477,32031,67,SEGUNDO,BOCA,4
Av.Boedo al 1600  y Salcedo,298,640000,40960000,2148,137450,64,SEGUNDO,BOEDO,5
Nuñez,100,249000,17305500,2490,173055,70,SEGUNDO,SAAVEDRA,12
CORDOBA,226,1500000,104250000,6637,461283,70,SEGUNDO,VILLA CRESPO,15
Yerbal,140,610000,40992000,4357,292800,67,SEGUNDO,FLORES NORTE,7
OLAVARRIA 1000,977,1100000,88000000,1126,90072,80,CUARTO,BOCA,4
JUJUY 500,621,1450000,92437500,2335,148853,64,PRIMER,BALVANERA,3
Bragado Esquina White,192,155000,10772500,807,56107,70,SEGUNDO,PARQUE AVELLANEDA,9
OLAVARRIA,977,1100000,70400000,1126,72057,64,SEGUNDO,BOCA,4
LOYOLA 800,200,500000,40000000,2500,200000,80,CUARTO,VILLA CRESPO,15
ARTIGAS,552,850000,54400000,1540,98551,64,SEGUNDO,FLORES NORTE,7
MURGUIONDO,433,780000,54210000,1801,125196,70,SEGUNDO,LINIERS,9
Pje Canada,216,450000,30240000,2083,140000,67,SEGUNDO,MONTE CASTRO,10
PADILLA,145,496000,31744000,3421,218924,64,SEGUNDO,VILLA CRESPO,15
"ALBERDI, JUAN BAUTISTA 3134",411,720000,45900000,1752,111679,64,PRIMER,FLORES NORTE,7
avda juan bautista alberdi,447,565000,36160000,1264,80895,64,SEGUNDO,MATADEROS,9
BELGRANO 4200,426,700000,48650000,1643,114202,70,SEGUNDO,ALMAGRO,5
Luis Saenz Peña 1000,282,350000,22400000,1241,79433,64,SEGUNDO,CONSTITUCION,1
ENTRE RIOS,687,1700000,108800000,2475,158370,64,SEGUNDO,CONSTITUCION,1
Guardia Nacional,368,800000,51200000,2174,139130,64,SEGUNDO,VILLA LURO,10
Fitz Roy,170,630000,42336000,3706,249035,67,SEGUNDO,CHACARITA,15
Gutemberg,338,620000,43090000,1834,127485,70,SEGUNDO,VILLA DEVOTO NORTE,11
INGENIERO HUERGO al 1400,1853,10200000,652800000,5505,352294,64,SEGUNDO,SAN TELMO,1
"RODO, JOSE E. 6800",118,150000,9562500,1271,81038,64,PRIMER,MATADEROS,9
Chivilcoy,375,810000,51840000,2160,138240,64,SEGUNDO,VILLA DEVOTO NORTE,11
CONGRESO,386,1050000,67200000,2720,174093,64,SEGUNDO,BELGRANO,13
PERGAMINO 193,111,370000,23587500,3333,212500,64,PRIMER,FLORESTA,10
Ruiz de los Llanos al 1000,330,550000,38225000,1667,115833,70,SEGUNDO,VERSALLES,10
Correa  al 4000,212,360000,25020000,1698,118019,70,SEGUNDO,SAAVEDRA,12
Venezuela,423,560000,35840000,1324,84728,64,SEGUNDO,BALVANERA,3
CHIVILCOY,783,1400000,89600000,1788,114432,64,SEGUNDO,VILLA DEVOTO NORTE,11
VERA,181,465000,29760000,2569,164420,64,SEGUNDO,VILLA CRESPO,15
BAHIA BLANCA 1700,215,340000,21675000,1581,100814,64,PRIMER,FLORESTA,10
CHILE,315,420000,28224000,1333,89600,67,SEGUNDO,BALVANERA,3
ECHEVERRIA,790,4800000,307200000,6076,388861,64,SEGUNDO,BELGRANO,13
BELAUSTEGUI LUIS DR.,150,265000,16960000,1767,113067,64,SEGUNDO,CABALLITO,6
FONROUGE,258,420000,26880000,1628,104186,64,SEGUNDO,MATADEROS,9
Pres Luis Saenz Peña,776,1500000,104250000,1934,134429,70,SEGUNDO,CONSTITUCION,1
Av.castaÑares,520,450000,31275000,865,60144,70,SEGUNDO,PARQUE CHACABUCO,7
PARAGUAY,185,1500000,96000000,8108,518919,64,SEGUNDO,RETIRO,1
Tejedor 500,446,740000,47360000,1659,106188,64,SEGUNDO,PARQUE CHACABUCO,7
BELGRANO 3280,891,570000,36337500,640,40783,64,PRIMER,BALVANERA,3
DIRECTORIO 64,6200,4500000,360000000,726,58064,80,CUARTO,CABALLITO,6
MELIAN 3500,1400,1000000,63750000,714,45536,64,PRIMER,COGHLAN,12
Tucuman,1471,3600000,241920000,2447,164460,67,SEGUNDO,BALVANERA,3
Forest al 800,162,350000,24325000,2160,150154,70,SEGUNDO,CHACARITA,15
Av F De Olazabal,248,765000,48960000,3085,197419,64,SEGUNDO,VILLA URQUIZA,12
Bermudez 1700,253,320000,22240000,1265,87905,70,SEGUNDO,MONTE CASTRO,10
Juncal al 2400,133,950000,63840000,7143,480000,67,SEGUNDO,RECOLETA,2
Rivadavia,3885,10000000,695000000,2574,178893,70,SEGUNDO,BALVANERA,3
GALLARDO ANGEL,369,2300000,154560000,6233,418862,67,SEGUNDO,VILLA CRESPO,15
Darwin,182,450000,30240000,2473,166154,67,SEGUNDO,VILLA CRESPO,15
Vedia (salida A 2 Calles),476,2400000,161280000,5042,338824,67,SEGUNDO,SAAVEDRA,12
RIO DE JANEIRO,548,1700000,114240000,3102,208467,67,SEGUNDO,CABALLITO,6
Martinez Rosas,244,450000,31275000,1844,128176,70,SEGUNDO,VILLA CRESPO,15
Godoy Cruz y Honduras,627,1650000,110880000,2632,176842,67,SEGUNDO,PALERMO,14
Esmeralda/Peron y Mitre,1502,6000000,403200000,3995,268442,67,SEGUNDO,SAN NICOLAS,1
Ciudad de la Paz,420,1800000,125100000,4286,297857,70,SEGUNDO,COLEGIALES,13
"LOPEZ, CARLOS ANTONIO",133,295000,18880000,2218,141955,64,SEGUNDO,VILLA PUEYRREDON,12
"VIALE, LUIS 380",191,299000,23920000,1565,125236,80,CUARTO,VILLA CRESPO,15
MÉXICO,109,450000,31275000,4128,286927,70,SEGUNDO,BALVANERA,3
Saraza,507,380000,24320000,750,47968,64,SEGUNDO,PARQUE CHACABUCO,7
GALLO 200,685,420000,26775000,613,39088,64,PRIMER,ALMAGRO,5
Paroissien,375,850000,54400000,2267,145067,64,SEGUNDO,SAAVEDRA,12
"LOPEZ, CARLOS ANTONIO",208,400000,25600000,1923,123077,64,SEGUNDO,VILLA PUEYRREDON,12
Ciudad De La Paz,257,950000,66025000,3696,256907,70,SEGUNDO,NUÑEZ,13
Av Gral Paz al 8900,1320,2800000,179200000,2121,135758,64,SEGUNDO,VILLA REAL,10
"GALLARDO, ANGEL",168,1300000,83200000,7738,495238,64,SEGUNDO,VILLA CRESPO,15
Avenida Almirante Brown,760,1100000,76450000,1447,100592,70,SEGUNDO,BOCA,4
Ibarrola,460,870000,55680000,1891,121043,64,SEGUNDO,LINIERS,9
"BILBAO, FRANCISCO 3300",1069,950000,60562500,889,56653,64,TERCER,FLORES SUR,7
Conesa,223,750000,50400000,3363,226009,67,SEGUNDO,BELGRANO,13
Belgrano al 800,1720,7800000,542100000,4535,315174,70,SEGUNDO,MONTSERRAT,1
Ruiz De Los Llanos,180,210000,14595000,1167,81083,70,SEGUNDO,VERSALLES,10
Lamas Andres,330,360000,25020000,1091,75818,70,SEGUNDO,PATERNAL,15
TRELLES 1777,296,490000,32928000,1655,111243,67,SEGUNDO,VILLA GRAL. MITRE,11
Av. Chiclana,557,1300000,87360000,2334,156840,67,SEGUNDO,PARQUE PATRICIOS,4
Moreno 2300,436,660000,44352000,1514,101725,67,SEGUNDO,BALVANERA,3
Av. Segurola 400,278,495000,31680000,1781,113957,64,SEGUNDO,VELEZ SARSFIELD,10
Av.castaÑares,520,450000,30240000,865,58154,67,SEGUNDO,PARQUE CHACABUCO,7
Paraguay al 4800,331,1490000,95360000,4502,288097,64,SEGUNDO,PALERMO,14
Argerich al 1800,288,650000,43680000,2257,151667,67,SEGUNDO,VILLA SANTA RITA,11
Pasaje Emilio Castelar,230,195000,13104000,848,56974,67,SEGUNDO,VELEZ SARSFIELD,10
GAONA 2500,600,1200000,76500000,2000,127500,64,PRIMER,FLORES NORTE,7
GALVAN,110,330000,21120000,3000,192000,64,SEGUNDO,VILLA URQUIZA,12
Allende 3700,290,550000,36960000,1897,127448,67,SEGUNDO,VILLA DEVOTO SUR,11
Senillosa 1941,314,360000,25020000,1146,79682,70,SEGUNDO,PARQUE CHACABUCO,7
Avda. Constituyentes,769,820000,52480000,1066,68244,64,SEGUNDO,VILLA URQUIZA,12
ANCON,172,950000,63840000,5523,371163,67,SEGUNDO,PALERMO,14
Irala,374,380000,25536000,1016,68278,67,SEGUNDO,BOCA,4
Guamini,139,250000,16800000,1799,120863,67,SEGUNDO,MATADEROS,9
Av. Córdoba al 4000,413,1642000,105088000,3976,254450,64,SEGUNDO,PALERMO,14
PICHINCHA,298,460000,31970000,1544,107282,70,SEGUNDO,SAN CRISTOBAL,3
Av. Melian al 3500   | USAA,300,1000000,69500000,3333,231667,70,SEGUNDO,SAAVEDRA,12
Chiclana,577,1000000,64000000,1733,110919,64,SEGUNDO,BOEDO,5
ESTOMBA,225,450000,28800000,2000,128000,64,SEGUNDO,VILLA ORTUZAR,15
DIAZ VELEZ 4100,207,850000,59075000,4106,285386,70,SEGUNDO,ALMAGRO,5
Corrientes,864,4800000,307200000,5556,355556,64,SEGUNDO,BALVANERA,3
Boedo al 300,435,985000,63040000,2264,144920,64,SEGUNDO,ALMAGRO,5
Cucha Cucha,370,500000,32000000,1351,86486,64,SEGUNDO,CABALLITO,6
CORDOBA AV.,538,2300000,147200000,4275,273606,64,SEGUNDO,CHACARITA,15
CIUDAD DE LA PAZ 3000,254,930000,59287500,3661,233415,64,TERCER,NUÑEZ,13
PUERTO DE PALOS al 200,255,340000,21760000,1333,85333,64,SEGUNDO,BOCA,4
TANDIL,230,350000,22400000,1522,97391,64,SEGUNDO,PARQUE AVELLANEDA,9
Honorio Pueyrredón 400,294,1650000,114675000,5612,390051,70,SEGUNDO,CABALLITO,6
LLERENA 3100,420,649000,51920000,1545,123619,80,CUARTO,PARQUE CHAS,15
MATHEU,180,420000,26880000,2333,149333,64,SEGUNDO,SAN CRISTOBAL,3
LACARRA 1500,242,200000,16000000,826,66116,80,CUARTO,PARQUE AVELLANEDA,9
"Cerri, Daniel, Gral.",172,219000,15220500,1273,88491,70,SEGUNDO,BARRACAS ESTE,4
Cantilo entre Allende y Benito Juarez,1104,2300000,147200000,2083,133333,64,SEGUNDO,VILLA DEVOTO SUR,11
A De Escobar,299,315000,21892500,1054,73219,70,SEGUNDO,VILLA PUEYRREDON,12
Cervantes 1500,464,850000,59075000,1832,127317,70,SEGUNDO,MONTE CASTRO,10
Llavallol,153,590000,41005000,3856,268007,70,SEGUNDO,VILLA DEL PARQUE,11
San Blas 4500,120,340000,23630000,2833,196917,70,SEGUNDO,VELEZ SARSFIELD,10
HELGUERA,285,420000,29190000,1474,102421,70,SEGUNDO,AGRONOMIA,15
LA RIOJA 800,261,440000,28160000,1686,107893,64,SEGUNDO,SAN CRISTOBAL,3
Crisologo Larralde 4416,250,650000,41600000,2600,166400,64,SEGUNDO,SAAVEDRA,12
CORDOBA,226,1500000,96000000,6637,424779,64,SEGUNDO,VILLA CRESPO,15
Dr A Alsina,271,320000,21504000,1181,79351,67,SEGUNDO,BALVANERA,3
Famatina,219,260000,17472000,1187,79781,67,SEGUNDO,NUEVA POMPEYA,4
Manuel Rodriguez,300,700000,44800000,2333,149333,64,SEGUNDO,CABALLITO,6
CULPINA 800,294,180000,11475000,612,39031,64,TERCER,FLORES SUR,7
LOPE DE VEGA 600,222,299000,19061250,1347,85862,64,TERCER,VILLA LURO,10
"PINO, Virrey del 2200",580,2200000,140250000,3793,241810,64,TERCER,BELGRANO,13
GUALEGUAYCHU,140,300000,19200000,2143,137143,64,SEGUNDO,MONTE CASTRO,10
J Alvarez,253,2000000,134400000,7905,531225,67,SEGUNDO,PALERMO,14
CHILE,315,420000,26880000,1333,85333,64,SEGUNDO,BALVANERA,3
GIRIBONE,300,1400000,89600000,4667,298667,64,SEGUNDO,VILLA ORTUZAR,15
MONROE 3423,298,270000,17212500,906,57760,64,PRIMER,COGHLAN,12
Niceto Vega al 5700,400,1590000,106848000,3975,267120,67,SEGUNDO,PALERMO,14
OLOF PALME,170,290000,19488000,1706,114635,67,SEGUNDO,SAAVEDRA,12
Rivadavia,624,1200000,76800000,1923,123077,64,SEGUNDO,FLORESTA,10
FONROUGE,190,420000,29190000,2211,153632,70,SEGUNDO,MATADEROS,9
BACACAY,440,550000,36960000,1250,84000,67,SEGUNDO,FLORESTA,10
Ciudad De La Paz,257,980000,62720000,3813,244047,64,SEGUNDO,NUÑEZ,13
