DIRECCION,PROPIEDADS,PRECIOUSD,PRECIOPESO,DOLARM2,PESOSM2,COTIZACION,TRIMESTRE_,BARRIO,COMUNA_
Av. Scalabrini Ortiz al 1000,450,2800000,188160000,6222,418133,67,SEGUNDO,VILLA CRESPO,15
Yerbal 3500,416,499000,34680500,1200,83367,70,SEGUNDO,FLORESTA,10
Bragado N°5720,650,470000,30080000,723,46277,64,SEGUNDO,MATADEROS,9
Andrés Lamas 1300,364,460000,29440000,1264,80879,64,SEGUNDO,VILLA GRAL. MITRE,11
24 DE NOVIEMBRE 300,187,260000,20800000,1390,111230,80,CUARTO,BALVANERA,3
Montiel,450,300000,19200000,667,42667,64,SEGUNDO,MATADEROS,9
B Mitre,794,1800000,115200000,2267,145088,64,SEGUNDO,ALMAGRO,5
Av Alberdi,372,1039000,66496000,2793,178753,64,SEGUNDO,FLORESTA,10
Machaín,117,390000,24960000,3333,213333,64,SEGUNDO,SAAVEDRA,12
Jose Marmol 729,210,750000,50400000,3571,240000,67,SEGUNDO,ALMAGRO,5
Aguas Buenas y Quesada,182,280000,18816000,1538,103385,67,SEGUNDO,VILLA URQUIZA,12
CASEROS,433,1799000,115136000,4155,265903,64,SEGUNDO,BOEDO,5
VIAMONTE,1945,1700000,108800000,874,55938,64,SEGUNDO,SAN NICOLAS,1
TERRADA 3500,371,450000,28687500,1213,77325,64,TERCER,AGRONOMIA,15
MENDOZA,262,1950000,124800000,7443,476336,64,SEGUNDO,BELGRANO,13
Castillo,169,370000,23680000,2189,140118,64,SEGUNDO,VILLA CRESPO,15
CHORROARIN 121 - 127 - 137 -,1357,2200000,140800000,1621,103758,64,SEGUNDO,AGRONOMIA,15
San Pedrito 50,956,3150000,211680000,3295,221423,67,SEGUNDO,FLORES NORTE,7
PAYSANDU 1600,342,890000,56737500,2602,165899,64,TERCER,CABALLITO,6
MEDRANO,257,670000,42880000,2607,166848,64,SEGUNDO,PALERMO,14
Arcos al 1400,295,1850000,128575000,6271,435847,70,SEGUNDO,BELGRANO,13
Av Entre Rios 1500,578,900000,57600000,1557,99654,64,SEGUNDO,SAN CRISTOBAL,3
Garcia De Cossio,200,280000,18816000,1400,94080,67,SEGUNDO,LINIERS,9
Av. Cabildo 4625  | CA,764,3500000,243250000,4581,318390,70,SEGUNDO,NUÑEZ,13
Pepiri 1100,300,180000,11520000,600,38400,64,SEGUNDO,NUEVA POMPEYA,4
Nazca,206,480000,32256000,2330,156583,67,SEGUNDO,VILLA SANTA RITA,11
Ruiz Huidobro 3339,375,435000,29232000,1160,77952,67,SEGUNDO,SAAVEDRA,12
Hipolito Yrigoyen,782,1349000,90652800,1725,115924,67,SEGUNDO,ALMAGRO,5
Tarija,203,420000,28224000,2069,139034,67,SEGUNDO,BOEDO,5
"JUSTO, JUAN B.",115,360000,23040000,3130,200348,64,SEGUNDO,VILLA GRAL. MITRE,11
Jose A Miralla,260,250000,17375000,962,66827,70,SEGUNDO,MATADEROS,9
"FALCON, RAMON L.,",203,370000,25715000,1823,126675,70,SEGUNDO,FLORES NORTE,7
BOGOTA,600,580000,40310000,967,67183,70,SEGUNDO,FLORES NORTE,7
SEGUROLA 1700,850,1500000,120000000,1765,141176,80,CUARTO,MONTE CASTRO,10
CHICLANA 3900,378,349900,22306125,926,59011,64,TERCER,NUEVA POMPEYA,4
CIUDAD DE LA PAZ 1500,346,1350000,86062500,3902,248736,64,PRIMER,COLEGIALES,13
"ALVAREZ, THOMAS 1700",150,600000,48000000,4000,320000,80,CUARTO,VILLA ORTUZAR,15
PINZON 1335,2900,2200000,140250000,759,48362,64,PRIMER,BARRACAS ESTE,4
Padilla 678,216,750000,50400000,3472,233333,67,SEGUNDO,VILLA CRESPO,15
Francisco Beiro Avda. al 3800,225,890000,59808000,3956,265813,67,SEGUNDO,VILLA DEVOTO NORTE,11
constitución al 1700,1484,2400000,153600000,1617,103504,64,SEGUNDO,CONSTITUCION,1
INCLAN,449,220000,14784000,490,32949,67,SEGUNDO,PARQUE PATRICIOS,4
Lascano e Irigoyen,399,500000,34750000,1253,87093,70,SEGUNDO,MONTE CASTRO,10
Av A Alvarez Jonte,155,350000,22400000,2258,144516,64,SEGUNDO,VILLA DEL PARQUE,11
Juana Azurduy,300,1400000,89600000,4667,298667,64,SEGUNDO,NUÑEZ,13
"URQUIZA, Gral. 600",295,450000,28687500,1525,97246,64,PRIMER,BALVANERA,3
ZAPIOLA 1300,190,425000,27093750,2237,142599,64,PRIMER,COLEGIALES,13
Av Dr Juan Bautista Justo,118,360000,24192000,3051,205017,67,SEGUNDO,VILLA GRAL. MITRE,11
GAONA 4200,165,280000,17850000,1697,108182,64,TERCER,FLORESTA,10
Grito de Asencio e Iguazú,314,180000,11520000,573,36688,64,SEGUNDO,PARQUE PATRICIOS,4
PARAGUAY 800,286,1850000,117937500,6468,412369,64,TERCER,RETIRO,1
RIO DE JANEIRO,310,980000,62720000,3161,202323,64,SEGUNDO,ALMAGRO,5
Angel Justiniano Carranza,306,1790000,124405000,5850,406552,70,SEGUNDO,PALERMO,14
TUCUMAN,122,280000,17920000,2295,146885,64,SEGUNDO,ALMAGRO,5
HUMBOLDT,186,780000,52416000,4194,281806,67,SEGUNDO,VILLA CRESPO,15
Neuquen,144,300000,19200000,2090,133789,64,SEGUNDO,FLORES NORTE,7
LOYOLA,435,690000,44160000,1586,101517,64,SEGUNDO,VILLA CRESPO,15
Arenales,383,2350000,163325000,6136,426436,70,SEGUNDO,RECOLETA,2
Lascano e Irigoyen,399,500000,32000000,1253,80201,64,SEGUNDO,MONTE CASTRO,10
Cnel R L Falcon,265,495000,33264000,1868,125525,67,SEGUNDO,VILLA LURO,10
IBARROLA 7000,444,900000,57375000,2027,129223,64,PRIMER,LINIERS,9
SAN JUAN,1273,3900000,249600000,3064,196072,64,SEGUNDO,SAN CRISTOBAL,3
Pavon 2100,339,300000,20850000,885,61504,70,SEGUNDO,SAN CRISTOBAL,3
Av. Belgrano al 3200,300,900000,62550000,3000,208500,70,SEGUNDO,ALMAGRO,5
"ALVAREZ, JULIAN",1275,640000,40960000,502,32125,64,SEGUNDO,PALERMO,14
TRES ARROYOS,118,220000,14080000,1864,119322,64,SEGUNDO,VILLA SANTA RITA,11
Av. Rivadavia,217,640000,40960000,2949,188756,64,SEGUNDO,VELEZ SARSFIELD,10
Ciudad de la Paz al 2900,145,640000,43008000,4414,296607,67,SEGUNDO,NUÑEZ,13
CASTRO 2000,72,130000,8287500,1806,115104,64,PRIMER,BOEDO,5
Felix Foullier,235,500000,33600000,2128,142979,67,SEGUNDO,VILLA URQUIZA,12
AV. BELGRANO,188,450000,30240000,2394,160851,67,SEGUNDO,ALMAGRO,5
NOGOYA,127,460000,29440000,3622,231811,64,SEGUNDO,VILLA DEL PARQUE,11
"VARELA, JOSE PEDRO",329,480000,30720000,1459,93374,64,SEGUNDO,VILLA DEVOTO SUR,11
Av. Juan B. Alberdi,252,385000,25872000,1528,102667,67,SEGUNDO,VILLA LURO,10
CONDARCO 1300,498,480000,32256000,964,64771,67,SEGUNDO,VILLA SANTA RITA,11
Iberá al 4900,433,570000,38304000,1316,88462,67,SEGUNDO,VILLA URQUIZA,12
ELCANO 4700,225,260000,16575000,1156,73667,64,PRIMER,PATERNAL,15
Córdoba 4300,398,1700000,108800000,4271,273367,64,SEGUNDO,VILLA CRESPO,15
CIUDAD DE LA PAZ 100,175,900000,57375000,5143,327857,64,PRIMER,PALERMO,14
CORDOBA,250,1500000,96000000,6000,384000,64,SEGUNDO,CHACARITA,15
PINTO 4700,171,549000,34998750,3210,204671,64,TERCER,SAAVEDRA,12
Boyaca,228,815000,54768000,3575,240211,67,SEGUNDO,FLORES NORTE,7
CHICLANA,333,330000,21120000,992,63496,64,SEGUNDO,NUEVA POMPEYA,4
Medina 14,246,750000,50400000,3049,204878,67,SEGUNDO,VILLA LURO,10
Humberto Primo,350,380000,24320000,1086,69486,64,SEGUNDO,SAN CRISTOBAL,3
Dolores,250,450000,31275000,1800,125100,70,SEGUNDO,FLORESTA,10
RINCON,510,600000,41700000,1176,81765,70,SEGUNDO,BALVANERA,3
TRES ARROYOS,257,260000,18070000,1012,70311,70,SEGUNDO,VILLA SANTA RITA,11
Malabia,286,980000,62720000,3427,219301,64,SEGUNDO,PALERMO,14
Brasil,178,230000,15456000,1292,86831,67,SEGUNDO,PARQUE PATRICIOS,4
YERBAL 2700,563,1390000,88612500,2469,157393,64,TERCER,FLORES NORTE,7
zavaleta al 200,201,250000,16800000,1244,83582,67,SEGUNDO,PARQUE PATRICIOS,4
Virrey Loreto y Delgado,163,480000,30720000,2945,188466,64,SEGUNDO,COLEGIALES,13
ROCAMORA,230,610000,39040000,2652,169739,64,SEGUNDO,ALMAGRO,5
Ecuador,245,590000,41005000,2408,167367,70,SEGUNDO,BALVANERA,3
Mexico y 24 de Noviembre,165,540000,34560000,3273,209455,64,SEGUNDO,BALVANERA,3
Trelles entre  Apolinario  Figueroa y Av. Gaona,257,520000,36140000,2023,140623,70,SEGUNDO,VILLA GRAL. MITRE,11
JUJUY 200,225,520000,33150000,2311,147333,64,PRIMER,BALVANERA,3
MUÑIZ 800,4832,2100000,168000000,435,34768,80,CUARTO,BOEDO,5
Inclan,403,389000,27035500,965,67086,70,SEGUNDO,PARQUE PATRICIOS,4
Nicasio Oroño,227,280000,17920000,1233,78943,64,SEGUNDO,CABALLITO,6
Malvinas Argentinas 900,212,580000,37120000,2736,175094,64,SEGUNDO,PARQUE CHACABUCO,7
"CALVO, CARLOS 1600",275,390000,31200000,1418,113454,80,CUARTO,CONSTITUCION,1
CHICLANA,333,330000,22935000,992,68953,70,SEGUNDO,NUEVA POMPEYA,4
NEUQUEN,234,645000,44827500,2756,191571,70,SEGUNDO,FLORES NORTE,7
Medrano,912,4200000,291900000,4605,320066,70,SEGUNDO,PALERMO,14
BULNES 1300,616,2900000,184875000,4708,300122,64,TERCER,PALERMO,14
Av. Congreso,187,310000,21545000,1658,115214,70,SEGUNDO,VILLA URQUIZA,12
Santos Dumont,285,790000,50560000,2772,177404,64,SEGUNDO,CHACARITA,15
Potosi,350,930000,62496000,2657,178560,67,SEGUNDO,ALMAGRO,5
Av. Cordoba,1800,1280000,88960000,711,49422,70,SEGUNDO,PALERMO,14
"JUSTO, JUAN B. 9000",243,420000,26775000,1728,110185,64,TERCER,VERSALLES,10
Gutemberg,338,620000,43090000,1834,127485,70,SEGUNDO,VILLA DEVOTO NORTE,11
Gral Jose Garibaldi,1008,500000,32000000,496,31746,64,SEGUNDO,BOCA,4
Pedro J Agrelo,308,660000,45870000,2143,148929,70,SEGUNDO,ALMAGRO,5
Av Gral E Mosconi,265,599000,40252800,2260,151897,67,SEGUNDO,VILLA PUEYRREDON,12
3 de Febrero,156,1100000,70400000,7051,451282,64,SEGUNDO,BELGRANO,13
Billinghurst al 700,776,2800000,179200000,3608,230928,64,SEGUNDO,ALMAGRO,5
BRASIL,693,750000,48000000,1082,69264,64,SEGUNDO,CONSTITUCION,1
COMBATE DE LOS POZOS al 1500,255,295000,19824000,1157,77741,67,SEGUNDO,SAN CRISTOBAL,3
LOYOLA 1415,750,400000,26880000,533,35840,67,SEGUNDO,CHACARITA,15
Fraga,264,620000,43090000,2348,163220,70,SEGUNDO,VILLA ORTUZAR,15
SUAREZ 570,630,230000,14662500,365,23274,64,PRIMER,BOCA,4
"BILBAO, FRANCISCO 3300",1069,950000,60562500,889,56653,64,TERCER,FLORES SUR,7
15 De Noviembre 1889,318,280000,18816000,881,59170,67,SEGUNDO,CONSTITUCION,1
AV DIRECTORIO,303,650000,41600000,2145,137294,64,SEGUNDO,FLORESTA,10
A Nazarre,170,270000,18144000,1588,106729,67,SEGUNDO,VILLA DEL PARQUE,11
Av.Directorio 1100,200,799000,53692800,3995,268464,67,SEGUNDO,CABALLITO,6
QUESADA,530,1400000,89600000,2642,169057,64,SEGUNDO,VILLA URQUIZA,12
Eduardo Acevedo,195,900000,62550000,4615,320769,70,SEGUNDO,CABALLITO,6
Poeta Leopardi,328,330000,22176000,1006,67610,67,SEGUNDO,VILLA LURO,10
A De Escobar,299,315000,21168000,1054,70796,67,SEGUNDO,VILLA PUEYRREDON,12
CAFAYATE,152,168000,11289600,1105,74274,67,SEGUNDO,LINIERS,9
MEDRANO,257,670000,46565000,2607,181187,70,SEGUNDO,PALERMO,14
Av F Lacroze,800,4250000,272000000,5312,340000,64,SEGUNDO,COLEGIALES,13
AV. GRAL. IRIARTE 2600,920,1500000,100800000,1630,109565,67,SEGUNDO,BARRACAS ESTE,4
Piran,204,319000,22170500,1564,108679,70,SEGUNDO,VILLA URQUIZA,12
Condarco 100,854,1980000,137610000,2319,161136,70,SEGUNDO,VILLA GRAL. MITRE,11
"ANCHORENA, TOMAS M. DE, DR 700",600,1200000,76500000,2000,127500,64,PRIMER,BALVANERA,3
AV DE LOS INCAS,700,2100000,134400000,3000,192000,64,SEGUNDO,PARQUE CHAS,15
ACEVEDO,130,350000,22400000,2692,172308,64,SEGUNDO,VILLA CRESPO,15
LAFUENTE 161,492,745000,47493750,1514,96532,64,PRIMER,FLORES NORTE,7
Moliere,225,280000,18816000,1244,83627,67,SEGUNDO,VILLA REAL,10
Gral Fructuoso Rivera,300,200000,12800000,667,42667,64,SEGUNDO,VILLA RIACHUELO,8
"JUSTO, JUAN B. 2200",893,2500000,200000000,2800,223964,80,CUARTO,VILLA CRESPO,15
Jose E Colombres,375,330000,22935000,880,61160,70,SEGUNDO,BOEDO,5
Marcos Paz al 1800,253,399900,27793050,1581,109854,70,SEGUNDO,MONTE CASTRO,10
J De Andonaegui,171,230000,14720000,1345,86082,64,SEGUNDO,PARQUE CHAS,15
Beiro,957,2500000,160000000,2612,167189,64,SEGUNDO,VILLA DEVOTO SUR,11
TUCUMAN 3300,232,650000,41437500,2802,178610,64,TERCER,BALVANERA,3
Yatay,221,650000,41600000,2941,188235,64,SEGUNDO,ALMAGRO,5
LOTE TERRENO EN VENTA CABA  SAN TELMO PUERTO MADE*,1338,6500000,416000000,4858,310912,64,SEGUNDO,PUERTO MADERO,1
Gral Fructuoso Rivera,300,200000,13900000,667,46333,70,SEGUNDO,VILLA RIACHUELO,8
"JUSTO, JUAN B.",424,439900,28153600,1038,66400,64,SEGUNDO,VILLA LURO,10
Av San Pedrito,658,460000,29440000,699,44742,64,SEGUNDO,FLORES SUR,7
Alcaraz,155,220000,14080000,1419,90839,64,SEGUNDO,VERSALLES,10
Correa al 3000,113,360000,25020000,3186,221416,70,SEGUNDO,SAAVEDRA,12
SAN PEDRITO 100,223,585000,37293750,2623,167236,64,TERCER,FLORES NORTE,7
Yerbal 2900,969,2700000,187650000,2786,193653,70,SEGUNDO,FLORES NORTE,7
PACHECO,199,395000,25280000,1985,127035,64,SEGUNDO,VILLA URQUIZA,12
Andrés Lamas entre Franklin y Neuquén,380,530000,36835000,1395,96934,70,SEGUNDO,FLORES NORTE,7
Parana,348,925000,59200000,2658,170115,64,SEGUNDO,SAN NICOLAS,1
CHORROARIN 109 - 115 - 121 - 127 - 137,1735,2999000,201532800,1729,116157,67,SEGUNDO,AGRONOMIA,15
"JUSTO, JUAN B. 8400",2542,4500000,360000000,1770,141621,80,CUARTO,VILLA LURO,10
Directorio Avda,370,600000,38400000,1622,103784,64,SEGUNDO,PARQUE AVELLANEDA,9
Navarro 5056,266,420000,29190000,1579,109737,70,SEGUNDO,VILLA DEVOTO SUR,11
LOYOLA,351,960000,61440000,2735,175043,64,SEGUNDO,VILLA CRESPO,15
Senillosa 1941,314,360000,25020000,1146,79682,70,SEGUNDO,PARQUE CHACABUCO,7
Manuel Artigas,240,400000,25600000,1668,106720,64,SEGUNDO,MATADEROS,9
Baradero,328,350000,22400000,1067,68293,64,SEGUNDO,FLORESTA,10
Sanchez De Loria,212,380000,26410000,1792,124575,70,SEGUNDO,BOEDO,5
Av San Pedrito,220,600000,38400000,2727,174545,64,SEGUNDO,FLORES NORTE,7
Madariaga al 6300,508,290000,18560000,571,36535,64,SEGUNDO,VILLA RIACHUELO,8
Av. Belgrano al 2700,288,1200000,76800000,4167,266667,64,SEGUNDO,BALVANERA,3
Castillo,169,370000,25715000,2189,152160,70,SEGUNDO,VILLA CRESPO,15
"JUSTO, JUAN B.",221,590000,37760000,2670,170860,64,SEGUNDO,VILLA CRESPO,15
Llavallol,153,590000,37760000,3856,246797,64,SEGUNDO,VILLA DEL PARQUE,11
Yatay al 100 entre Querandíes y Venancio Flores,220,370000,24864000,1682,113018,67,SEGUNDO,ALMAGRO,5
Av Saenz,284,450000,31275000,1585,110123,70,SEGUNDO,NUEVA POMPEYA,4
Del Valle Iberlucea,834,750000,48000000,899,57554,64,SEGUNDO,BOCA,4
Bucarelli,91,180000,12096000,1978,132923,67,SEGUNDO,SAAVEDRA,12
Concordia,382,400000,25600000,1047,67016,64,SEGUNDO,VILLA DEVOTO NORTE,11
Thames 50,432,765000,48960000,1771,113333,64,SEGUNDO,VILLA CRESPO,15
Yerbal,313,350000,22400000,1118,71565,64,SEGUNDO,FLORESTA,10
GUEVARA,188,550000,35200000,2926,187234,64,SEGUNDO,CHACARITA,15
MÉXICO,110,500000,32000000,4545,290909,64,SEGUNDO,ALMAGRO,5
"Constitucion 3550, Tarija 3500, Maza 1400, Maza 1*",2295,1200000,76800000,523,33464,64,SEGUNDO,BOEDO,5
Luis Saenz Peña,516,1780650,119659680,3452,231975,67,SEGUNDO,CONSTITUCION,1
PACHECO,199,395000,27452500,1985,137952,70,SEGUNDO,VILLA URQUIZA,12
ARTIGAS,552,850000,54400000,1540,98551,64,SEGUNDO,FLORES NORTE,7
Ibera,157,850000,54400000,5414,346497,64,SEGUNDO,NUÑEZ,13
Av Mosconi,467,1600000,107520000,3426,230236,67,SEGUNDO,VILLA PUEYRREDON,12
AGRELO 3000,150,252000,20160000,1680,134400,80,CUARTO,BALVANERA,3
CORRALES,150,138000,9273600,920,61824,67,SEGUNDO,VILLA RIACHUELO,8
Quesada 3000,225,770000,51744000,3422,229973,67,SEGUNDO,NUÑEZ,13
Av.Directorio 1100,200,799000,51136000,3995,255680,64,SEGUNDO,CABALLITO,6
Av. Gral Paz,370,230000,15456000,622,41773,67,SEGUNDO,VILLA CRESPO,15
SERRANO,389,629999,43784930,1620,112558,70,SEGUNDO,VILLA CRESPO,15
Famatina,340,215000,14942500,632,43949,70,SEGUNDO,PARQUE PATRICIOS,4
Antezana,408,2500000,160000000,6127,392157,64,SEGUNDO,VILLA CRESPO,15
WARNES,316,985000,63040000,3117,199494,64,SEGUNDO,VILLA CRESPO,15
M LEGUIZAMON,500,300000,20850000,600,41700,70,SEGUNDO,MATADEROS,9
Pje Ampere,307,599000,40252800,1951,131117,67,SEGUNDO,CABALLITO,6
Av Cordoba,189,700000,48650000,3704,257407,70,SEGUNDO,CHACARITA,15
Arcos,194,1350000,86400000,6959,445361,64,SEGUNDO,BELGRANO,13
GALLO 700,800,960000,61200000,1200,76500,64,PRIMER,ALMAGRO,5
Correa al 3000,113,360000,24192000,3186,214088,67,SEGUNDO,SAAVEDRA,12
Av. Gaona,284,895000,57280000,3151,201690,64,SEGUNDO,VILLA GRAL. MITRE,11
paso al 500,321,2400000,153600000,7477,478505,64,SEGUNDO,BALVANERA,3
Av. El Cano,276,1250000,80000000,4523,289488,64,SEGUNDO,VILLA ORTUZAR,15
EUSTOQUI FRIAS GRAL,224,790000,54905000,3527,245112,70,SEGUNDO,VILLA CRESPO,15
PRIMERA JUNTA 2896,272,170000,13600000,625,50000,80,CUARTO,FLORES SUR,7
MUÑIZ 800,1174,3000000,240000000,2555,204429,80,CUARTO,BOEDO,5
RAMON FALCON,151,400000,26880000,2649,178013,67,SEGUNDO,FLORES NORTE,7
HUMBERTO 1? 1100,707,850000,54187500,1202,76644,64,PRIMER,CONSTITUCION,1
Darwin,218,410000,28495000,1881,130711,70,SEGUNDO,VILLA CRESPO,15
"GARAY, JUAN DE 1437",332,640000,40800000,1928,122892,64,PRIMER,CONSTITUCION,1
Cnel F Allende,180,260000,17472000,1444,97067,67,SEGUNDO,VILLA DEVOTO SUR,11
Chascomus,346,205000,14247500,592,41130,70,SEGUNDO,MATADEROS,9
White,367,230000,15456000,627,42114,67,SEGUNDO,SAN NICOLAS,1
Melincué al 5500,301,310000,20832000,1030,69209,67,SEGUNDO,VILLA REAL,10
Enrique Ochoa,98,85000,5712000,867,58286,67,SEGUNDO,NUEVA POMPEYA,4
Fortin Melincue,351,400000,26880000,1140,76581,67,SEGUNDO,VILLA DEL PARQUE,11
Salmun Feijoo al 1000,426,295000,19824000,692,46535,67,SEGUNDO,BARRACAS ESTE,4
MATHEU,180,420000,26880000,2333,149333,64,SEGUNDO,SAN CRISTOBAL,3
Av. Juan B.Justo 5250,463,570000,38304000,1231,82730,67,SEGUNDO,VILLA GRAL. MITRE,11
Estivao al 100,236,650000,41600000,2754,176271,64,SEGUNDO,CABALLITO,6
PICO 4800,202,380000,24225000,1881,119926,64,TERCER,SAAVEDRA,12
BOEDO 100,151,380000,24225000,2517,160430,64,TERCER,ALMAGRO,5
Santa Maria Del Buen Aire,239,240000,16128000,1006,67608,67,SEGUNDO,BARRACAS ESTE,4
"BONIFACIO, JOSE 2300",167,430000,27412500,2575,164147,64,PRIMER,FLORES NORTE,7
PADILLA,145,496000,34472000,3421,237738,70,SEGUNDO,VILLA CRESPO,15
"JUSTO, JUAN B. 3700",339,1100000,70125000,3245,206858,64,TERCER,VILLA CRESPO,15
J V Gonzalez,412,389000,24896000,944,60427,64,SEGUNDO,FLORESTA,10
24 de Noviembre,876,1500000,96000000,1712,109589,64,SEGUNDO,BALVANERA,3
"UGARTE, MANUEL 3400",336,750000,47812500,2232,142299,64,TERCER,COGHLAN,12
Lavallol,300,230000,15456000,767,51520,67,SEGUNDO,VILLA SANTA RITA,11
CASTILLO,196,629900,40313600,3214,205682,64,SEGUNDO,VILLA CRESPO,15
Leiva,207,640000,44480000,3092,214879,70,SEGUNDO,CHACARITA,15
Avellaneda,145,420000,28224000,2897,194648,67,SEGUNDO,CABALLITO,6
Constituyentes al 6100,1500,4000000,256000000,2667,170667,64,SEGUNDO,VILLA URQUIZA,12
Tacuari al 1700,500,800000,53760000,1600,107520,67,SEGUNDO,CONSTITUCION,1
Beiro,957,2500000,173750000,2612,181557,70,SEGUNDO,VILLA DEVOTO SUR,11
Rivera al 2700,127,680000,45696000,5354,359811,67,SEGUNDO,BELGRANO,13
Adolfo Alsina,2415,1850000,124320000,766,51478,67,SEGUNDO,BALVANERA,3
Montes de Oca,915,2800000,188160000,3060,205639,67,SEGUNDO,BARRACAS ESTE,4
Av Montes De Oca,3534,8000000,512000000,2264,144878,64,SEGUNDO,BARRACAS ESTE,4
Av. Independencia al 2400,88,600000,38400000,6818,436364,64,SEGUNDO,BALVANERA,3
Elpidio Gonzalez,433,390000,24960000,901,57644,64,SEGUNDO,MONTE CASTRO,10
Yatay 215,248,695000,46704000,2802,188323,67,SEGUNDO,ALMAGRO,5
A Moreto,320,199000,13830500,622,43220,70,SEGUNDO,PARQUE AVELLANEDA,9
Av Caseros al 2000,790,2000000,134400000,2532,170127,67,SEGUNDO,PARQUE PATRICIOS,4
Suarez 500,637,230000,14720000,361,23108,64,SEGUNDO,BOCA,4
BOLIVAR,690,950000,60800000,1377,88116,64,SEGUNDO,SAN TELMO,1
SUPERI,292,650000,41600000,2226,142466,64,SEGUNDO,COGHLAN,12
MORENO 1800,163,330000,26400000,2024,161963,80,CUARTO,MONTSERRAT,1
DON BOSCO 3800,1100,620000,39525000,564,35932,64,PRIMER,ALMAGRO,5
Bauness,188,324000,21772800,1723,115813,67,SEGUNDO,PARQUE CHAS,15
Lavallol,139,330000,22176000,2374,159540,67,SEGUNDO,VILLA DEVOTO NORTE,11
