DIRECCION,PROPIEDADS,PRECIOUSD,PRECIOPESO,DOLARM2,PESOSM2,COTIZACION,TRIMESTRE_,BARRIO,COMUNA_
Nazca,467,790000,50560000,1692,108266,64,SEGUNDO,VILLA DEL PARQUE,11
Machaín,141,230000,15456000,1631,109617,67,SEGUNDO,SAAVEDRA,12
Barzana,182,299000,20092800,1643,110400,67,SEGUNDO,PARQUE CHAS,15
Donato Alvarez al 300,798,1350000,93825000,1692,117575,70,SEGUNDO,FLORES NORTE,7
Patagones,448,800000,51200000,1784,114184,64,SEGUNDO,PARQUE PATRICIOS,4
EMILIO LAMARCA,614,1450000,97440000,2362,158697,67,SEGUNDO,VILLA SANTA RITA,11
Famatina,219,260000,18070000,1187,82511,70,SEGUNDO,NUEVA POMPEYA,4
DELGADO al 800,433,1000000,69500000,2309,160508,70,SEGUNDO,COLEGIALES,13
TINOGASTA 2700,211,620000,41664000,2938,197460,67,SEGUNDO,AGRONOMIA,15
ASUNCION,261,290000,19488000,1111,74667,67,SEGUNDO,AGRONOMIA,15
DE LOS CONSTITUYENTES 3000,113,205000,13068750,1814,115653,64,PRIMER,PATERNAL,15
Dr L Belaustegui,520,685000,46032000,1317,88523,67,SEGUNDO,FLORESTA,10
VENEZUELA 1365,256,220000,17600000,859,68750,80,CUARTO,MONTSERRAT,1
RIVADAVIA,247,385000,26757500,1559,108330,70,SEGUNDO,LINIERS,9
Olazabal Av.,380,830000,53120000,2184,139789,64,SEGUNDO,BELGRANO,13
Antezana  500,400,2650000,178080000,6625,445200,67,SEGUNDO,VILLA CRESPO,15
Gral Alvarez Condarco,472,650000,41600000,1377,88136,64,SEGUNDO,VILLA SANTA RITA,11
Montes De Oca,3534,8300000,531200000,2349,150311,64,SEGUNDO,BARRACAS ESTE,4
Av Triunvirato,145,630000,40320000,4345,278069,64,SEGUNDO,VILLA URQUIZA,12
AV INDEPENDENCIA,436,1680000,107520000,3853,246606,64,SEGUNDO,ALMAGRO,5
CABILDO 4600,764,3500000,223125000,4581,292048,64,TERCER,NUÑEZ,13
INCLAN,449,220000,15290000,490,34076,70,SEGUNDO,PARQUE PATRICIOS,4
SORIA,192,600000,38400000,3125,200000,64,SEGUNDO,PALERMO,14
MARTINEZ ROSAS,560,540000,34560000,964,61714,64,SEGUNDO,VILLA CRESPO,15
Jose Cubas,155,450000,30240000,2903,195097,67,SEGUNDO,VILLA DEVOTO NORTE,11
P Carrasco,488,479900,33353050,983,68346,70,SEGUNDO,VELEZ SARSFIELD,10
AVALOS,167,375000,24000000,2246,143713,64,SEGUNDO,PARQUE CHAS,15
Catamarca,179,290000,18560000,1620,103687,64,SEGUNDO,SAN CRISTOBAL,3
Tronador al 800,298,1050000,67200000,3523,225503,64,SEGUNDO,VILLA ORTUZAR,15
Bucarelli,166,920000,58880000,5542,354699,64,SEGUNDO,VILLA URQUIZA,12
RUIZ HUIDOBRO,378,720000,48384000,1905,128000,67,SEGUNDO,SAAVEDRA,12
QUESADA,131,400000,27800000,3053,212214,70,SEGUNDO,VILLA URQUIZA,12
Virrey Del Pino,1500,4000000,278000000,2667,185333,70,SEGUNDO,VILLA ORTUZAR,15
SAN MARTIN,163,750000,48000000,4601,294479,64,SEGUNDO,VILLA DEVOTO NORTE,11
Lisandro de la Torre,1650,1500001,104250070,909,63182,70,SEGUNDO,MATADEROS,9
Marcos Paz,158,320000,21504000,2025,136101,67,SEGUNDO,VILLA DEVOTO NORTE,11
Conde 2700,138,695000,48302500,5036,350018,70,SEGUNDO,COGHLAN,12
Gdero Baigorria,301,575000,36800000,1912,122381,64,SEGUNDO,VILLA DEL PARQUE,11
Roseti 2166,337,750000,52125000,2226,154674,70,SEGUNDO,VILLA ORTUZAR,15
"CARRANZA, ANGEL JUSTINIANO",1500,780000,49920000,520,33280,64,SEGUNDO,CHACARITA,15
GASCON,534,899000,60412800,1684,113133,67,SEGUNDO,ALMAGRO,5
"JUSTO, JUAN B. 6500",176,490000,31237500,2784,177486,64,PRIMER,VILLA SANTA RITA,11
Viena,225,215000,14942500,955,66364,70,SEGUNDO,VERSALLES,10
J. D Peron,667,1650000,105600000,2474,158321,64,SEGUNDO,BALVANERA,3
VALENTIN VIRASORO,306,980000,62720000,3203,204967,64,SEGUNDO,CABALLITO,6
MARTINEZ CASTRO,179,358000,22912000,2000,128000,64,SEGUNDO,PARQUE AVELLANEDA,9
Humberto Primero y Catamarca,2006,2700000,181440000,1346,90449,67,SEGUNDO,SAN CRISTOBAL,3
CERVANTES,138,270000,18144000,1956,131421,67,SEGUNDO,MONTE CASTRO,10
100,787,1100000,70400000,1398,89454,64,SEGUNDO,BALVANERA,3
Virrey Cevallos,605,700000,47040000,1157,77752,67,SEGUNDO,CONSTITUCION,1
Peru al 1300,692,800000,55600000,1156,80347,70,SEGUNDO,SAN TELMO,1
Diaz Colodrero,236,400000,26880000,1695,113898,67,SEGUNDO,VILLA URQUIZA,12
Conesa al 2700,280,950000,60800000,3393,217143,64,SEGUNDO,BELGRANO,13
constitución al 1700,1484,2400000,166800000,1617,112399,70,SEGUNDO,CONSTITUCION,1
Simbron,113,258000,17337600,2283,153430,67,SEGUNDO,VILLA DEL PARQUE,11
YERBAL 2700,563,1390000,88612500,2469,157393,64,TERCER,FLORES NORTE,7
Gral Mariano Acha,347,640000,44480000,1844,128184,70,SEGUNDO,VILLA ORTUZAR,15
Argerich 2500,458,650000,41600000,1419,90830,64,SEGUNDO,VILLA DEL PARQUE,11
Thames 50,432,765000,48960000,1771,113333,64,SEGUNDO,VILLA CRESPO,15
Ciudad de la Paz al 100,175,900000,60480000,5143,345600,67,SEGUNDO,PALERMO,14
Monteagudo,298,238000,15993600,799,53670,67,SEGUNDO,PARQUE PATRICIOS,4
Obligado,390,1250000,80000000,3205,205128,64,SEGUNDO,NUÑEZ,13
SERRANO,692,3333333,223999978,4817,323699,67,SEGUNDO,VILLA CRESPO,15
LOYOLA al 300,235,800000,55600000,3404,236596,70,SEGUNDO,VILLA CRESPO,15
J Bonifacio,409,1400000,89600000,3423,219071,64,SEGUNDO,CABALLITO,6
Donado,133,360000,23040000,2707,173233,64,SEGUNDO,VILLA ORTUZAR,15
MONTE al 4300,264,230000,14720000,871,55758,64,SEGUNDO,PARQUE AVELLANEDA,9
IBERA,220,1300000,90350000,5909,410682,70,SEGUNDO,NUÑEZ,13
Elpidio Gonzalez 4500,495,520000,34944000,1051,70594,67,SEGUNDO,MONTE CASTRO,10
Alzaga 2200,380,420000,29190000,1105,76816,70,SEGUNDO,BOEDO,5
DIAZ VELEZ 4100,375,1100000,70125000,2933,187000,64,TERCER,ALMAGRO,5
Salvador Maria Del Carril,448,1400000,97300000,3125,217188,70,SEGUNDO,VILLA DEVOTO NORTE,11
Solis 1000,219,480000,32256000,2192,147288,67,SEGUNDO,CONSTITUCION,1
ECHEANDIA 2700,142,190000,15200000,1338,107042,80,CUARTO,FLORES SUR,7
FERRE,173,130000,8320000,751,48092,64,SEGUNDO,VILLA SOLDATI,8
Ruiz de los LLanos,374,340000,21760000,909,58182,64,SEGUNDO,VERSALLES,10
Av Nazca,179,560000,35840000,3128,200223,64,SEGUNDO,VILLA SANTA RITA,11
Carlos A. Lopez al 3800,345,400000,27800000,1159,80580,70,SEGUNDO,VILLA DEVOTO NORTE,11
Tacuari,930,630000,40320000,677,43355,64,SEGUNDO,CONSTITUCION,1
Timoteo Gordillo,148,180000,11520000,1216,77838,64,SEGUNDO,MATADEROS,9
Constituyentes al 6100,1500,4000000,256000000,2667,170667,64,SEGUNDO,VILLA URQUIZA,12
av patricios,540,1260000,80640000,2332,149278,64,SEGUNDO,BARRACAS ESTE,4
Agustin Alvarez 5100,139,235000,15792000,1691,113612,67,SEGUNDO,VILLA PUEYRREDON,12
URIARTE,2100,2500000,160000000,1190,76190,64,SEGUNDO,PALERMO,14
LUIS VIALE,228,390000,26208000,1711,114947,67,SEGUNDO,CABALLITO,6
RIVADAVIA 6116,379,2100000,168000000,5541,443272,80,CUARTO,CABALLITO,6
SAENZ PEÑA LUIS PRES.,730,2000000,134400000,2740,184110,67,SEGUNDO,CONSTITUCION,1
Av. Montes De Oca al 1800,882,1650000,110880000,1871,125714,67,SEGUNDO,BARRACAS ESTE,4
SAN PEDRITO 50,956,3150000,200812500,3295,210055,64,PRIMER,FLORES NORTE,7
Belen,546,595000,41352500,1090,75737,70,SEGUNDO,FLORESTA,10
Fructuoso Rivera,346,195000,13552500,564,39169,70,SEGUNDO,NUEVA POMPEYA,4
TEODORO GARCIA,150,1250000,84000000,8333,560000,67,SEGUNDO,PALERMO,14
Mexico al 1400,642,1500000,96000000,2336,149533,64,SEGUNDO,MONTSERRAT,1
TUYU,270,690000,44160000,2556,163556,64,SEGUNDO,LINIERS,9
Caldas 1679,211,350000,23520000,1659,111469,67,SEGUNDO,VILLA ORTUZAR,15
Castro Barros,148,550000,36960000,3725,250322,67,SEGUNDO,ALMAGRO,5
PINZON 1335,2900,2200000,140250000,759,48362,64,PRIMER,BARRACAS ESTE,4
CONDARCO 3600,91,187000,11921250,2055,131003,64,TERCER,AGRONOMIA,15
Venezuela,505,649000,43612800,1285,86362,67,SEGUNDO,ALMAGRO,5
Campichuelo,255,399000,26812800,1565,105148,67,SEGUNDO,CABALLITO,6
Nogoya,350,629000,40256000,1797,115017,64,SEGUNDO,VILLA DEVOTO SUR,11
Ugarte,315,650000,43680000,2063,138667,67,SEGUNDO,COGHLAN,12
Sarmiento,996,4000000,268800000,4016,269880,67,SEGUNDO,SAN NICOLAS,1
SANABRIA al 2600,353,555000,37296000,1572,105654,67,SEGUNDO,VILLA DEVOTO SUR,11
Griveo,207,280000,18816000,1353,90899,67,SEGUNDO,VILLA PUEYRREDON,12
Yerbal 2900,969,2700000,172800000,2786,178328,64,SEGUNDO,FLORES NORTE,7
Rio Grande,175,279900,18809280,1599,107482,67,SEGUNDO,FLORESTA,10
Pico,364,600000,40320000,1648,110769,67,SEGUNDO,SAAVEDRA,12
Manuela  Pedraza,301,390000,24960000,1296,82924,64,SEGUNDO,VILLA URQUIZA,12
PRINGLES,155,600000,38400000,3871,247742,64,SEGUNDO,ALMAGRO,5
Las Casas,160,245000,17027500,1531,106422,70,SEGUNDO,BOEDO,5
M Garcia,395,350000,22400000,886,56709,64,SEGUNDO,PARQUE PATRICIOS,4
Magallanes,1021,1500000,104250000,1469,102106,70,SEGUNDO,BARRACAS ESTE,4
VIEL al 1300,238,380000,25536000,1597,107294,67,SEGUNDO,PARQUE CHACABUCO,7
J V Gonzalez,412,389000,26140800,944,63449,67,SEGUNDO,FLORESTA,10
ACHEGA,441,430000,29885000,975,67766,70,SEGUNDO,VILLA URQUIZA,12
Cuenca,124,290000,18560000,2339,149677,64,SEGUNDO,VILLA PUEYRREDON,12
Villafañes wenceslao,362,500000,34750000,1381,95994,70,SEGUNDO,BOCA,4
Pavon,270,270000,18144000,1000,67200,67,SEGUNDO,SAN CRISTOBAL,3
Tandil,403,210000,14595000,521,36216,70,SEGUNDO,MATADEROS,9
VENEZUELA 1300,256,200000,12750000,781,49805,64,TERCER,MONTSERRAT,1
Gamarra,232,450000,28800000,1940,124138,64,SEGUNDO,PARQUE CHAS,15
"PAZ, GRAL. 800",172,250000,20000000,1454,116279,80,CUARTO,NUÑEZ,13
"Migueletes al 2300, entre Olazabal y B. Encalada",197,1400000,89600000,7107,454822,64,SEGUNDO,BELGRANO,13
NAZCA,334,2300000,147200000,6886,440719,64,SEGUNDO,VILLA SANTA RITA,11
Llavallol al 3300,956,1600000,107520000,1674,112469,67,SEGUNDO,VILLA DEL PARQUE,11
Blanco Encalada 3100,235,598000,41561000,2545,176855,70,SEGUNDO,BELGRANO,13
DARWIN 1100,1053,540000,34425000,513,32692,64,PRIMER,VILLA CRESPO,15
SENILLOSA 400,1978,850000,54187500,430,27395,64,PRIMER,CABALLITO,6
MANSILLA,93,620000,39680000,6667,426667,64,SEGUNDO,RECOLETA,2
Martinez Rosas,97,205000,14247500,2113,146881,70,SEGUNDO,VILLA CRESPO,15
Av. Mosconi,169,550000,35200000,3254,208284,64,SEGUNDO,VILLA PUEYRREDON,12
BUFANO ALFREDO R.,134,349000,23452800,2604,175021,67,SEGUNDO,FLORES NORTE,7
PARAGUAY,205,1300000,90350000,6341,440732,70,SEGUNDO,PALERMO,14
Ituzaingo al 800,1100,1450000,100775000,1318,91614,70,SEGUNDO,BARRACAS ESTE,4
Ramon L. Falcon,195,410000,26240000,2103,134564,64,SEGUNDO,VILLA LURO,10
CALDAS 300,160,210000,13387500,1312,83672,64,PRIMER,CHACARITA,15
MUÑIZ 800,1174,3000000,240000000,2555,204429,80,CUARTO,BOEDO,5
Cervantes al 3000,190,350000,22400000,1842,117895,64,SEGUNDO,VILLA DEVOTO SUR,11
Brasil  al 3098,315,265000,16960000,841,53841,64,SEGUNDO,PARQUE PATRICIOS,4
Lugones 4400,259,375000,26062500,1448,100627,70,SEGUNDO,SAAVEDRA,12
GAMARRA,700,490000,34055000,700,48650,70,SEGUNDO,PARQUE CHAS,15
"UGARTE, MANUEL 3400",336,750000,47812500,2232,142299,64,TERCER,COGHLAN,12
PAEZ  1785,150,290000,19488000,1933,129920,67,SEGUNDO,FLORES NORTE,7
NAZARRE,167,200000,13900000,1198,83234,70,SEGUNDO,VILLA REAL,10
Felipe Vallese,116,249000,17305500,2147,149185,70,SEGUNDO,FLORES NORTE,7
Sarmiento al 3000,133,390000,24960000,2932,187669,64,SEGUNDO,BALVANERA,3
SAN JUAN 2414,1780,3300000,264000000,1854,148315,80,CUARTO,SAN CRISTOBAL,3
LLAVALLOL 1700,150,185000,14800000,1233,98667,80,CUARTO,VILLA SANTA RITA,11
INCLAN,449,220000,14784000,490,32949,67,SEGUNDO,PARQUE PATRICIOS,4
VIDAL al 2700,340,700000,48650000,2059,143088,70,SEGUNDO,BELGRANO,13
Av Cordoba,305,1170000,81315000,3836,266607,70,SEGUNDO,CHACARITA,15
"BLANES, J. M. al 200",2700,3500000,243250000,1296,90093,70,SEGUNDO,BOCA,4
Ecuador al 500,235,780000,52416000,3319,223047,67,SEGUNDO,BALVANERA,3
Paysandu,613,1100000,73920000,1794,120587,67,SEGUNDO,PATERNAL,15
Migueletes,192,1580000,101120000,8229,526667,64,SEGUNDO,PALERMO,14
avenida chiclana al 3000,140,385000,24640000,2750,176000,64,SEGUNDO,PARQUE PATRICIOS,4
Av. Alvarez Jonte,304,390000,26208000,1283,86211,67,SEGUNDO,VILLA DEL PARQUE,11
Albariño,179,299000,20780500,1670,116092,70,SEGUNDO,LINIERS,9
LAVALLEJA,200,730000,46720000,3650,233600,64,SEGUNDO,VILLA CRESPO,15
Belen,546,595000,38080000,1090,69744,64,SEGUNDO,FLORESTA,10
Rocha 1200,203,175000,11200000,862,55172,64,SEGUNDO,BARRACAS ESTE,4
G De Helguera,173,560000,35840000,3237,207168,64,SEGUNDO,VILLA DEL PARQUE,11
Av. Nazca 5500,229,390000,26208000,1703,114445,67,SEGUNDO,VILLA PUEYRREDON,12
Godoy Cruz,216,660000,45870000,3056,212361,70,SEGUNDO,VILLA CRESPO,15
Araoz,260,1100000,76450000,4231,294038,70,SEGUNDO,VILLA CRESPO,15
CHILE,315,420000,28224000,1333,89600,67,SEGUNDO,BALVANERA,3
Ecuador al 800,261,550000,35200000,2107,134866,64,SEGUNDO,BALVANERA,3
Bolivia y Tinogasta,214,520000,33280000,2430,155514,64,SEGUNDO,VILLA DEL PARQUE,11
Mozart,270,630000,43785000,2333,162167,70,SEGUNDO,VELEZ SARSFIELD,10
Tinogasta,122,530000,33920000,4344,278033,64,SEGUNDO,VILLA DEL PARQUE,11
Zabala 3949/55,1374,1950000,124800000,1419,90830,64,SEGUNDO,CHACARITA,15
Pedro Ignacio Rivera,402,650000,45175000,1617,112376,70,SEGUNDO,VILLA URQUIZA,12
PRINGLES 500,225,890000,56737500,3956,252167,64,PRIMER,ALMAGRO,5
COCHABAMBA,261,550000,38225000,2107,146456,70,SEGUNDO,BOEDO,5
Av A Alvarez Jonte 4171/77,395,500000,32000000,1267,81074,64,SEGUNDO,MONTE CASTRO,10
NICOLAS REPETTO,209,500000,33600000,2392,160766,67,SEGUNDO,CABALLITO,6
Mosconi,225,750000,48000000,3333,213333,64,SEGUNDO,VILLA PUEYRREDON,12
Santos Dumont 4787,852,320000,20480000,376,24038,64,SEGUNDO,CHACARITA,15
Sanchez Bustamante 865,837,1900000,121600000,2270,145281,64,SEGUNDO,ALMAGRO,5
Pinto,214,880000,61160000,4112,285794,70,SEGUNDO,SAAVEDRA,12
Montiel,450,300000,19200000,667,42667,64,SEGUNDO,MATADEROS,9
PEDRO IGNACIO RIVERA,202,895000,57280000,4431,283564,64,SEGUNDO,VILLA URQUIZA,12
CATAMARCA 589,198,295000,23600000,1490,119192,80,CUARTO,BALVANERA,3
Asuncion,355,400000,26880000,1127,75718,67,SEGUNDO,VILLA DEVOTO SUR,11
"YRIGOYEN, HIPOLITO 2500",430,1300000,82875000,3023,192733,64,TERCER,BALVANERA,3
Av. Colonia,225,350000,24325000,1556,108111,70,SEGUNDO,PARQUE PATRICIOS,4
Gral Jose Garibaldi,1008,500000,32000000,496,31746,64,SEGUNDO,BOCA,4
CATULO CASTILLO,970,2500000,160000000,2577,164948,64,SEGUNDO,PARQUE PATRICIOS,4
GODOY CRUZ 1700,170,600000,48000000,3529,282353,80,CUARTO,PALERMO,14
Salta y Finochietto,591,425000,29537500,719,49979,70,SEGUNDO,BARRACAS ESTE,4
Boedo,192,800000,55600000,4167,289583,70,SEGUNDO,ALMAGRO,5
LAVALLEJA 900,155,450000,36000000,2903,232258,80,CUARTO,VILLA CRESPO,15
Conde,393,820000,55104000,2087,140214,67,SEGUNDO,BELGRANO,13
Tinogasta,470,580000,38976000,1234,82928,67,SEGUNDO,VILLA DEVOTO SUR,11
Almafuerte,1335,4000000,256000000,2996,191760,64,SEGUNDO,NUEVA POMPEYA,4
J De Andonaegui,171,230000,15456000,1345,90386,67,SEGUNDO,PARQUE CHAS,15
PARAGUAY 800,286,1850000,117937500,6468,412369,64,TERCER,RETIRO,1
Juan B Justo,121,590000,39648000,4876,327669,67,SEGUNDO,VILLA CRESPO,15
DARWIN 700,149,380000,30400000,2550,204027,80,CUARTO,VILLA CRESPO,15
LAVALLEJA 900,155,450000,28687500,2903,185081,64,TERCER,VILLA CRESPO,15
Aranguren  2300,196,450000,28800000,2296,146939,64,SEGUNDO,FLORES NORTE,7
Pres Luis Saenz Peña,776,1500000,100800000,1934,129981,67,SEGUNDO,CONSTITUCION,1
CORDOBA AV.,538,2300000,154560000,4275,287286,67,SEGUNDO,CHACARITA,15
GUEVARA 1400,385,620000,39525000,1610,102662,64,TERCER,VILLA ORTUZAR,15
Av Lisandro de la Torre,197,310000,19840000,1574,100711,64,SEGUNDO,LINIERS,9
Ibera,145,265000,16960000,1828,116966,64,SEGUNDO,VILLA URQUIZA,12
Vallejos,207,280000,18816000,1353,90899,67,SEGUNDO,VILLA PUEYRREDON,12
"FALCON, RAMON L.,CNEL. 1500",1382,1100000,70125000,796,50742,64,PRIMER,CABALLITO,6
HONDURAS,1014,845000,54080000,833,53333,64,SEGUNDO,PALERMO,14
Nazca,206,480000,32256000,2330,156583,67,SEGUNDO,VILLA SANTA RITA,11
Pje Camoati,160,227000,15776500,1419,98603,70,SEGUNDO,VILLA LURO,10
Grito de Asencio al 3300,650,270000,17280000,415,26585,64,SEGUNDO,PARQUE PATRICIOS,4
Camarones,534,590000,41005000,1105,76788,70,SEGUNDO,VILLA GRAL. MITRE,11
Cabrera Jose Antonio,156,800000,55600000,5128,356410,70,SEGUNDO,PALERMO,14
DARWIN,374,650000,45175000,1738,120789,70,SEGUNDO,VILLA CRESPO,15
J.a.cabrera,152,750000,48000000,4934,315789,64,SEGUNDO,RECOLETA,2
Directorio al 3800,179,362000,23168000,2022,129430,64,SEGUNDO,PARQUE AVELLANEDA,9
CABRERA,378,899000,57536000,2378,152212,64,SEGUNDO,PALERMO,14
BRASIL 1500,256,520000,33150000,2031,129492,64,PRIMER,CONSTITUCION,1
MIRANDA,449,400000,25600000,891,57016,64,SEGUNDO,MONTE CASTRO,10
RONDEAU 4000,105,160000,12800000,1524,121905,80,CUARTO,BOEDO,5
Av. Almirante Brown,837,700000,48650000,836,58124,70,SEGUNDO,BOCA,4
Blanco Encalada,252,1195000,76480000,4742,303492,64,SEGUNDO,VILLA URQUIZA,12
Baigorri/Enrique Finochietto y Av Amancio Alcorta,327,250000,16000000,765,48930,64,SEGUNDO,BARRACAS ESTE,4
Senillosa 1941,314,360000,25020000,1146,79682,70,SEGUNDO,PARQUE CHACABUCO,7
"AMEGHINO, FLORENTINO, Dr. 639",150,240000,15300000,1600,102000,64,PRIMER,PARQUE AVELLANEDA,9
Av. Cabildo 4625  | CA,764,3500000,243250000,4581,318390,70,SEGUNDO,NUÑEZ,13
NUNEZ 4800,375,700000,44625000,1867,119000,64,TERCER,VILLA URQUIZA,12
Belgrano al 700,1700,7800000,499200000,4588,293647,64,SEGUNDO,MONTSERRAT,1
Pedro Moran al 3600,337,700000,48650000,2077,144362,70,SEGUNDO,VILLA DEVOTO NORTE,11
Dean Funes,279,220000,14080000,789,50466,64,SEGUNDO,SAN CRISTOBAL,3
CONGRESO,177,840000,58380000,4746,329831,70,SEGUNDO,NUÑEZ,13
Habana,366,450000,31275000,1230,85451,70,SEGUNDO,VILLA DEVOTO NORTE,11
CORRIENTES,1091,3950000,252800000,3621,231714,64,SEGUNDO,ALMAGRO,5
Carlos Antonio Lopez 2100,180,450000,30240000,2500,168000,67,SEGUNDO,VILLA PUEYRREDON,12
Pjep Galeria Juan De Garay,300,620000,43090000,2067,143633,70,SEGUNDO,SAN CRISTOBAL,3
DEL CORRO 94,129,249000,15936000,1930,123535,64,SEGUNDO,VILLA LURO,10
fitz roy al 2000,700,3800000,243200000,5429,347429,64,SEGUNDO,PALERMO,14
Alvar Núñez,270,180000,12510000,667,46333,70,SEGUNDO,BOCA,4
CORRIENTES,1091,3950000,274525000,3621,251627,70,SEGUNDO,ALMAGRO,5
Condarco 100,854,1980000,126720000,2319,148384,64,SEGUNDO,VILLA GRAL. MITRE,11
Llavallol al 3300,956,1600000,102400000,1674,107113,64,SEGUNDO,VILLA DEL PARQUE,11
PAYSANDU,128,399000,25536000,3117,199500,64,SEGUNDO,CABALLITO,6
Av Cordoba,387,1800000,120960000,4651,312558,67,SEGUNDO,CHACARITA,15
TACUARI 5000,134,430000,34400000,3209,256716,80,CUARTO,BARRACAS ESTE,4
PORTILLO,175,180000,11520000,1029,65829,64,SEGUNDO,VILLA LURO,10
