,DIRECCION,PROPIEDADS,PRECIOUSD,PRECIOPESO,DOLARM2,PESOSM2,COTIZACION,TRIMESTRE_,BARRIO,COMUNA_
9160,Sanabria,500,550000,36960000,1100,73920,67,SEGUNDO,MONTE CASTRO,10
3638,G De Laferrere,462,250000,16000000,541,34632,64,SEGUNDO,FLORES SUR,7
5485,3800 JARAMILLO,141,460000,31970000,3262,226738,70,SEGUNDO,SAAVEDRA,12
3460,Sanabria,657,960000,61440000,1461,93516,64,SEGUNDO,VILLA DEVOTO NORTE,11
3798,Montiel,155,225000,14400000,1452,92903,64,SEGUNDO,MATADEROS,9
7350,Pres Luis Saenz Peña,219,400000,26880000,1826,122740,67,SEGUNDO,CONSTITUCION,1
7530,Cramer,1200,2900000,194880000,2417,162400,67,SEGUNDO,BELGRANO,13
2430,MANSILLA,93,620000,39680000,6667,426667,64,SEGUNDO,RECOLETA,2
5874,ARAUJO,335,230000,15985000,687,47716,70,SEGUNDO,MATADEROS,9
4994,Campos Salles 1800,239,650000,45175000,2720,189017,70,SEGUNDO,NUÑEZ,13
10228,CAMARONES,235,280000,17920000,1192,76255,64,SEGUNDO,VILLA GRAL. MITRE,11
6771,ALTOLAGUIRRE 3000,270,480000,33360000,1778,123556,70,SEGUNDO,VILLA URQUIZA,12
2839,Crisologo Larralde al 3100,147,410000,26240000,2789,178503,64,SEGUNDO,SAAVEDRA,12
339,MELINCUE 3500,70,150000,12000000,2143,171429,80,CUARTO,VILLA DEL PARQUE,11
8021,Avenida Centenera,300,160000,10752000,533,35840,67,SEGUNDO,PARQUE CHACABUCO,7
9245,INCLAN,449,220000,14784000,490,32949,67,SEGUNDO,PARQUE PATRICIOS,4
3702,Av Juan B Justo,232,230000,14720000,991,63448,64,SEGUNDO,FLORESTA,10
420,PRIMERA JUNTA 2896,272,170000,13600000,625,50000,80,CUARTO,FLORES SUR,7
3563,Carlos Calvo,151,490000,31360000,3245,207682,64,SEGUNDO,BOEDO,5
5752,Bahia Blanca al 1300,1231,1800000,125100000,1462,101625,70,SEGUNDO,FLORESTA,10
9151,MIRANDA,449,400000,26880000,891,59866,67,SEGUNDO,MONTE CASTRO,10
78,ESTADOS UNIDOS 2400,104,220000,17600000,2115,169231,80,CUARTO,SAN CRISTOBAL,3
9601,Av Castañares,450,190000,12768000,422,28373,67,SEGUNDO,VILLA LUGANO,8
4232,FERRE,301,220000,14080000,731,46777,64,SEGUNDO,VILLA RIACHUELO,8
4146,Trelles,315,450000,28800000,1429,91429,64,SEGUNDO,VILLA GRAL. MITRE,11
5604,Necochea al 1100,480,250000,17375000,521,36198,70,SEGUNDO,BOCA,4
5490,entre Correa y Ruiz Huidobro,258,560000,38920000,2171,150853,70,SEGUNDO,SAAVEDRA,12
1293,LADINES,434,610000,39040000,1406,89954,64,SEGUNDO,VILLA DEVOTO NORTE,11
5240,LUIS VIALE,235,210000,14595000,894,62106,70,SEGUNDO,CABALLITO,6
1914,Bolivar al 200,874,2400000,153600000,2746,175744,64,SEGUNDO,MONTSERRAT,1
7309,Valentin Gomez al 2800,14303,7000000,470400000,489,32888,67,SEGUNDO,BALVANERA,3
1650,Yatay,221,650000,41600000,2941,188235,64,SEGUNDO,ALMAGRO,5
6582,ARGERICH,142,500000,34750000,3521,244718,70,SEGUNDO,VILLA DEL PARQUE,11
8882,"MARMOL, JOSE",191,340000,22848000,1780,119623,67,SEGUNDO,BOEDO,5
2457,RIO DE JANEIRO,548,1700000,108800000,3102,198540,64,SEGUNDO,CABALLITO,6
7870,Beauchef,300,690000,46368000,2300,154560,67,SEGUNDO,CABALLITO,6
4402,ESCALADA,280,180000,11520000,643,41143,64,SEGUNDO,PARQUE AVELLANEDA,9
7680,Araoz al 1400,198,820000,55104000,4141,278303,67,SEGUNDO,PALERMO,14
1978,CARLOS CALVO,290,340000,21760000,1172,75034,64,SEGUNDO,SAN CRISTOBAL,3
2684,Saraza,507,380000,24320000,750,47968,64,SEGUNDO,PARQUE CHACABUCO,7
7455,Saavedra 1100,157,400000,26880000,2548,171210,67,SEGUNDO,SAN CRISTOBAL,3
5346,Av. Córdoba al 5800,2300,1800000,125100000,783,54391,70,SEGUNDO,CHACARITA,15
4107,V Dupuy,260,600000,38400000,2308,147692,64,SEGUNDO,VERSALLES,10
4839,Sarmiento,596,1500000,104250000,2517,174916,70,SEGUNDO,SAN NICOLAS,1
3882,Lascano al 4800,1500,2400000,153600000,1600,102400,64,SEGUNDO,MONTE CASTRO,10
49,"YRIGOYEN, HIPOLITO 2100",1600,1500000,120000000,938,75000,80,CUARTO,BALVANERA,3
7664,VUELTA DE OBLIGADO,318,875000,58800000,2754,185080,67,SEGUNDO,NUÑEZ,13
8433,MELINCUE,356,1100000,73920000,3090,207640,67,SEGUNDO,VILLA DEL PARQUE,11
9132,Jose M Cortina,450,350000,23520000,778,52267,67,SEGUNDO,MONTE CASTRO,10
5322,Céspedes 3800,387,700000,48650000,1809,125711,70,SEGUNDO,CHACARITA,15
3296,Nuñez,326,730000,46720000,2239,143313,64,SEGUNDO,VILLA URQUIZA,12
4632,Venezuela,423,560000,38920000,1324,92009,70,SEGUNDO,BALVANERA,3
210,GIRARDOT 100,93,182900,14632000,1967,157333,80,CUARTO,CHACARITA,15
4998,Ohiggins,338,1150000,79925000,3402,236464,70,SEGUNDO,NUÑEZ,13
1266,DE LOS CONSTITUYENTES,650,1200000,76800000,1846,118154,64,SEGUNDO,VILLA URQUIZA,12
10300,"TRELLES, MANUEL R.",280,495000,31680000,1768,113143,64,SEGUNDO,FLORES NORTE,7
4523,Lavalle,210,225000,15637500,1071,74464,70,SEGUNDO,ALMAGRO,5
6719,Artigas al 4800,298,715000,49692500,2399,166753,70,SEGUNDO,VILLA PUEYRREDON,12
3179,Simbron al 4900,800,1800000,115200000,2250,144000,64,SEGUNDO,VILLA DEVOTO SUR,11
4058,Av Alberdi,267,460000,29440000,1723,110262,64,SEGUNDO,VELEZ SARSFIELD,10
4669,DEAN FUNES,247,290000,20155000,1174,81599,70,SEGUNDO,BALVANERA,3
5692,CHICLANA 3929 -,550,1750000,121625000,3182,221136,70,SEGUNDO,BOEDO,5
2110,Vidal,535,1800000,115200000,3365,215359,64,SEGUNDO,BELGRANO,13
9799,VIDAL 2100,1100,890000,56737500,809,51580,64,TERCER,BELGRANO,13
2139,Montañeses,240,1100000,70400000,4583,293333,64,SEGUNDO,BELGRANO,13
6164,San Antonio,267,220000,15290000,824,57266,70,SEGUNDO,BARRACAS ESTE,4
8543,Virrey Del Pino,1500,4000000,268800000,2667,179200,67,SEGUNDO,VILLA ORTUZAR,15
3620,MAZA al 2200,139,295000,18880000,2122,135827,64,SEGUNDO,BOEDO,5
5783,Av Gaona,189,600000,41700000,3175,220635,70,SEGUNDO,FLORESTA,10
1722,Lavalle y Billinghurst,303,700000,44800000,2310,147855,64,SEGUNDO,BALVANERA,3
3737,CAFAYATE,225,250000,16000000,1111,71111,64,SEGUNDO,LINIERS,9
3346,PEDRO RIVERA,377,550000,35200000,1459,93389,64,SEGUNDO,VILLA URQUIZA,12
8837,Av F Chiclana,1175,1850000,124320000,1574,105804,67,SEGUNDO,BOEDO,5
4848,Conde,1009,1900000,132050000,1883,130872,70,SEGUNDO,BELGRANO,13
9746,"CALVO, CARLOS 1600",275,390000,24862500,1418,90409,64,TERCER,CONSTITUCION,1
7793,Pringles,1001,5900000,396480000,5894,396084,67,SEGUNDO,PALERMO,14
9541,Jovellanos,363,315000,21168000,868,58314,67,SEGUNDO,BARRACAS ESTE,4
4794,24 de noviembre y Pavon,250,280000,19460000,1120,77840,70,SEGUNDO,SAN CRISTOBAL,3
3290,Holmberg,182,360000,23040000,1978,126593,64,SEGUNDO,VILLA URQUIZA,12
5083,COSTA RICA,186,550000,38225000,2957,205511,70,SEGUNDO,PALERMO,14
255,DE LOS CONSTITUYENTES 3000,258,205000,16400000,795,63566,80,CUARTO,PATERNAL,15
3662,Jose Marti,200,268000,17152000,1340,85760,64,SEGUNDO,FLORES SUR,7
10129,PILLADO 900,405,249000,15873750,615,39194,64,TERCER,FLORES SUR,7
3617,Dr F Muñiz,1100,3200000,204800000,2909,186182,64,SEGUNDO,BOEDO,5
10015,MUÑECAS,222,590000,37760000,2658,170090,64,SEGUNDO,VILLA CRESPO,15
7423,General Urquiza,359,850000,57120000,2368,159109,67,SEGUNDO,SAN CRISTOBAL,3
2386,Angel J Carranza,132,849000,54336000,6432,411636,64,SEGUNDO,PALERMO,14
7258,dean funes,249,310000,20832000,1245,83663,67,SEGUNDO,BALVANERA,3
2933,Aguirre,170,495000,31680000,2912,186353,64,SEGUNDO,VILLA CRESPO,15
8028,curapaligue al 1800,363,310000,20832000,854,57388,67,SEGUNDO,PARQUE CHACABUCO,7
8598,Alvarez Thomas,112,640000,43008000,5714,384000,67,SEGUNDO,VILLA URQUIZA,12
4958,Av.Elcano,246,1100000,76450000,4472,310772,70,SEGUNDO,COLEGIALES,13
7362,Tacuari,1000,1400000,94080000,1400,94080,67,SEGUNDO,CONSTITUCION,1
7579,M Ugarte,216,330000,22176000,1528,102667,67,SEGUNDO,COGHLAN,12
2733,Trelles 2600,145,200000,12800000,1379,88276,64,SEGUNDO,PATERNAL,15
8925,TANDIL 2500,507,550000,36960000,1085,72899,67,SEGUNDO,FLORES SUR,7
9527,Av. Regimiento De Patricios,1300,1700000,114240000,1308,87877,67,SEGUNDO,BARRACAS ESTE,4
1188,VERA,1150,685000,43840000,596,38122,64,SEGUNDO,VILLA CRESPO,15
9573,EVA PERON,200,330000,22176000,1650,110880,67,SEGUNDO,PARQUE AVELLANEDA,9
7639,Guayra y 3 de Febrero,240,695000,46704000,2896,194600,67,SEGUNDO,NUÑEZ,13
4161,HOMERO,224,400000,25600000,1786,114286,64,SEGUNDO,VILLA LURO,10
9752,BELGRANO 1300,346,950000,60562500,2746,175036,64,TERCER,MONTSERRAT,1
2188,Cespedes al 2900,233,720000,46080000,3090,197768,64,SEGUNDO,COLEGIALES,13
2482,Pedro Goyena,340,2800000,179200000,8235,527059,64,SEGUNDO,CABALLITO,6
2904,Av Dr Juan Bautista Justo,216,1000000,64000000,4630,296296,64,SEGUNDO,VILLA CRESPO,15
6023,Patagones,448,800000,55600000,1784,123996,70,SEGUNDO,PARQUE PATRICIOS,4
1096,"ALVAREZ, JULIAN",219,1280000,81920000,5845,374064,64,SEGUNDO,VILLA CRESPO,15
8857,COCHABAMBA,261,550000,36960000,2107,141609,67,SEGUNDO,BOEDO,5
6469,Av Corrientes,900,1800000,125100000,2000,139000,70,SEGUNDO,VILLA CRESPO,15
10243,NAZARRE,425,430000,27520000,1012,64753,64,SEGUNDO,VILLA REAL,10
4974,CONGRESO,177,840000,58380000,4746,329831,70,SEGUNDO,NUÑEZ,13
9087,Murguiondo al 2700,210,240000,16128000,1143,76800,67,SEGUNDO,MATADEROS,9
8607,Av Congreso,1470,950000,63840000,646,43429,67,SEGUNDO,VILLA URQUIZA,12
9565,"BONIFACIO, JOSE",278,280000,18816000,1007,67683,67,SEGUNDO,PARQUE AVELLANEDA,9
8325,LOYOLA,351,960000,64512000,2735,183795,67,SEGUNDO,VILLA CRESPO,15
1813,Av. Independencia 2100,349,1100000,70400000,3152,201719,64,SEGUNDO,BALVANERA,3
6054,Monteagudo,298,238000,16541000,799,55507,70,SEGUNDO,PARQUE PATRICIOS,4
1952,Carlos Calvo,281,750000,48000000,2669,170819,64,SEGUNDO,SAN CRISTOBAL,3
6267,Granaderos 200,95,154900,10765550,1631,113322,70,SEGUNDO,FLORES NORTE,7
5149,Cabrera,161,700000,48650000,4348,302174,70,SEGUNDO,PALERMO,14
5361,carabobo,900,800000,55600000,889,61778,70,SEGUNDO,PARQUE CHACABUCO,7
2336,HUMBOLDT,159,850000,54400000,5346,342138,64,SEGUNDO,PALERMO,14
9128,Fray G Arregui,1333,1100000,73920000,825,55454,67,SEGUNDO,MONTE CASTRO,10
6968,Terrero  al 1700,300,780000,54210000,2600,180700,70,SEGUNDO,VILLA GRAL. MITRE,11
1551,MARTINEZ CASTRO,179,358000,22912000,2000,128000,64,SEGUNDO,PARQUE AVELLANEDA,9
1603,CORRIENTES 6700,431,1500000,95625000,3480,221868,64,PRIMER,CHACARITA,15
3405,Quesada 5100,2000,1100000,70400000,550,35200,64,SEGUNDO,VILLA URQUIZA,12
4759,INDEPENDENCIA AV.,359,1100000,76450000,3064,212953,70,SEGUNDO,MONTSERRAT,1
8329,LOYOLA al 300,235,1000000,67200000,4255,285957,67,SEGUNDO,VILLA CRESPO,15
409,CASTRO 2000,72,130000,10400000,1806,144444,80,CUARTO,BOEDO,5
4837,SARMIENTO,552,2400000,166800000,4348,302174,70,SEGUNDO,SAN NICOLAS,1
8975,Pergamino,404,500000,33600000,1238,83168,67,SEGUNDO,FLORESTA,10
9769,INDEPENDENCIA 3000,460,2400000,153000000,5217,332609,64,TERCER,SAN CRISTOBAL,3
6115,JOSE GERVASIO ARTIGAS,320,280000,19460000,875,60812,70,SEGUNDO,VILLA GRAL. MITRE,11
1710,Av. Belgrano al 3200,300,900000,57600000,3000,192000,64,SEGUNDO,ALMAGRO,5
684,MORENO 2300,436,660000,42075000,1514,96502,64,PRIMER,BALVANERA,3
5132,Paraguay y Fitz Roy,420,1750000,121625000,4167,289583,70,SEGUNDO,PALERMO,14
9211,Av Caseros al 2000,790,2000000,134400000,2532,170127,67,SEGUNDO,PARQUE PATRICIOS,4
963,"RODRIGUEZ, MANUEL A., GRAL 1100",300,700000,44625000,2333,148750,64,PRIMER,CABALLITO,6
2034,Peron Juan Domingo,1119,2000000,128000000,1787,114388,64,SEGUNDO,SAN NICOLAS,1
8013,Av Cobo,191,260000,17472000,1361,91476,67,SEGUNDO,PARQUE CHACABUCO,7
8497,Tinogasta,880,1150000,77280000,1307,87818,67,SEGUNDO,VILLA DEVOTO SUR,11
3636,Balbastro,285,200000,12800000,702,44912,64,SEGUNDO,FLORES SUR,7
150,EL SALVADOR 4500,190,600000,48000000,3158,252632,80,CUARTO,PALERMO,14
1536,REGIMIENTO DE PATRICIOS 1600,413,600000,38250000,1453,92615,64,PRIMER,BARRACAS ESTE,4
8267,Darwin,197,430000,28896000,2183,146680,67,SEGUNDO,VILLA CRESPO,15
2489,Juan Jose Biedma 1066,250,430000,27520000,1720,110080,64,SEGUNDO,CABALLITO,6
9538,General Hornos al 1300,3300,9000000,604800000,2727,183273,67,SEGUNDO,BARRACAS ESTE,4
1185,VERA,1800,740000,47360000,411,26311,64,SEGUNDO,VILLA CRESPO,15
9582,José Enrique Rodo al 3900,327,350000,23520000,1070,71927,67,SEGUNDO,PARQUE AVELLANEDA,9
2696,Andonaegui,160,350000,22400000,2188,140000,64,SEGUNDO,PARQUE CHAS,15
3858,CERVANTES,138,270000,17280000,1956,125163,64,SEGUNDO,MONTE CASTRO,10
2339,Fitz Roy  al 2400,391,2100000,134400000,5371,343734,64,SEGUNDO,PALERMO,14
2415,Cabrera,278,1190000,76160000,4281,273957,64,SEGUNDO,RECOLETA,2
10215,ALCARAZ 6100,130,220000,14025000,1692,107885,64,TERCER,VERSALLES,10
9406,Guardia Nacional,368,800000,53760000,2174,146087,67,SEGUNDO,VILLA LURO,10
157,VIDT 1600,141,680000,54400000,4823,385816,80,CUARTO,PALERMO,14
8479,Melincue,400,460000,30912000,1150,77280,67,SEGUNDO,VILLA DEVOTO SUR,11
7694,Borges y Nicaragua,326,849900,57113280,2607,175194,67,SEGUNDO,PALERMO,14
9724,VENEZUELA 3000,270,228000,14535000,844,53833,64,TERCER,BALVANERA,3
5704,PILLADO  970,229,220000,15290000,961,66769,70,SEGUNDO,FLORES SUR,7
7203,Tucuman,365,800000,53760000,2192,147288,67,SEGUNDO,ALMAGRO,5
3608,San Juan Av.,340,1200000,76800000,3529,225882,64,SEGUNDO,BOEDO,5
2651,ASAMBLEA,299,650000,41600000,2174,139130,64,SEGUNDO,PARQUE CHACABUCO,7
6185,Av Regimiento Patricios,254,430000,29885000,1693,117657,70,SEGUNDO,BARRACAS ESTE,4
6298,MARIO BRAVO,463,950000,66025000,2052,142603,70,SEGUNDO,ALMAGRO,5
9907,DOBLAS 900,692,4000000,255000000,5780,368497,64,TERCER,CABALLITO,6
4654,dean funes,249,310000,21545000,1245,86526,70,SEGUNDO,BALVANERA,3
7321,Av. Caseros 1400,727,799000,53692800,1099,73855,67,SEGUNDO,CONSTITUCION,1
10016,FITZ ROY,390,420000,26880000,1077,68923,64,SEGUNDO,VILLA CRESPO,15
9442,NAZARRE,167,200000,13440000,1198,80479,67,SEGUNDO,VILLA REAL,10
9368,Terrero  al 1700,300,780000,52416000,2600,174720,67,SEGUNDO,VILLA GRAL. MITRE,11
4644,HIPOLITO YRIGOYEN,343,1100000,76450000,3207,222886,70,SEGUNDO,BALVANERA,3
5125,Niceto Vega 5600,433,1500000,104250000,3464,240762,70,SEGUNDO,PALERMO,14
8127,Besares,145,480000,32256000,3310,222455,67,SEGUNDO,SAAVEDRA,12
7914,Malvinas Argentinas al al 100,246,1280000,86016000,5203,349659,67,SEGUNDO,CABALLITO,6
810,AMENABAR 600,229,930000,59287500,4061,258897,64,PRIMER,COLEGIALES,13
1303,BRANDSEN 401,1348,1350000,86062500,1001,63845,64,PRIMER,BOCA,4
9718,"URQUIZA, Gral. 100",554,850000,54187500,1534,97811,64,TERCER,BALVANERA,3
9304,Pasaje Warner,333,292000,19622400,877,58926,67,SEGUNDO,VELEZ SARSFIELD,10
5263,Benjamin Franklin,239,310000,21545000,1297,90146,70,SEGUNDO,CABALLITO,6
9887,HELGUERA 3500,285,420000,26775000,1474,93947,64,TERCER,AGRONOMIA,15
9843,"BORGES, JORGE LUIS 2300",626,1180000,75225000,1885,120168,64,TERCER,PALERMO,14
8644,Dr P I Rivera,400,1650000,110880000,4125,277200,67,SEGUNDO,VILLA URQUIZA,12
6699,Dr C Argerich,97,200000,13900000,2062,143299,70,SEGUNDO,VILLA PUEYRREDON,12
3536,OLAVARRIA,977,1100000,70400000,1126,72057,64,SEGUNDO,BOCA,4
7560,Vidal 2962 (USAA),371,1000000,67200000,2695,181132,67,SEGUNDO,BELGRANO,13
8073,De los Incas,148,330000,22176000,2230,149838,67,SEGUNDO,PARQUE CHAS,15
446,MONTIEL 2866,104,117000,9360000,1125,90000,80,CUARTO,MATADEROS,9
4665,MÉXICO,109,450000,31275000,4128,286927,70,SEGUNDO,BALVANERA,3
8141,Correa  al 4000,212,360000,24192000,1698,114113,67,SEGUNDO,SAAVEDRA,12
911,ARENALES,192,1300000,83200000,6771,433333,64,SEGUNDO,RECOLETA,2
4483,CARACAS al 1000,519,340000,21760000,655,41927,64,SEGUNDO,FLORES NORTE,7
640,RIO DE JANEIRO,310,980000,62720000,3161,202323,64,SEGUNDO,ALMAGRO,5
8486,P Lozano,251,270000,18144000,1077,72344,67,SEGUNDO,VILLA DEVOTO SUR,11
2726,Cucha Cucha,312,500000,32000000,1603,102564,64,SEGUNDO,PATERNAL,15
9328,Ruiz De Los Llanos,368,420000,28224000,1141,76696,67,SEGUNDO,VERSALLES,10
5227,"GAINZA, MARTIN DE al 300",232,670000,46565000,2888,200711,70,SEGUNDO,CABALLITO,6
3468,San Nicolas,166,240000,15360000,1446,92530,64,SEGUNDO,VILLA DEVOTO NORTE,11
