DIRECCION,PROPIEDADS,PRECIOUSD,PRECIOPESO,DOLARM2,PESOSM2,COTIZACION,TRIMESTRE_,BARRIO,COMUNA_
MASON,226,589000,39580800,2606,175136,67,SEGUNDO,PALERMO,14
Gral B Victorica,175,380000,24320000,2171,138971,64,SEGUNDO,PARQUE CHAS,15
Dr C Argerich,288,520000,36140000,1806,125486,70,SEGUNDO,VILLA SANTA RITA,11
Famatina,173,110000,7645000,636,44191,70,SEGUNDO,PARQUE PATRICIOS,4
Av. Caseros,1000,2700000,187650000,2700,187650,70,SEGUNDO,CONSTITUCION,1
Ricardo Gutierrez 2900,257,415000,27888000,1615,108514,67,SEGUNDO,VILLA DEL PARQUE,11
Fraganta Presidente Sarmiento,225,350000,24325000,1556,108111,70,SEGUNDO,PATERNAL,15
Av A Alvarez Jonte,161,450000,28800000,2795,178882,64,SEGUNDO,MONTE CASTRO,10
TINOGASTA,480,450000,28800000,938,60000,64,SEGUNDO,VILLA DEL PARQUE,11
Av San Pedrito,220,600000,41700000,2727,189545,70,SEGUNDO,FLORES NORTE,7
Araoz al 1200,600,2800000,194600000,4667,324333,70,SEGUNDO,PALERMO,14
CUENCA 4900,124,220000,17600000,1774,141936,80,CUARTO,VILLA PUEYRREDON,12
LUIS VIALE,228,390000,27105000,1711,118882,70,SEGUNDO,CABALLITO,6
Cañada De Gomez 2200,114,120000,8064000,1053,70737,67,SEGUNDO,MATADEROS,9
CORDOBA,467,1990000,127360000,4261,272719,64,SEGUNDO,PALERMO,14
ZAMUDIO al 4200,301,385000,26757500,1279,88895,70,SEGUNDO,VILLA PUEYRREDON,12
"PAZ, GRAL.",287,290000,18560000,1010,64669,64,SEGUNDO,VILLA REAL,10
BELAUSTEGUI LUIS DR.,150,265000,16960000,1767,113067,64,SEGUNDO,CABALLITO,6
"CARRANZA, ANGEL JUSTINIANO 1500",143,440000,28050000,3077,196154,64,PRIMER,PALERMO,14
LARRAYA,500,490000,31360000,980,62720,64,SEGUNDO,MATADEROS,9
Av F Chiclana,1175,1850000,118400000,1574,100766,64,SEGUNDO,BOEDO,5
Cachi,153,135000,9072000,882,59294,67,SEGUNDO,NUEVA POMPEYA,4
DEL CORRO 94,129,249000,17305500,1930,134151,70,SEGUNDO,VILLA LURO,10
15 De Noviembre 1889,318,280000,18816000,881,59170,67,SEGUNDO,CONSTITUCION,1
Gral Daniel Cerri,189,280000,18816000,1481,99556,67,SEGUNDO,BARRACAS ESTE,4
Dr F Muñiz,1100,3200000,204800000,2909,186182,64,SEGUNDO,BOEDO,5
Boulogne Sur Mer 600,1626,5000000,336000000,3075,206642,67,SEGUNDO,BALVANERA,3
Homero 400,146,259000,17404800,1774,119211,67,SEGUNDO,VILLA LURO,10
Sarmiento al 3000,1000,1900000,121600000,1900,121600,64,SEGUNDO,BALVANERA,3
Juan Jose Biedma 1066,250,430000,28896000,1720,115584,67,SEGUNDO,CABALLITO,6
Allende y Miranda-Monte Castro,96,210000,14112000,2188,147000,67,SEGUNDO,MONTE CASTRO,10
Muñiz al 500,149,595000,38080000,3993,255570,64,SEGUNDO,ALMAGRO,5
Saraza,507,380000,24320000,750,47968,64,SEGUNDO,PARQUE CHACABUCO,7
Diogenes Taborda,1000,1600000,107520000,1600,107520,67,SEGUNDO,NUEVA POMPEYA,4
Pavon,314,400000,27800000,1274,88535,70,SEGUNDO,SAN CRISTOBAL,3
Juan Agustin Garcia,95,200000,13440000,2105,141474,67,SEGUNDO,VILLA GRAL. MITRE,11
MIRALLA 1000,250,630000,40162500,2520,160650,64,TERCER,MATADEROS,9
F Senillosa,450,1500000,104250000,3333,231667,70,SEGUNDO,CABALLITO,6
Av De Los Constituyentes,256,350000,23520000,1367,91875,67,SEGUNDO,VILLA PUEYRREDON,12
COLOMBRES 1540,150,330000,21037500,2200,140250,64,PRIMER,BOEDO,5
HUMBOLDT 200,164,250000,20000000,1524,121951,80,CUARTO,VILLA CRESPO,15
Alcaraz,155,220000,15290000,1419,98645,70,SEGUNDO,VERSALLES,10
Dean Funes,230,380000,25536000,1652,111026,67,SEGUNDO,SAN CRISTOBAL,3
Av. Congreso,187,310000,20832000,1658,111401,67,SEGUNDO,VILLA URQUIZA,12
Luis Viale,207,280000,17920000,1353,86570,64,SEGUNDO,VILLA GRAL. MITRE,11
SUPERI 1100,172,500000,31875000,2907,185320,64,PRIMER,COLEGIALES,13
CHICLANA 3900,550,1310000,83512500,2382,151841,64,TERCER,NUEVA POMPEYA,4
Escalada De San Martin,420,470000,32665000,1119,77774,70,SEGUNDO,VELEZ SARSFIELD,10
MIÑOÑES 2300,380,730000,58400000,1921,153684,80,CUARTO,BELGRANO,13
CONGRESO,386,1050000,67200000,2720,174093,64,SEGUNDO,BELGRANO,13
"LOPEZ, CARLOS ANTONIO",133,295000,18880000,2218,141955,64,SEGUNDO,VILLA PUEYRREDON,12
White,367,230000,15456000,627,42114,67,SEGUNDO,SAN NICOLAS,1
Nuñez,326,730000,46720000,2239,143313,64,SEGUNDO,VILLA URQUIZA,12
Jose Marmol 729,210,750000,50400000,3571,240000,67,SEGUNDO,ALMAGRO,5
BOEDO,422,935000,64982500,2216,153987,70,SEGUNDO,ALMAGRO,5
"IRIGOYEN, BERNARDO DE 1500",934,920000,73600000,985,78801,80,CUARTO,CONSTITUCION,1
Aranguren 4780 - Corazón De Floresta Holywood - L,398,449900,28793600,1130,72346,64,SEGUNDO,VELEZ SARSFIELD,10
"ALBERDI, JUAN BAUTISTA 5500",418,780000,49725000,1866,118959,64,PRIMER,MATADEROS,9
MORENO 1800,163,330000,21037500,2024,129064,64,TERCER,MONTSERRAT,1
Loyola,135,650000,41600000,4815,308148,64,SEGUNDO,VILLA CRESPO,15
OLLEROS 3700,307,720000,45900000,2345,149511,64,TERCER,CHACARITA,15
Juan Bautista Alberdi 2900,398,830000,53120000,2085,133467,64,SEGUNDO,FLORES NORTE,7
HOMERO 400,151,180000,14400000,1192,95364,80,CUARTO,VILLA LURO,10
Av La Plata,200,420000,28224000,2100,141120,67,SEGUNDO,PARQUE CHACABUCO,7
A Moreto,308,198000,13305600,643,43200,67,SEGUNDO,PARQUE AVELLANEDA,9
J De Andonaegui,171,230000,15985000,1345,93480,70,SEGUNDO,PARQUE CHAS,15
Bonpland al 2000,133,620000,43090000,4662,323985,70,SEGUNDO,PALERMO,14
Camarones,534,590000,37760000,1105,70712,64,SEGUNDO,VILLA GRAL. MITRE,11
GASCON,534,899000,60412800,1684,113133,67,SEGUNDO,ALMAGRO,5
Arcos,194,1350000,90720000,6959,467629,67,SEGUNDO,BELGRANO,13
Chile,173,370000,23680000,2139,136879,64,SEGUNDO,BALVANERA,3
VERA,1800,740000,47360000,411,26311,64,SEGUNDO,VILLA CRESPO,15
JUSTO JUAN B,381,1100000,73920000,2887,194016,67,SEGUNDO,VILLA CRESPO,15
CHICLANA,370,1280000,88960000,3459,240432,70,SEGUNDO,BOEDO,5
Caldas 300,160,198000,13761000,1238,86006,70,SEGUNDO,CHACARITA,15
AV LARRAZABAL,400,500000,34750000,1250,86875,70,SEGUNDO,MATADEROS,9
A Pacheco,150,450000,31275000,3000,208500,70,SEGUNDO,VILLA URQUIZA,12
"ALVAREZ, JULIAN",150,549000,35136000,3660,234240,64,SEGUNDO,VILLA CRESPO,15
San Antonio,353,320000,20480000,907,58017,64,SEGUNDO,BARRACAS ESTE,4
Aguirre 1000,289,645000,41280000,2232,142837,64,SEGUNDO,VILLA CRESPO,15
"ALVAREZ, JULIAN",1275,640000,40960000,502,32125,64,SEGUNDO,PALERMO,14
Tinogasta,880,1150000,79925000,1307,90824,70,SEGUNDO,VILLA DEVOTO SUR,11
Carlos Antonio Lopez,131,260000,16640000,1985,127023,64,SEGUNDO,VILLA DEVOTO NORTE,11
Nahuel Huapi,200,920000,61824000,4600,309120,67,SEGUNDO,VILLA URQUIZA,12
Sarmiento al 1600,605,3100000,198400000,5124,327934,64,SEGUNDO,SAN NICOLAS,1
BERON DE ASTRADA,9969,4650000,297600000,466,29852,64,SEGUNDO,VILLA SOLDATI,8
Venezuela,423,560000,37632000,1324,88965,67,SEGUNDO,BALVANERA,3
Ceretti,225,515000,32960000,2289,146489,64,SEGUNDO,VILLA URQUIZA,12
24 De Noviembre,250,350000,24325000,1400,97300,70,SEGUNDO,SAN CRISTOBAL,3
Soler,260,1300000,83200000,5000,320000,64,SEGUNDO,PALERMO,14
COCHABAMBA 600,326,480000,38400000,1472,117791,80,CUARTO,SAN TELMO,1
Ceretti al 2100,269,1100000,76450000,4089,284201,70,SEGUNDO,VILLA URQUIZA,12
ESCOBAR,299,315000,20160000,1054,67425,64,SEGUNDO,VILLA PUEYRREDON,12
PASCO 200,141,310000,24800000,2199,175886,80,CUARTO,BALVANERA,3
Mexico y 24 de Noviembre,165,540000,34560000,3273,209455,64,SEGUNDO,BALVANERA,3
Virrey Del Pino,877,870000,60465000,992,68945,70,SEGUNDO,VILLA ORTUZAR,15
HONDURAS,173,695000,44480000,4017,257110,64,SEGUNDO,PALERMO,14
"MAGARIﾃ唇S CERVANTES, A. 4855",314,265000,16893750,844,53802,64,PRIMER,VILLA DEVOTO SUR,11
Manzanares y Zapiola,550,249000,15936000,453,28975,64,SEGUNDO,SAAVEDRA,12
ESTADOS UNIDOS 1900,100,180000,11475000,1800,114750,64,TERCER,SAN CRISTOBAL,3
FONROUGE,190,420000,26880000,2211,141474,64,SEGUNDO,MATADEROS,9
Lugones 2000,393,690000,44160000,1756,112366,64,SEGUNDO,VILLA URQUIZA,12
Magariños Cervantes,314,285000,18240000,908,58089,64,SEGUNDO,VELEZ SARSFIELD,10
Olazábal,184,810000,56295000,4402,305951,70,SEGUNDO,BELGRANO,13
Gral Jose Garibaldi,1008,500000,33600000,496,33333,67,SEGUNDO,BOCA,4
Suarez,700,450000,31275000,643,44679,70,SEGUNDO,BOCA,4
bolivar al 400,1020,1600000,102400000,1569,100392,64,SEGUNDO,MONTSERRAT,1
Sanabria,291,470000,32665000,1615,112251,70,SEGUNDO,MONTE CASTRO,10
SAN JUAN 4231,340,1200000,76500000,3529,225000,64,PRIMER,BOEDO,5
Nazca,275,322000,22379000,1170,81281,70,SEGUNDO,VILLA PUEYRREDON,12
General Urquiza,359,850000,57120000,2368,159109,67,SEGUNDO,SAN CRISTOBAL,3
Colonia al 300,299,650000,43680000,2174,146087,67,SEGUNDO,PARQUE PATRICIOS,4
Zelada,658,700000,48650000,1064,73936,70,SEGUNDO,VILLA LURO,10
Amenabar,240,649900,41593600,2708,173307,64,SEGUNDO,PALERMO,14
Av Gaona,375,1100000,73920000,2933,197120,67,SEGUNDO,VILLA SANTA RITA,11
Tonelero,255,260000,16640000,1020,65255,64,SEGUNDO,LINIERS,9
OLAYA,387,510000,32640000,1318,84341,64,SEGUNDO,VILLA CRESPO,15
14 De Julio,350,550000,36960000,1571,105600,67,SEGUNDO,VILLA ORTUZAR,15
Jose A Miralla,398,259000,16576000,651,41648,64,SEGUNDO,MATADEROS,9
BRASIL,1226,1000000,69500000,816,56688,70,SEGUNDO,SAN TELMO,1
Delgado al 600,172,440000,28160000,2558,163721,64,SEGUNDO,COLEGIALES,13
Muñiz,300,260000,18070000,867,60233,70,SEGUNDO,BOEDO,5
ARGERICH,213,465000,29760000,2183,139718,64,SEGUNDO,VILLA SANTA RITA,11
Tres Arroyos al 3200   | USAB1,464,450000,31275000,970,67403,70,SEGUNDO,VILLA SANTA RITA,11
"JOVELLANOS, GASPAR M. de 800",749,980000,62475000,1308,83411,64,PRIMER,BARRACAS ESTE,4
LA PLATA 2740,442,540000,34425000,1222,77885,64,PRIMER,NUEVA POMPEYA,4
CASEROS 3300,2712,4000000,320000000,1475,117994,80,CUARTO,BOEDO,5
"DUMONT, SANTOS 3780",647,425000,27093750,657,41876,64,PRIMER,CHACARITA,15
CHORROARIN 121 - 127 -,977,1599000,107452800,1637,109982,67,SEGUNDO,AGRONOMIA,15
Julian Alvarez,245,900000,62550000,3673,255306,70,SEGUNDO,VILLA CRESPO,15
PADILLA MANUEL,182,430000,27520000,2363,151209,64,SEGUNDO,VILLA URQUIZA,12
Mario Bravo,447,3000000,192000000,6711,429530,64,SEGUNDO,PALERMO,14
CORDOBA,147,950000,63840000,6463,434286,67,SEGUNDO,PALERMO,14
Darwin,218,410000,28495000,1881,130711,70,SEGUNDO,VILLA CRESPO,15
MORLOTE 900,409,590000,37760000,1443,92323,64,SEGUNDO,PARQUE CHAS,15
Dr C Argerich,97,200000,13440000,2062,138557,67,SEGUNDO,VILLA PUEYRREDON,12
Darwin,197,430000,27520000,2183,139695,64,SEGUNDO,VILLA CRESPO,15
BALLIVIAN,245,430000,27520000,1755,112327,64,SEGUNDO,VILLA ORTUZAR,15
100,787,1100000,70400000,1398,89454,64,SEGUNDO,BALVANERA,3
Julian Alvarez,346,1120000,75264000,3237,217526,67,SEGUNDO,VILLA CRESPO,15
Vera 700,330,1000000,69500000,3030,210606,70,SEGUNDO,VILLA CRESPO,15
"Arias al 3500, entre Superí y Roque Pérez",157,330000,22176000,2102,141248,67,SEGUNDO,SAAVEDRA,12
BESARES al 2300,322,1600000,111200000,4969,345342,70,SEGUNDO,NUÑEZ,13
SEGUROLA 100,106,290000,18487500,2736,174410,64,TERCER,VELEZ SARSFIELD,10
Gavilan,388,390000,26208000,1005,67546,67,SEGUNDO,VILLA GRAL. MITRE,11
PIERES,1040,970000,65184000,933,62677,67,SEGUNDO,MATADEROS,9
MISIONES 190,104,180000,14400000,1731,138462,80,CUARTO,BALVANERA,3
ARCOS 4600,206,480000,38400000,2330,186408,80,CUARTO,NUÑEZ,13
TACUARI 400,229,750000,48000000,3275,209607,64,SEGUNDO,MONTSERRAT,1
Gamarra al 1300,245,800000,51200000,3265,208980,64,SEGUNDO,PARQUE CHAS,15
Mercedes,212,350000,22400000,1651,105660,64,SEGUNDO,FLORESTA,10
FERRE 2300,173,130000,9035000,751,52225,70,SEGUNDO,VILLA SOLDATI,8
Cabrera Jose Antonio,156,800000,55600000,5128,356410,70,SEGUNDO,PALERMO,14
Av Jujuy,201,900000,60480000,4478,300896,67,SEGUNDO,PARQUE PATRICIOS,4
Av Alvarez Thomas,342,1750000,112000000,5117,327485,64,SEGUNDO,VILLA URQUIZA,12
Dr C Argerich,290,310000,21545000,1069,74293,70,SEGUNDO,VILLA PUEYRREDON,12
Castillo al 500,99,255000,17136000,2576,173091,67,SEGUNDO,VILLA CRESPO,15
Thorne 1200,144,300000,20850000,2083,144792,70,SEGUNDO,PARQUE CHACABUCO,7
"Justo, Juan B. Avda 6900",239,320000,22240000,1339,93054,70,SEGUNDO,FLORESTA,10
Pi Y Margall,226,248000,17236000,1097,76265,70,SEGUNDO,BOCA,4
MALABIA al 200,226,800000,55600000,3540,246018,70,SEGUNDO,VILLA CRESPO,15
Tacuari,930,630000,42336000,677,45523,67,SEGUNDO,CONSTITUCION,1
Conesa 2900,195,600000,40320000,3077,206769,67,SEGUNDO,NUÑEZ,13
USPALLATA 2600,1151,900000,57375000,782,49848,64,TERCER,PARQUE PATRICIOS,4
Yerbal,161,230000,14720000,1429,91429,64,SEGUNDO,LINIERS,9
"CASTELAR, EMILIO",230,125000,8000000,544,34783,64,SEGUNDO,VELEZ SARSFIELD,10
Tomas A. Le Breton,278,730000,50735000,2626,182500,70,SEGUNDO,VILLA URQUIZA,12
ARISMENDI 2600,299,445000,35600000,1488,119064,80,CUARTO,PARQUE CHAS,15
RUIZ HUIDOBRO,1563,4950000,344025000,3167,220106,70,SEGUNDO,SAAVEDRA,12
Juramento,305,850000,59075000,2790,193905,70,SEGUNDO,VILLA URQUIZA,12
Del Temple,156,327000,20928000,2096,134154,64,SEGUNDO,PARQUE CHAS,15
Mendoza,262,1880000,120320000,7176,459237,64,SEGUNDO,BELGRANO,13
SARANDI,192,570000,38304000,2969,199500,67,SEGUNDO,BALVANERA,3
"Paz, Marcos",220,315000,20160000,1432,91636,64,SEGUNDO,VILLA DEVOTO SUR,11
Av. Alvarez Jonte,304,390000,26208000,1283,86211,67,SEGUNDO,VILLA DEL PARQUE,11
BUFANO ALFREDO R.,134,349000,24255500,2604,181011,70,SEGUNDO,FLORES NORTE,7
LAVALLEJA,200,730000,50735000,3650,253675,70,SEGUNDO,VILLA CRESPO,15
Muñiz 1060/66,419,1100000,76450000,2625,182458,70,SEGUNDO,BOEDO,5
CAFAYATE,152,168000,11289600,1105,74274,67,SEGUNDO,LINIERS,9
RICARDO BALBIN,129,990000,66528000,7674,515721,67,SEGUNDO,SAAVEDRA,12
ARCOS 2800,712,1900000,121125000,2669,170119,64,PRIMER,BELGRANO,13
Av Scalabrini Ortiz,462,2100000,134400000,4545,290909,64,SEGUNDO,PALERMO,14
Carhue,410,350000,23520000,854,57366,67,SEGUNDO,MATADEROS,9
Franklyn al 1700,449,1450000,92800000,3229,206682,64,SEGUNDO,FLORES NORTE,7
Virrey Loreto esq Alvarez Thomas,213,550000,35200000,2582,165258,64,SEGUNDO,CHACARITA,15
MATHEU 900,362,680000,43520000,1878,120221,64,SEGUNDO,SAN CRISTOBAL,3
Pje F O Fouiller,240,660000,44352000,2750,184800,67,SEGUNDO,VILLA URQUIZA,12
LA PLATA AV.,251,535000,34240000,2131,136414,64,SEGUNDO,PARQUE CHACABUCO,7
MARIO BRAVO,463,950000,63840000,2052,137883,67,SEGUNDO,ALMAGRO,5
General Hornos al 1300,3300,9000000,625500000,2727,189545,70,SEGUNDO,BARRACAS ESTE,4
Padilla,290,500000,34750000,1724,119828,70,SEGUNDO,VILLA CRESPO,15
E Corvalan,187,160000,10752000,856,57497,67,SEGUNDO,MATADEROS,9
CHICLANA,257,1200000,76800000,4669,298833,64,SEGUNDO,PARQUE PATRICIOS,4
Uriarte,215,620000,39680000,2884,184558,64,SEGUNDO,VILLA CRESPO,15
"PAZ, MARCOS 2000",1398,2400000,153000000,1717,109442,64,PRIMER,MONTE CASTRO,10
fitz roy al 2000,700,3800000,264100000,5429,377286,70,SEGUNDO,PALERMO,14
Entre Rios al 100,170,990000,63360000,5824,372706,64,SEGUNDO,BALVANERA,3
Cnel F Allende,945,2300000,147200000,2434,155767,64,SEGUNDO,VILLA DEVOTO NORTE,11
Gral Cesar Diaz,239,430000,28896000,1799,120904,67,SEGUNDO,VILLA SANTA RITA,11
Nicasio Oroño,176,380000,26410000,2159,150057,70,SEGUNDO,PATERNAL,15
NEUQUEN,234,645000,43344000,2756,185231,67,SEGUNDO,FLORES NORTE,7
DON BOSCO 3800,1100,600000,38250000,546,34773,64,TERCER,ALMAGRO,5
Av. Asamblea al 200,300,630000,42336000,2100,141120,67,SEGUNDO,PARQUE CHACABUCO,7
Adolfo P Carranza,164,330000,22935000,2012,139848,70,SEGUNDO,VILLA DEL PARQUE,11
Roma al 900,412,390000,27105000,947,65789,70,SEGUNDO,VERSALLES,10
Mexico,300,460000,31970000,1533,106567,70,SEGUNDO,ALMAGRO,5
Gral Jose G Artigas,260,295000,20502500,1135,78856,70,SEGUNDO,VILLA PUEYRREDON,12
POLA,352,630000,42336000,1790,120273,67,SEGUNDO,LINIERS,9
Lavalleja,155,480000,33360000,3097,215226,70,SEGUNDO,VILLA CRESPO,15
Cnel J Terrada,308,720000,48384000,2338,157091,67,SEGUNDO,VILLA SANTA RITA,11
F De Cespedes,423,750000,48000000,1773,113475,64,SEGUNDO,CHACARITA,15
DIRECTORIO,303,650000,41600000,2145,137294,64,SEGUNDO,FLORES SUR,7
Av. Congreso,149,598000,40185600,4013,269702,67,SEGUNDO,COGHLAN,12
DARWIN,259,950000,60800000,3668,234749,64,SEGUNDO,VILLA CRESPO,15
MENDOZA,381,1150000,73600000,3018,193176,64,SEGUNDO,VILLA URQUIZA,12
Gorriti,373,750000,50400000,2011,135121,67,SEGUNDO,PALERMO,14
EMILIO LAMARCA,614,1450000,97440000,2362,158697,67,SEGUNDO,VILLA SANTA RITA,11
CANTILO,1004,2000000,128000000,1992,127490,64,SEGUNDO,VILLA DEVOTO SUR,11
Julian Alvarez 890,217,1300000,83200000,5991,383410,64,SEGUNDO,VILLA CRESPO,15
ESPINOSA,117,255000,17136000,2179,146462,67,SEGUNDO,PATERNAL,15
Av. Lope de Vega al 2600,411,750000,48000000,1825,116788,64,SEGUNDO,VILLA REAL,10
SAN BLAS 4900,460,543000,34616250,1180,75253,64,TERCER,VELEZ SARSFIELD,10
RIO DE JANEIRO,548,1700000,114240000,3102,208467,67,SEGUNDO,CABALLITO,6
SARMIENTO 3036,491,349000,22336000,711,45491,64,SEGUNDO,BALVANERA,3
Condarco 100,854,1980000,133056000,2319,155803,67,SEGUNDO,VILLA GRAL. MITRE,11
Arcos,375,1500000,96000000,4000,256000,64,SEGUNDO,BELGRANO,13
Burela,196,650000,45175000,3316,230485,70,SEGUNDO,VILLA URQUIZA,12
URIBURU,109,770000,49280000,7080,453149,64,SEGUNDO,RECOLETA,2
Galicia,300,390000,26208000,1300,87360,67,SEGUNDO,VILLA SANTA RITA,11
Pedernera,561,1300000,83200000,2317,148307,64,SEGUNDO,FLORES NORTE,7
Tarija,158,330000,22935000,2089,145158,70,SEGUNDO,BOEDO,5
Machaín,117,390000,24960000,3333,213333,64,SEGUNDO,SAAVEDRA,12
Colombres al 100,458,1600000,107520000,3493,234760,67,SEGUNDO,ALMAGRO,5
COSTA RICA 4600,1123,1890000,120487500,1683,107291,64,TERCER,PALERMO,14
Angel J Carranza,1388,5200000,332800000,3746,239769,64,SEGUNDO,PALERMO,14
BUCARELLI 1200,262,450000,36000000,1718,137405,80,CUARTO,PARQUE CHAS,15
LASCANO,5200,2600000,166400000,500,32000,64,SEGUNDO,MONTE CASTRO,10
Fortin Melincue,351,400000,25600000,1140,72934,64,SEGUNDO,VILLA DEL PARQUE,11
Billinghurst,277,1600000,107520000,5783,388650,67,SEGUNDO,RECOLETA,2
AVALOS,260,625000,43437500,2404,167067,70,SEGUNDO,PARQUE CHAS,15
Dekay,262,260000,18070000,992,68969,70,SEGUNDO,NUEVA POMPEYA,4
GAMARRA,700,490000,32928000,700,47040,67,SEGUNDO,PARQUE CHAS,15
Jose M Morelos,101,350000,23520000,3465,232871,67,SEGUNDO,CABALLITO,6
GRAL PAZ,287,290000,19488000,1010,67902,67,SEGUNDO,VILLA REAL,10
Ibera,157,850000,59075000,5414,376274,70,SEGUNDO,NUÑEZ,13
Dr L Belaustegui,442,490000,34055000,1109,77048,70,SEGUNDO,FLORESTA,10
