DIRECCION,PROPIEDADS,PRECIOUSD,PRECIOPESO,DOLARM2,PESOSM2,COTIZACION,TRIMESTRE_,BARRIO,COMUNA_
Ramallo al 2600,153,380000,25536000,2484,166902,67,SEGUNDO,SAAVEDRA,12
Franklin Roosevelt,400,2100000,145950000,5250,364875,70,SEGUNDO,BELGRANO,13
Dr. Finochietto,257,550000,36960000,2140,143813,67,SEGUNDO,BARRACAS ESTE,4
"Constitucion 3550, Tarija 3500, Maza 1400, Maza 1*",2295,1200000,80640000,523,35137,67,SEGUNDO,BOEDO,5
Chacabuco,375,1200000,76800000,3200,204800,64,SEGUNDO,SAN TELMO,1
Sanchez De Loria,212,380000,25536000,1792,120453,67,SEGUNDO,BOEDO,5
Alberdi,202,390000,26208000,1931,129743,67,SEGUNDO,VILLA LURO,10
Cnel Brandsen,250,350000,24325000,1400,97300,70,SEGUNDO,BOCA,4
"SCALABRINI ORTIZ, RAUL",790,6805000,435520000,8614,551291,64,SEGUNDO,VILLA CRESPO,15
DAMASO LARRAÑAGA,190,220000,14080000,1158,74105,64,SEGUNDO,PARQUE AVELLANEDA,9
Independencia,312,2250000,144000000,7212,461538,64,SEGUNDO,ALMAGRO,5
BOYACA 1900,387,398000,25372500,1028,65562,64,TERCER,VILLA GRAL. MITRE,11
Albariño al 900,155,310000,21545000,2000,139000,70,SEGUNDO,MATADEROS,9
LLERENA,468,760000,51072000,1624,109128,67,SEGUNDO,PARQUE CHAS,15
Peron al 1600,262,890000,59808000,3397,228275,67,SEGUNDO,SAN NICOLAS,1
ARAOZ 700,260,700000,56000000,2692,215385,80,CUARTO,VILLA CRESPO,15
SANCHEZ DE LORIA 500,525,500000,31875000,952,60714,64,TERCER,ALMAGRO,5
Fray G Arregui,4270,2500000,173750000,585,40691,70,SEGUNDO,VILLA DEL PARQUE,11
Estado de Israel 4300,222,890000,61855000,4009,278626,70,SEGUNDO,VILLA CRESPO,15
E Corvalan,187,160000,10752000,856,57497,67,SEGUNDO,MATADEROS,9
Av Corrientes,900,1800000,115200000,2000,128000,64,SEGUNDO,VILLA CRESPO,15
Costa Rica 4400,280,800000,51200000,2857,182857,64,SEGUNDO,PALERMO,14
Av F De Olazabal,248,765000,48960000,3085,197419,64,SEGUNDO,VILLA URQUIZA,12
Nogoya 2800,290,600000,38400000,2069,132414,64,SEGUNDO,VILLA DEL PARQUE,11
Campana,225,490000,34055000,2178,151356,70,SEGUNDO,VILLA DEVOTO NORTE,11
DON BOSCO,375,1450000,92800000,3867,247467,64,SEGUNDO,ALMAGRO,5
JUJUY,233,650000,45175000,2790,193884,70,SEGUNDO,BALVANERA,3
MITRE EMILIO 500,406,1100000,70125000,2709,172722,64,TERCER,CABALLITO,6
3 de Febrero,156,1100000,70400000,7051,451282,64,SEGUNDO,BELGRANO,13
Juan B Justo al 8400,2542,4500000,312750000,1770,123033,70,SEGUNDO,VILLA LURO,10
C Donizetti,188,235000,16332500,1252,87005,70,SEGUNDO,VILLA LURO,10
Av A Alvarez Jonte,480,950000,60800000,1979,126667,64,SEGUNDO,VILLA DEL PARQUE,11
JUAN B JUSTO,480,1200000,83400000,2500,173750,70,SEGUNDO,VILLA SANTA RITA,11
Avalos,260,625000,42000000,2404,161538,67,SEGUNDO,VILLA ORTUZAR,15
COCHABAMBA 2900,1044,1700000,108375000,1628,103807,64,PRIMER,SAN CRISTOBAL,3
San Juan Av.,7185,13000000,903500000,1809,125748,70,SEGUNDO,BOEDO,5
Manuel Artigas,398,590000,39648000,1482,99618,67,SEGUNDO,MATADEROS,9
Directorio,365,620000,39680000,1699,108712,64,SEGUNDO,FLORESTA,10
SAENZ 156 - 158,891,3100000,198400000,3479,222671,64,SEGUNDO,NUEVA POMPEYA,4
Julian Alvarez,195,589000,39580800,3021,202978,67,SEGUNDO,VILLA CRESPO,15
Argerich 2500,458,650000,45175000,1419,98635,70,SEGUNDO,VILLA DEL PARQUE,11
Crisologo Larralde al 3100,147,410000,26240000,2789,178503,64,SEGUNDO,SAAVEDRA,12
CORDOBA AV.,538,2300000,154560000,4275,287286,67,SEGUNDO,CHACARITA,15
CONSTITUCIÓN,289,315000,20160000,1090,69758,64,SEGUNDO,SAN CRISTOBAL,3
Combate de los Pozos,360,900000,57600000,2500,160000,64,SEGUNDO,SAN CRISTOBAL,3
Av M Boedo,1200,559550,35811200,466,29843,64,SEGUNDO,ALMAGRO,5
Lascano e Irigoyen,399,500000,32000000,1253,80201,64,SEGUNDO,MONTE CASTRO,10
ESTOMBA 2100,315,550000,35062500,1746,111310,64,TERCER,VILLA URQUIZA,12
Malabia,240,1390000,96605000,5792,402521,70,SEGUNDO,PALERMO,14
GIRARDOT,501,590000,37760000,1178,75369,64,SEGUNDO,VILLA ORTUZAR,15
CHORROARIN 121 - 127 -,977,1599000,107452800,1637,109982,67,SEGUNDO,AGRONOMIA,15
ZAVALETA,204,250000,16000000,1225,78431,64,SEGUNDO,PARQUE PATRICIOS,4
Jose Maria Moreno,130,340000,21760000,2615,167385,64,SEGUNDO,PARQUE CHACABUCO,7
B Mitre,444,580000,40310000,1306,90788,70,SEGUNDO,ALMAGRO,5
Viamonte,1850,1850000,118400000,1000,64000,64,SEGUNDO,SAN NICOLAS,1
