DIRECCION,PROPIEDADS,PRECIOUSD,PRECIOPESO,DOLARM2,PESOSM2,COTIZACION,TRIMESTRE_,BARRIO,COMUNA_
CORRIENTES,405,1750000,117600000,4321,290370,67,SEGUNDO,CHACARITA,15
URQUIZA,340,335000,22512000,985,66212,67,SEGUNDO,SAN CRISTOBAL,3
Bolivar al 200,874,2400000,161280000,2746,184531,67,SEGUNDO,MONTSERRAT,1
Neuquen,749,1200000,76800000,1602,102537,64,SEGUNDO,FLORES NORTE,7
Ruiz Huidobro al 3300,300,498000,31872000,1660,106240,64,SEGUNDO,SAAVEDRA,12
Luna 100,400,650000,41600000,1625,104000,64,SEGUNDO,PARQUE PATRICIOS,4
Humboldt,200,411000,28564500,2055,142822,70,SEGUNDO,CHACARITA,15
RAMON FALCON,399,1100000,76450000,2757,191604,70,SEGUNDO,CABALLITO,6
ARREGUI,330,348000,22272000,1055,67491,64,SEGUNDO,MONTE CASTRO,10
YERBAL Y VIRGILIO,166,350000,23520000,2108,141687,67,SEGUNDO,VILLA LURO,10
CASTILLO 500,99,295000,23600000,2980,238384,80,CUARTO,VILLA CRESPO,15
3800 JARAMILLO,141,460000,29440000,3262,208794,64,SEGUNDO,SAAVEDRA,12
CAMPILLO,362,500000,32000000,1381,88398,64,SEGUNDO,PARQUE CHAS,15
JUNIN,260,1550000,107725000,5955,413881,70,SEGUNDO,RECOLETA,2
DELGADO al 800,433,1000000,69500000,2309,160508,70,SEGUNDO,COLEGIALES,13
Rep De Honduras,108,750000,48000000,6944,444444,64,SEGUNDO,PALERMO,14
Chile 2953 (D. Funes - La Rioja),256,630000,40320000,2461,157500,64,SEGUNDO,BALVANERA,3
OBISPO SAN ALBERTO,168,320000,20480000,1905,121905,64,SEGUNDO,VILLA DEVOTO NORTE,11
Juan Milton,526,460000,29440000,875,56006,64,SEGUNDO,VILLA LURO,10
Cramer  2600,376,1850000,128575000,4920,341955,70,SEGUNDO,BELGRANO,13
Laguna,187,179900,12089280,962,64649,67,SEGUNDO,VELEZ SARSFIELD,10
Estados Unidos,187,510000,34272000,2727,183273,67,SEGUNDO,BOEDO,5
Camarones,1058,750000,50400000,709,47637,67,SEGUNDO,VILLA GRAL. MITRE,11
DORREGO 1000,353,3500000,280000000,9915,793201,80,CUARTO,CHACARITA,15
Constitucion,176,230000,15456000,1307,87818,67,SEGUNDO,SAN CRISTOBAL,3
"BONIFACIO, JOSE 3000",250,520000,33150000,2080,132600,64,PRIMER,FLORES NORTE,7
Av. CRAMER,319,660000,44352000,2069,139034,67,SEGUNDO,SAAVEDRA,12
CONDARCO,105,350000,22400000,3343,213945,64,SEGUNDO,VILLA DEL PARQUE,11
Remedios,142,180000,12096000,1268,85183,67,SEGUNDO,PARQUE AVELLANEDA,9
VELEZ SARSFIELD,400,800000,51200000,2000,128000,64,SEGUNDO,BARRACAS ESTE,4
Pavón al 2700,148,295000,19824000,1993,133946,67,SEGUNDO,SAN CRISTOBAL,3
Andonaegui,118,420000,28224000,3559,239186,67,SEGUNDO,VILLA URQUIZA,12
Suarez,700,450000,28800000,643,41143,64,SEGUNDO,BOCA,4
Av Independencia,391,1300000,90350000,3325,231074,70,SEGUNDO,MONTSERRAT,1
DEAN FUNES,247,290000,19488000,1174,78899,67,SEGUNDO,BALVANERA,3
CAMPILLO,193,390000,26208000,2021,135793,67,SEGUNDO,PARQUE CHAS,15
Avenida de Los Corrales,350,235000,16332500,671,46664,70,SEGUNDO,MATADEROS,9
Iberá al 4900,433,570000,38304000,1316,88462,67,SEGUNDO,VILLA URQUIZA,12
CIUDAD DE LA PAZ 3000,254,930000,59287500,3661,233415,64,TERCER,NUÑEZ,13
Av Corrientes,900,1300000,83200000,1444,92444,64,SEGUNDO,CHACARITA,15
ESPINOSA 3100,194,315000,25200000,1624,129897,80,CUARTO,PATERNAL,15
Santander,194,410000,27552000,2113,142021,67,SEGUNDO,PARQUE CHACABUCO,7
ARCOS 2300,375,1699999,108374936,4533,289000,64,PRIMER,BELGRANO,13
Quintino Bocayuva,248,580000,37120000,2339,149677,64,SEGUNDO,ALMAGRO,5
Carranza Angel 1400,453,1650000,105600000,3642,233113,64,SEGUNDO,PALERMO,14
24 de Noviembre 1541,1069,1800000,115200000,1684,107764,64,SEGUNDO,SAN CRISTOBAL,3
MARIO BRAVO,463,950000,60800000,2052,131317,64,SEGUNDO,ALMAGRO,5
Dr N Repetto,363,690000,46368000,1901,127736,67,SEGUNDO,VILLA CRESPO,15
AMENABAR AL 1000 DOBLE FRENTE,353,2000000,128000000,5666,362606,64,SEGUNDO,COLEGIALES,13
VERA 1200,181,465000,37200000,2569,205525,80,CUARTO,VILLA CRESPO,15
PARAGUAY,205,1300000,83200000,6341,405854,64,SEGUNDO,PALERMO,14
ACOYTE,300,1980000,126720000,6600,422400,64,SEGUNDO,CABALLITO,6
Larrazabal,90,220000,14784000,2444,164267,67,SEGUNDO,LINIERS,9
Jose I Gorriti,320,1100000,73920000,3438,231000,67,SEGUNDO,PALERMO,14
Cochabamba,2418,1490000,100128000,616,41409,67,SEGUNDO,SAN CRISTOBAL,3
Concordia,506,500000,33600000,988,66403,67,SEGUNDO,VILLA SANTA RITA,11
SERRANO,692,3333333,231666644,4817,334778,70,SEGUNDO,VILLA CRESPO,15
Heredia 1138,226,800000,55600000,3540,246018,70,SEGUNDO,VILLA ORTUZAR,15
Benjamin Franklin,311,498000,31872000,1601,102482,64,SEGUNDO,CABALLITO,6
"JUSTO, JUAN B. 2000",100,320000,25600000,3200,256000,80,CUARTO,VILLA CRESPO,15
J V Gonzalez,412,389000,26140800,944,63449,67,SEGUNDO,FLORESTA,10
ELCANO,119,175000,11760000,1471,98824,67,SEGUNDO,PATERNAL,15
Campana al 2500,218,350000,22400000,1606,102752,64,SEGUNDO,VILLA DEL PARQUE,11
Cap J G Bermudez,246,275000,19112500,1116,77567,70,SEGUNDO,MONTE CASTRO,10
"RIVERA, PEDRO I., Dr. 2837",125,990000,63112500,7920,504900,64,PRIMER,BELGRANO,13
ARISMENDI,375,499000,31936000,1331,85163,64,SEGUNDO,PARQUE CHAS,15
Lima,922,2200000,152900000,2386,165835,70,SEGUNDO,CONSTITUCION,1
GAVILAN 1700,388,360000,23040000,928,59381,64,SEGUNDO,VILLA GRAL. MITRE,11
Guamini,147,190000,12768000,1293,86857,67,SEGUNDO,LINIERS,9
Sarmiento,590,2690000,180768000,4559,306386,67,SEGUNDO,SAN NICOLAS,1
Av Corrientes,593,2700000,172800000,4553,291400,64,SEGUNDO,ALMAGRO,5
"LA PLATA, AVDA.",57,135000,9072000,2368,159158,67,SEGUNDO,PARQUE CHACABUCO,7
Castillo 1156/54/50,1102,2590000,174048000,2350,157938,67,SEGUNDO,VILLA CRESPO,15
Dean Funes al 1700,188,255000,17136000,1356,91149,67,SEGUNDO,PARQUE PATRICIOS,4
AV. BELGRANO,188,450000,28800000,2394,153191,64,SEGUNDO,ALMAGRO,5
MALABIA al 200,226,800000,51200000,3540,226549,64,SEGUNDO,VILLA CRESPO,15
MARCOS PAZ,1398,2400000,153600000,1716,109848,64,SEGUNDO,MONTE CASTRO,10
Av San Juan entre San José y Santiago del Estero,255,449000,31205500,1761,122375,70,SEGUNDO,CONSTITUCION,1
Loyola 1142,435,690000,47955000,1586,110241,70,SEGUNDO,VILLA CRESPO,15
FILIBERTO,301,450000,30240000,1495,100465,67,SEGUNDO,CONSTITUCION,1
Entre Rios,212,950000,60800000,4480,286738,64,SEGUNDO,BALVANERA,3
"HUERGO, ING. 1400",900,3300000,264000000,3667,293333,80,CUARTO,PUERTO MADERO,1
Av Lafuente,300,280000,17920000,933,59733,64,SEGUNDO,FLORES SUR,7
Cnel F Allende,945,2300000,154560000,2434,163556,67,SEGUNDO,VILLA DEVOTO NORTE,11
Mendez de Andez,178,485000,32592000,2725,183101,67,SEGUNDO,CABALLITO,6
Tucuman,365,800000,51200000,2192,140274,64,SEGUNDO,ALMAGRO,5
Pavon,140,215000,14942500,1536,106732,70,SEGUNDO,SAN CRISTOBAL,3
SANABRIA,353,690000,44160000,1955,125099,64,SEGUNDO,VILLA DEVOTO SUR,11
Olleros al 3700,219,540000,34560000,2466,157808,64,SEGUNDO,CHACARITA,15
Juramento,420,1830000,127185000,4357,302821,70,SEGUNDO,BELGRANO,13
Palestina,190,550000,38225000,2895,201184,70,SEGUNDO,PALERMO,14
Zañartu al 1700,151,95000,6080000,629,40265,64,SEGUNDO,PARQUE CHACABUCO,7
"IRIGOYEN, BERNARDO DE 1500",934,920000,73600000,985,78801,80,CUARTO,CONSTITUCION,1
GAVILAN 4600,987,5000000,400000000,5066,405268,80,CUARTO,VILLA PUEYRREDON,12
MEDRANO,164,499000,31936000,3043,194732,64,SEGUNDO,ALMAGRO,5
Correa  al 4000,212,360000,24192000,1698,114113,67,SEGUNDO,SAAVEDRA,12
Juan Agustin Garcia,95,200000,13900000,2105,146316,70,SEGUNDO,VILLA GRAL. MITRE,11
Baigorria 5483,178,190000,12160000,1067,68315,64,SEGUNDO,VILLA REAL,10
La Pampa,217,570000,36480000,2627,168111,64,SEGUNDO,VILLA URQUIZA,12
Colombres al 1300,400,500000,32000000,1250,80000,64,SEGUNDO,BOEDO,5
Pedro Chutro,123,250000,16800000,2038,136953,67,SEGUNDO,PARQUE PATRICIOS,4
Aristobulo Del Valle,348,300000,19200000,862,55172,64,SEGUNDO,BOCA,4
Av Cordoba,189,700000,44800000,3704,237037,64,SEGUNDO,CHACARITA,15
Padilla 678,216,750000,48000000,3472,222222,64,SEGUNDO,VILLA CRESPO,15
JUSTO JUAN B,150,290000,20155000,1933,134367,70,SEGUNDO,VILLA CRESPO,15
CORRIENTES,1091,3950000,274525000,3621,251627,70,SEGUNDO,ALMAGRO,5
Av Scalabrini Ortiz,462,2100000,134400000,4545,290909,64,SEGUNDO,PALERMO,14
Av. Luis Maria Campos,756,4800000,307200000,6349,406349,64,SEGUNDO,PALERMO,14
Asuncion,673,1150000,79925000,1709,118759,70,SEGUNDO,AGRONOMIA,15
San Blas,418,300000,19200000,718,45933,64,SEGUNDO,VILLA GRAL. MITRE,11
Terrero  al 1700,300,780000,49920000,2600,166400,64,SEGUNDO,VILLA GRAL. MITRE,11
A Donado,197,420000,29190000,2132,148173,70,SEGUNDO,VILLA URQUIZA,12
Alzaga 2200,380,420000,29190000,1105,76816,70,SEGUNDO,BOEDO,5
Av Rivadavia 10500,439,1150000,77280000,2620,176036,67,SEGUNDO,LINIERS,9
E Corvalan,187,160000,10752000,856,57497,67,SEGUNDO,MATADEROS,9
DR. HONORIO LEGUIZAMON al 3800,188,360000,24192000,1915,128681,67,SEGUNDO,VILLA URQUIZA,12
VARELA,244,420000,26880000,1721,110164,64,SEGUNDO,FLORES SUR,7
Julian Alvarez,330,1125000,78187500,3409,236932,70,SEGUNDO,VILLA CRESPO,15
Elpidio Gonzalez 4500,495,520000,36140000,1051,73010,70,SEGUNDO,MONTE CASTRO,10
Domingo Albariño,372,560000,38920000,1505,104624,70,SEGUNDO,VILLA LURO,10
COMBATE DE LOS POZOS,75,120000,7680000,1600,102400,64,SEGUNDO,SAN CRISTOBAL,3
Manuel Rodriguez,300,700000,44800000,2333,149333,64,SEGUNDO,CABALLITO,6
Granaderos al 700,369,600000,38400000,1626,104065,64,SEGUNDO,FLORES NORTE,7
Chivilcoy,305,800000,51200000,2623,167869,64,SEGUNDO,FLORESTA,10
Pergamino 1000,417,310000,20832000,743,49957,67,SEGUNDO,PARQUE AVELLANEDA,9
PEDERNERA 500,434,540000,34425000,1244,79320,64,TERCER,FLORES SUR,7
YERBAL,1017,3300000,221760000,3244,218006,67,SEGUNDO,CABALLITO,6
Campos Salles 1800,239,650000,41600000,2720,174059,64,SEGUNDO,NUÑEZ,13
Martinez Rosas 1200,102,210000,14112000,2059,138353,67,SEGUNDO,VILLA CRESPO,15
Rivadavia 8900,217,747000,51916500,3442,239247,70,SEGUNDO,VILLA LURO,10
SARAZA 502,12722,14095998,1127679840,1108,88640,80,CUARTO,PARQUE CHACABUCO,7
Av. Mosconi,390,1150000,77280000,2947,198032,67,SEGUNDO,VILLA PUEYRREDON,12
CATAMARCA,266,570000,36480000,2143,137143,64,SEGUNDO,BALVANERA,3
BESARES,323,1450000,100775000,4489,311997,70,SEGUNDO,NUÑEZ,13
Claudio M Cuenca,523,1090000,69760000,2084,133384,64,SEGUNDO,VILLA DEL PARQUE,11
Espinosa 1500,350,415000,26560000,1186,75886,64,SEGUNDO,CABALLITO,6
LADINES,89,219000,14016000,2461,157483,64,SEGUNDO,VILLA PUEYRREDON,12
Álvarez Jonte 2100,244,370000,24864000,1516,101902,67,SEGUNDO,PATERNAL,15
SENILLOSA 400,1400,850000,54187500,607,38705,64,TERCER,CABALLITO,6
AGUIRRE 300,107,459000,36720000,4290,343178,80,CUARTO,VILLA CRESPO,15
YATAY 100,1700,870000,55462500,512,32625,64,PRIMER,ALMAGRO,5
México 2900,327,450000,30240000,1376,92477,67,SEGUNDO,BALVANERA,3
Andalgala,373,380000,24320000,1019,65201,64,SEGUNDO,LINIERS,9
ASUNCION 3000,338,445000,28368750,1317,83931,64,TERCER,AGRONOMIA,15
Curapaligue 300,888,2700000,172800000,3041,194595,64,SEGUNDO,FLORES NORTE,7
Arias,147,140000,9730000,952,66190,70,SEGUNDO,SAAVEDRA,12
PEDRO ECHAGUE,290,430000,27520000,1483,94897,64,SEGUNDO,CONSTITUCION,1
"Gaona al 1400, Caballito - Sólida estructura para",512,980000,62720000,1914,122500,64,SEGUNDO,CABALLITO,6
Olazabal Av.,380,830000,53120000,2184,139789,64,SEGUNDO,BELGRANO,13
BELGRANO 4200,426,700000,47040000,1643,110423,67,SEGUNDO,ALMAGRO,5
Defensa 1300,1314,1500000,104250000,1142,79338,70,SEGUNDO,SAN TELMO,1
Angel J Carranza,132,849000,54336000,6432,411636,64,SEGUNDO,PALERMO,14
PAYSANDU,128,399000,25536000,3117,199500,64,SEGUNDO,CABALLITO,6
OLOF PALME,170,290000,20155000,1706,118559,70,SEGUNDO,SAAVEDRA,12
"SCALABRINI ORTIZ, RAUL",185,1350000,86400000,7297,467027,64,SEGUNDO,PALERMO,14
SORIA,255,870000,60465000,3412,237118,70,SEGUNDO,PALERMO,14
Don Pedro de Mendoza,7293,7500000,521250000,1028,71473,70,SEGUNDO,BOCA,4
SARANDI,192,570000,38304000,2969,199500,67,SEGUNDO,BALVANERA,3
Cabrera,127,699000,46972800,5504,369865,67,SEGUNDO,PALERMO,14
B. Citadini,175,175000,11760000,1000,67200,67,SEGUNDO,VILLA DEL PARQUE,11
VIAMONTE 600,650,1250000,79687500,1923,122596,64,TERCER,SAN NICOLAS,1
Salvador Maria Del Carril,448,1400000,97300000,3125,217188,70,SEGUNDO,VILLA DEVOTO NORTE,11
Baradero,328,350000,23520000,1067,71707,67,SEGUNDO,FLORESTA,10
Carlos Calvo,203,300000,20850000,1478,102709,70,SEGUNDO,SAN CRISTOBAL,3
Irala,227,145000,9280000,639,40881,64,SEGUNDO,BOCA,4
CONGRESO,386,1050000,70560000,2720,182798,67,SEGUNDO,COGHLAN,12
Rivadavia 8300,312,730000,49056000,2340,157231,67,SEGUNDO,FLORESTA,10
VIRREY LORETO Y DELGADO,375,830000,57685000,2213,153827,70,SEGUNDO,BELGRANO,13
Avda. San Juan 3700,294,1000000,67200000,3401,228571,67,SEGUNDO,BOEDO,5
L Lugones,292,350000,24325000,1199,83305,70,SEGUNDO,SAAVEDRA,12
JUAN B. ALBERDI,324,1300000,90350000,4012,278858,70,SEGUNDO,FLORES NORTE,7
Triunvirato,167,950000,60800000,5689,364072,64,SEGUNDO,VILLA ORTUZAR,15
OLLEROS 3700,307,750000,48000000,2443,156352,64,SEGUNDO,CHACARITA,15
Loyola al 800,150,500000,34750000,3333,231667,70,SEGUNDO,VILLA CRESPO,15
J Bonifacio,167,279900,19453050,1676,116485,70,SEGUNDO,FLORESTA,10
BUCARELLI al 2700,420,1190000,76160000,2833,181333,64,SEGUNDO,VILLA URQUIZA,12
S M del Carril al 2700,147,380000,24320000,2585,165442,64,SEGUNDO,VILLA PUEYRREDON,12
RIVADAVIA 7100,1340,3200000,256000000,2388,191045,80,CUARTO,FLORES NORTE,7
GALICIA 2700,128,240000,19200000,1875,150000,80,CUARTO,VILLA GRAL. MITRE,11
Av B Rivadavia,542,900000,57600000,1661,106273,64,SEGUNDO,VELEZ SARSFIELD,10
WARNES,316,985000,68457500,3117,216638,70,SEGUNDO,VILLA CRESPO,15
Av B Rivadavia,542,900000,62550000,1661,115406,70,SEGUNDO,VELEZ SARSFIELD,10
J Alvarez,253,2000000,134400000,7905,531225,67,SEGUNDO,PALERMO,14
Loyola al 1600,241,690000,44160000,2863,183237,64,SEGUNDO,CHACARITA,15
DEAN FUNES 500,247,290000,23200000,1174,93927,80,CUARTO,BALVANERA,3
MEXICO 1500,222,525000,42000000,2365,189189,80,CUARTO,MONTSERRAT,1
Av. Forest,401,1800000,115200000,4489,287282,64,SEGUNDO,CHACARITA,15
BRASIL 1500,256,520000,33150000,2031,129492,64,PRIMER,CONSTITUCION,1
Av. Scalabrini Ortiz al 1000,450,2800000,188160000,6222,418133,67,SEGUNDO,VILLA CRESPO,15
HUMAHUACA,188,850000,54400000,4521,289362,64,SEGUNDO,ALMAGRO,5
Av Asamblea,280,1200000,76800000,4286,274286,64,SEGUNDO,PARQUE CHACABUCO,7
SALVIGNY 1200,162,190000,12112500,1173,74768,64,TERCER,NUEVA POMPEYA,4
Cereti,207,375000,24000000,1812,115942,64,SEGUNDO,VILLA URQUIZA,12
Valentin Gomez al 2800,14303,7000000,470400000,489,32888,67,SEGUNDO,BALVANERA,3
ZARRAGA,430,980000,62720000,2279,145860,64,SEGUNDO,VILLA ORTUZAR,15
Fitz Roy,170,630000,42336000,3706,249035,67,SEGUNDO,CHACARITA,15
Carlos Antonio Lopez,245,320000,22240000,1306,90776,70,SEGUNDO,VILLA DEVOTO NORTE,11
VIAMONTE,1945,1700000,108800000,874,55938,64,SEGUNDO,SAN NICOLAS,1
Laguna,222,230000,15456000,1036,69622,67,SEGUNDO,PARQUE AVELLANEDA,9
Murguiondo al 2700,210,240000,15360000,1143,73143,64,SEGUNDO,MATADEROS,9
Santander,194,410000,28495000,2113,146881,70,SEGUNDO,PARQUE CHACABUCO,7
CULPINA 0,370,1050000,66937500,2838,180912,64,PRIMER,FLORES SUR,7
COCHABAMBA,234,200000,13440000,855,57436,67,SEGUNDO,SAN CRISTOBAL,3
Darwin y Cabrera,260,495000,31680000,1904,121846,64,SEGUNDO,PALERMO,14
