,DIRECCION,PROPIEDADS,PRECIOUSD,PRECIOPESO,DOLARM2,PESOSM2,COTIZACION,TRIMESTRE_,BARRIO,COMUNA_
7573,Bdier Gral J Zapiola,317,1100000,73920000,3470,233186,67,SEGUNDO,COGHLAN,12
744,HUMBERTO 1?,2006,2700000,172800000,1346,86142,64,SEGUNDO,SAN CRISTOBAL,3
3567,Castro,445,420000,26880000,944,60404,64,SEGUNDO,BOEDO,5
3583,Castro Barros,280,290000,18560000,1036,66286,64,SEGUNDO,BOEDO,5
594,"CASCO, HORACIO, Dr. 4511",118,105000,8400000,890,71186,80,CUARTO,VILLA LUGANO,8
2820,Chajari,162,228000,14592000,1407,90074,64,SEGUNDO,SAAVEDRA,12
6837,Piran,204,319000,22170500,1564,108679,70,SEGUNDO,VILLA URQUIZA,12
2660,PUAN,220,640000,40960000,2909,186182,64,SEGUNDO,PARQUE CHACABUCO,7
8920,Remedios 3000,233,299900,20153280,1287,86495,67,SEGUNDO,FLORES SUR,7
3613,Av.Boedo al 1600  y Salcedo,298,640000,40960000,2148,137450,64,SEGUNDO,BOEDO,5
4882,M Ugarte,245,1175000,81662500,4796,333316,70,SEGUNDO,BELGRANO,13
110,QUESADA 3160,294,700000,56000000,2381,190476,80,CUARTO,COGHLAN,12
478,MONTEAGUDO 500,200,100000,8000000,500,40000,80,CUARTO,PARQUE PATRICIOS,4
4934,Manuela Pedraza 3400,304,470000,32665000,1546,107451,70,SEGUNDO,COGHLAN,12
8867,"Constitucion 3550, Tarija 3500, Maza 1400, Maza 1*",2295,1200000,80640000,523,35137,67,SEGUNDO,BOEDO,5
5266,EMILIO MITRE,406,1100000,76450000,2709,188300,70,SEGUNDO,CABALLITO,6
41,DEAN FUNES 500,248,340000,27200000,1371,109677,80,CUARTO,BALVANERA,3
10247,FERRE,301,220000,14080000,731,46777,64,SEGUNDO,VILLA RIACHUELO,8
5375,SARAZA 849,405,280000,19460000,691,48049,70,SEGUNDO,PARQUE CHACABUCO,7
10169,CHICLANA 3900,378,349900,22306125,926,59011,64,TERCER,NUEVA POMPEYA,4
2876,M Fernandez,315,440000,28160000,1399,89513,64,SEGUNDO,SAAVEDRA,12
9838,"CABRERA, JOSE A. 5100",378,899000,57311250,2378,151617,64,TERCER,PALERMO,14
5571,Magallanes,207,150001,10425070,725,50363,70,SEGUNDO,BOCA,4
6383,.CAMPILLO,364,500000,34750000,1374,95467,70,SEGUNDO,PARQUE CHAS,15
9359,M. R. Trelles 1100,280,570000,38304000,2036,136800,67,SEGUNDO,VILLA GRAL. MITRE,11
4880,Virrey del Pino,97,670000,46565000,6907,480052,70,SEGUNDO,BELGRANO,13
9571,Directorio Avda.,179,362000,24326400,2022,135902,67,SEGUNDO,PARQUE AVELLANEDA,9
6669,TRIUNVIRATO,175,863000,59978500,4924,342187,70,SEGUNDO,VILLA ORTUZAR,15
2214,BESARES al 2300,322,1600000,102400000,4969,318012,64,SEGUNDO,NUÑEZ,13
1588,SAN PEDRITO 50,956,3150000,200812500,3295,210055,64,PRIMER,FLORES NORTE,7
9842,THAMES 1400,1000,790000,50362500,790,50362,64,TERCER,PALERMO,14
6977,Terrero,289,250000,17375000,865,60121,70,SEGUNDO,VILLA GRAL. MITRE,11
2791,Ruiz Huidobro,295,295000,18880000,1000,64000,64,SEGUNDO,SAAVEDRA,12
916,FRENCH,150,1800000,115200000,12000,768000,64,SEGUNDO,RECOLETA,2
4064,SAN BLAS,373,520000,33280000,1394,89223,64,SEGUNDO,VELEZ SARSFIELD,10
4587,Yatay 215,248,695000,48302500,2802,194768,70,SEGUNDO,ALMAGRO,5
4381,Moreto al 700,319,210000,13440000,658,42132,64,SEGUNDO,PARQUE AVELLANEDA,9
1890,Constitucion Al al 1500,194,330000,21120000,1701,108866,64,SEGUNDO,CONSTITUCION,1
9517,Beron de Astrada al 3200,9969,4650000,312480000,466,31345,67,SEGUNDO,VILLA SOLDATI,8
6135,Cnel J Terrada,308,720000,50040000,2338,162468,70,SEGUNDO,VILLA SANTA RITA,11
5119,Gorriti,258,1050000,72975000,4070,282849,70,SEGUNDO,PALERMO,14
562,"LAMARCA, EMILIO 1700",613,1350000,108000000,2202,176183,80,CUARTO,VILLA SANTA RITA,11
2726,Cucha Cucha,312,500000,32000000,1603,102564,64,SEGUNDO,PATERNAL,15
375,BUCARELLI 3500,91,180000,14400000,1978,158242,80,CUARTO,VILLA URQUIZA,12
175,BASAVILBASO 1200,2804,10000000,800000000,3566,285307,80,CUARTO,RETIRO,1
7815,Arenales,2300,2500000,168000000,1087,73043,67,SEGUNDO,RECOLETA,2
1353,BOGOTA 3500,300,980000,62475000,3267,208250,64,PRIMER,FLORESTA,10
3005,CORRIENTES,935,2350000,150400000,2513,160856,64,SEGUNDO,VILLA CRESPO,15
2872,Bucarelli,91,180000,11520000,1978,126593,64,SEGUNDO,SAAVEDRA,12
4555,BELGRANO 4200,426,700000,48650000,1643,114202,70,SEGUNDO,ALMAGRO,5
6059,P Carrasco,168,339000,23560500,2018,140241,70,SEGUNDO,VELEZ SARSFIELD,10
1792,BELGRANO,288,1200000,76800000,4167,266667,64,SEGUNDO,BALVANERA,3
1390,MURGUIONDO 2700,210,240000,15300000,1143,72857,64,PRIMER,MATADEROS,9
3264,Artigas al 4800,298,715000,45760000,2399,153557,64,SEGUNDO,VILLA PUEYRREDON,12
6672,Alvarez Thomas,230,589000,40935500,2561,177980,70,SEGUNDO,VILLA ORTUZAR,15
8412,CONDARCO,105,350000,23520000,3343,224642,67,SEGUNDO,VILLA DEL PARQUE,11
8252,Castillo 1156/54/50,1102,2590000,174048000,2350,157938,67,SEGUNDO,VILLA CRESPO,15
8063,AVALOS,286,390000,26208000,1364,91636,67,SEGUNDO,PARQUE CHAS,15
78,ESTADOS UNIDOS 2400,104,220000,17600000,2115,169231,80,CUARTO,SAN CRISTOBAL,3
7261,Dr A Alsina,271,320000,21504000,1181,79351,67,SEGUNDO,BALVANERA,3
3768,Paso De Humaita,260,290000,18560000,1115,71385,64,SEGUNDO,LINIERS,9
7783,PARAGUAY,127,290000,19488000,2283,153449,67,SEGUNDO,PALERMO,14
3499,Puerto De Palos,432,250000,16000000,579,37037,64,SEGUNDO,BOCA,4
3059,Nazca,467,790000,50560000,1692,108266,64,SEGUNDO,VILLA DEL PARQUE,11
1366,IBARROLA 7000,444,900000,57375000,2027,129223,64,PRIMER,LINIERS,9
9906,"REPETTO, NICOLAS, DR. 200",88,310000,19762500,3523,224574,64,TERCER,CABALLITO,6
8253,CASTILLO 500,313,600000,40320000,1917,128818,67,SEGUNDO,VILLA CRESPO,15
7480,Sarmiento al 700,594,2300000,154560000,3872,260202,67,SEGUNDO,SAN NICOLAS,1
8839,Av. Chiclana,346,880000,59136000,2543,170913,67,SEGUNDO,BOEDO,5
5929,José de  Maturana al 4800,300,330000,22935000,1100,76450,70,SEGUNDO,MONTE CASTRO,10
406,"VALLE, ARISTOBULO DEL 600",202,150000,12000000,743,59406,80,CUARTO,BOCA,4
7388,24 de noviembre y Pavon,250,280000,18816000,1120,75264,67,SEGUNDO,SAN CRISTOBAL,3
2254,3 DE FEBRERO,320,670000,42880000,2094,134000,64,SEGUNDO,NUÑEZ,13
4873,Capitán Ramón Freire,547,1350000,93825000,2468,171527,70,SEGUNDO,BELGRANO,13
6585,Argerich 2500,458,650000,45175000,1419,98635,70,SEGUNDO,VILLA DEL PARQUE,11
8785,Caboto,1200,1200000,80640000,1000,67200,67,SEGUNDO,BOCA,4
9765,"CALVO, CARLOS 1800",399,650000,41437500,1629,103853,64,TERCER,SAN CRISTOBAL,3
6118,Av Alberdi,295,440000,30580000,1492,103661,70,SEGUNDO,VILLA LURO,10
2350,CHARCAS,242,1300000,83200000,5372,343802,64,SEGUNDO,PALERMO,14
8359,SERRANO,389,630000,42336000,1620,108833,67,SEGUNDO,VILLA CRESPO,15
7100,ESCALADA,280,180000,12510000,643,44679,70,SEGUNDO,PARQUE AVELLANEDA,9
7863,Av. La Plata 500,420,1300000,87360000,3095,208000,67,SEGUNDO,CABALLITO,6
3179,Simbron al 4900,800,1800000,115200000,2250,144000,64,SEGUNDO,VILLA DEVOTO SUR,11
5263,Benjamin Franklin,239,310000,21545000,1297,90146,70,SEGUNDO,CABALLITO,6
2246,Conesa 2900,195,600000,38400000,3077,196923,64,SEGUNDO,NUÑEZ,13
757,LAVALLEJA 100,200,730000,46537500,3650,232688,64,PRIMER,SAN NICOLAS,1
5819,ERCILLA,270,260000,18070000,963,66926,70,SEGUNDO,LINIERS,9
1419,SAENZ 1400,3000,2650000,168937500,883,56312,64,PRIMER,NUEVA POMPEYA,4
7847,TINOGASTA 2700,211,620000,41664000,2938,197460,67,SEGUNDO,AGRONOMIA,15
1690,Medrano 400,200,630000,40320000,3150,201600,64,SEGUNDO,ALMAGRO,5
3586,CASEROS,433,1799000,115136000,4155,265903,64,SEGUNDO,BOEDO,5
9853,MASON 4400,226,589000,37548750,2606,166145,64,TERCER,PALERMO,14
9160,Sanabria,500,550000,36960000,1100,73920,67,SEGUNDO,MONTE CASTRO,10
3952,Einstein,2013,1000000,64000000,497,31793,64,SEGUNDO,NUEVA POMPEYA,4
3121,Campana,225,360000,23040000,1600,102400,64,SEGUNDO,VILLA DEL PARQUE,11
8425,Gral Jose G Artigas,211,250000,16800000,1187,79734,67,SEGUNDO,VILLA DEL PARQUE,11
846,ARAOZ,211,980000,62720000,4645,297251,64,SEGUNDO,PALERMO,14
6287,Paez al 2900,540,2000000,139000000,3704,257407,70,SEGUNDO,FLORES NORTE,7
1319,CHICLANA,1640,3000000,192000000,1829,117073,64,SEGUNDO,BOEDO,5
9295,Magariños Cervantes,314,285000,19152000,908,60994,67,SEGUNDO,VELEZ SARSFIELD,10
1344,LAFUENTE 1300,690,490000,31237500,710,45272,64,PRIMER,FLORES SUR,7
3284,Salvador Maria del Carril 2100,240,410000,26240000,1708,109333,64,SEGUNDO,VILLA PUEYRREDON,12
8957,Dolores,250,450000,30240000,1800,120960,67,SEGUNDO,FLORESTA,10
5961,Almafuerte,1335,4000000,278000000,2996,208240,70,SEGUNDO,NUEVA POMPEYA,4
7784,Paraguay,173,980000,65856000,5665,380671,67,SEGUNDO,PALERMO,14
3130,Av Alvarez Jonte,188,580000,37120000,3085,197447,64,SEGUNDO,VILLA DEL PARQUE,11
5183,Espinosa,194,350000,24325000,1804,125387,70,SEGUNDO,AGRONOMIA,15
8510,Caldas 1679,211,350000,23520000,1659,111469,67,SEGUNDO,VILLA ORTUZAR,15
8409,CARACAS,148,200000,13440000,1351,90811,67,SEGUNDO,VILLA DEL PARQUE,11
8410,Claudio M Cuenca,523,1090000,73248000,2084,140054,67,SEGUNDO,VILLA DEL PARQUE,11
4493,ARTIGAS,552,850000,54400000,1540,98551,64,SEGUNDO,FLORES NORTE,7
7563,Virrey del Pino,104,680000,45696000,6538,439385,67,SEGUNDO,BELGRANO,13
10265,SAN ANTONIO 500,353,320000,20400000,906,57790,64,TERCER,BARRACAS ESTE,4
7414,CONSTITUCIÓN,477,500000,33600000,1048,70440,67,SEGUNDO,SAN CRISTOBAL,3
4821,Sarmiento al 700,594,2300000,159850000,3872,269108,70,SEGUNDO,SAN NICOLAS,1
426,CASTANON 1300,270,190000,15200000,704,56296,80,CUARTO,FLORES SUR,7
7902,"GAINZA, MARTIN DE al 300",232,670000,45024000,2888,194069,67,SEGUNDO,CABALLITO,6
2566,Av. La Plata,374,1350000,86400000,3610,231016,64,SEGUNDO,CABALLITO,6
9176,Carlos M. Ramirez 1500,360,225000,15120000,625,42000,67,SEGUNDO,NUEVA POMPEYA,4
1043,LLERENA,753,1400000,89600000,1859,118991,64,SEGUNDO,PARQUE CHAS,15
9101,Zelada,115,240000,16128000,2087,140243,67,SEGUNDO,MATADEROS,9
9033,ARAUJO,2019,1150000,77280000,570,38276,67,SEGUNDO,MATADEROS,9
4004,Pedro Chutro,123,250000,16000000,2038,130431,64,SEGUNDO,PARQUE PATRICIOS,4
905,"VEGA, NICETO, Cnel.",431,1500000,96000000,3480,222738,64,SEGUNDO,PALERMO,14
8216,Zapiola,150,380000,25536000,2533,170240,67,SEGUNDO,SAAVEDRA,12
10007,CORRIENTES,300,2000000,128000000,6667,426667,64,SEGUNDO,VILLA CRESPO,15
6152,Jovellanos,363,315000,21892500,868,60310,70,SEGUNDO,BARRACAS ESTE,4
3347,BUCARELLI,422,1190000,76160000,2820,180474,64,SEGUNDO,VILLA URQUIZA,12
7277,Jujuy al 600,621,1600000,107520000,2576,173140,67,SEGUNDO,BALVANERA,3
5474,Ruiz Huidobro,225,400000,27800000,1778,123556,70,SEGUNDO,SAAVEDRA,12
8812,Magallanes,568,330000,22176000,581,39042,67,SEGUNDO,BOCA,4
5738,Floresta - Rafaela al 3500,211,350000,24325000,1659,115284,70,SEGUNDO,FLORESTA,10
6805,Ceretti,219,390000,27105000,1781,123767,70,SEGUNDO,VILLA URQUIZA,12
2811,Quintana al 4700,1075,795000,50880000,740,47330,64,SEGUNDO,SAAVEDRA,12
6285,BUFANO ALFREDO R.,134,349000,24255500,2604,181011,70,SEGUNDO,FLORES NORTE,7
7650,O HIGGINS,177,490000,32928000,2768,186034,67,SEGUNDO,NUÑEZ,13
8339,Martinez Rosas 1200,102,210000,14112000,2059,138353,67,SEGUNDO,VILLA CRESPO,15
21,HUMAHUACA 3800,1186,4900000,392000000,4132,330523,80,CUARTO,ALMAGRO,5
6667,Av C Forest,198,900000,62550000,4545,315909,70,SEGUNDO,VILLA ORTUZAR,15
8631,Ceretti al 2100,269,1100000,73920000,4089,274796,67,SEGUNDO,VILLA URQUIZA,12
9321,Juan B Justo 9000,243,460000,30912000,1893,127210,67,SEGUNDO,VERSALLES,10
2740,Consultar dirección,365,649000,41536000,1778,113797,64,SEGUNDO,PATERNAL,15
2893,Av Cordoba,321,2600000,166400000,8101,518493,64,SEGUNDO,VILLA CRESPO,15
9110,Av A Alvarez Jonte,823,2200000,147840000,2673,179635,67,SEGUNDO,MONTE CASTRO,10
7763,LUIS MARIA CAMPOS,378,2700000,181440000,7143,480000,67,SEGUNDO,PALERMO,14
8242,Av. Warnes al 400,218,990000,66528000,4541,305174,67,SEGUNDO,VILLA CRESPO,15
5538,Córdoba 4300,398,1700000,118150000,4271,296859,70,SEGUNDO,VILLA CRESPO,15
2136,Av. Monroe y Libertador,254,1600000,102400000,6299,403150,64,SEGUNDO,BELGRANO,13
9974,"VIALE, LUIS 800",500,600000,38250000,1200,76500,64,TERCER,VILLA CRESPO,15
10075,DE LOS CONSTITUYENTES,1500,4000000,256000000,2667,170667,64,SEGUNDO,VILLA URQUIZA,12
153,SOLER 4500,267,620000,49600000,2322,185768,80,CUARTO,PALERMO,14
5578,Irala,374,400000,27800000,1070,74332,70,SEGUNDO,BOCA,4
6864,Tomás Le Breton al 4700,256,850000,59075000,3320,230762,70,SEGUNDO,VILLA URQUIZA,12
2361,Malavia,654,3450000,220800000,5275,337615,64,SEGUNDO,PALERMO,14
6112,Escalada De San Martin,375,290000,20155000,773,53747,70,SEGUNDO,VILLA GRAL. MITRE,11
3595,Tarija al 3500,807,350000,22400000,434,27757,64,SEGUNDO,BOEDO,5
3682,Baradero 447,311,420000,26880000,1350,86431,64,SEGUNDO,FLORESTA,10
4725,Saenz Peña,219,350000,24325000,1598,111073,70,SEGUNDO,CONSTITUCION,1
9749,ESTADOS UNIDOS 1300,867,870000,55462500,1004,63971,64,TERCER,CONSTITUCION,1
380,BERTHELOT 3400,170,240000,19200000,1412,112941,80,CUARTO,VILLA URQUIZA,12
5182,Condarco,91,195000,13552500,2143,148929,70,SEGUNDO,AGRONOMIA,15
1062,CABILDO 4300,34,83000,5291250,2441,155625,64,PRIMER,SAAVEDRA,12
57,CONSTITUCION 1500,270,320000,25600000,1185,94815,80,CUARTO,CONSTITUCION,1
2288,SCALABRINI ORTIZ RAUL,641,2500000,160000000,3900,249610,64,SEGUNDO,PALERMO,14
245,ARISMENDI 2600,299,445000,35600000,1488,119064,80,CUARTO,PARQUE CHAS,15
3273,Av. Mosconi,390,1150000,73600000,2947,188602,64,SEGUNDO,VILLA PUEYRREDON,12
6414,Jufre,10110,6500000,451750000,643,44683,70,SEGUNDO,VILLA CRESPO,15
8099,Cucha Cucha,208,270000,18144000,1298,87231,67,SEGUNDO,PATERNAL,15
1765,YRIGOYEN HIPOLITO,488,550000,35200000,1127,72131,64,SEGUNDO,BALVANERA,3
6410,M Fernandez,315,440000,30580000,1399,97206,70,SEGUNDO,SAAVEDRA,12
9366,Terrero,155,320000,21504000,2065,138735,67,SEGUNDO,VILLA GRAL. MITRE,11
9450,"GORDILLO, TIMOTEO",372,170000,11424000,457,30710,67,SEGUNDO,VILLA RIACHUELO,8
2174,Ciudad de la Paz,266,1200000,76800000,4511,288722,64,SEGUNDO,COLEGIALES,13
5157,Rep De Honduras,140,875000,60812500,6250,434375,70,SEGUNDO,PALERMO,14
2098,Cramer al 2600,305,1800000,115200000,5902,377705,64,SEGUNDO,BELGRANO,13
8011,Warnes 0 al 100,228,685000,46032000,3004,201895,67,SEGUNDO,CHACARITA,15
10234,CORTINA 1400,375,575000,36656250,1533,97750,64,TERCER,VILLA LURO,10
9879,JUNIN 1100,260,1550000,98812500,5962,380048,64,TERCER,RECOLETA,2
508,GALICIA 2700,128,240000,19200000,1875,150000,80,CUARTO,VILLA GRAL. MITRE,11
5393,Av Cobo,191,260000,18070000,1361,94607,70,SEGUNDO,PARQUE CHACABUCO,7
6304,Humberto Primo,425,750000,52125000,1765,122647,70,SEGUNDO,CONSTITUCION,1
6160,Magallanes,1021,1500000,104250000,1469,102106,70,SEGUNDO,BARRACAS ESTE,4
9310,San Blas 4500,120,340000,22848000,2833,190400,67,SEGUNDO,VELEZ SARSFIELD,10
4434,Lafuente 100,2100,745000,47680000,355,22705,64,SEGUNDO,FLORES NORTE,7
1500,EL NENE,150,198000,12672000,1320,84480,64,SEGUNDO,VILLA REAL,10
7016,Donizetti,600,1200000,83400000,2000,139000,70,SEGUNDO,VILLA LURO,10
6272,Gervasio Artigas 1000,382,335000,23282500,877,60949,70,SEGUNDO,FLORES NORTE,7
1237,ITURRI,224,270000,17280000,1205,77143,64,SEGUNDO,VILLA ORTUZAR,15
8937,Av. Directorio al 3300,600,1050000,70560000,1750,117600,67,SEGUNDO,FLORESTA,10
2801,Plaza al 4700,230,250000,16000000,1087,69565,64,SEGUNDO,SAAVEDRA,12
5260,Carabobo,828,730000,50735000,882,61274,70,SEGUNDO,CABALLITO,6
3701,Yerbal,313,350000,22400000,1118,71565,64,SEGUNDO,FLORESTA,10
6326,Saavedra 1100,157,349000,24255500,2223,154494,70,SEGUNDO,SAN CRISTOBAL,3
6242,Felipe Vallese,116,249000,17305500,2147,149185,70,SEGUNDO,FLORES NORTE,7
4025,Brasil,813,1250000,80000000,1538,98454,64,SEGUNDO,PARQUE PATRICIOS,4
9951,ESPINOSA 3100,194,315000,20081250,1624,103512,64,TERCER,PATERNAL,15
3240,Cuenca,124,290000,18560000,2339,149677,64,SEGUNDO,VILLA PUEYRREDON,12
8974,NAZCA,270,900000,60480000,3333,224000,67,SEGUNDO,FLORESTA,10
3153,Cervantes,203,350000,22400000,1724,110345,64,SEGUNDO,VILLA DEVOTO SUR,11
5013,Vuelta De Obligado,300,1050000,72975000,3500,243250,70,SEGUNDO,NUÑEZ,13
2855,Crisologo Larralde 4416,250,650000,41600000,2600,166400,64,SEGUNDO,SAAVEDRA,12
7754,HUMBOLDT,82,490000,32928000,5995,402888,67,SEGUNDO,PALERMO,14
4945,Ciudad de la Paz,266,1200000,83400000,4511,313534,70,SEGUNDO,COLEGIALES,13
376,VALDENEGRO 3300,137,220000,17600000,1606,128467,80,CUARTO,VILLA URQUIZA,12
6182,Salmun Feijoo al 1000,426,295000,20502500,692,48128,70,SEGUNDO,BARRACAS ESTE,4
768,CHACABUCO,233,450000,28800000,1931,123605,64,SEGUNDO,SAN TELMO,1
7614,Virrey Aviles,250,710000,47712000,2840,190848,67,SEGUNDO,COLEGIALES,13
5351,Av. Cordoba 5700,430,1430000,99385000,3326,231128,70,SEGUNDO,CHACARITA,15
6235,Boyaca,485,1280000,88960000,2639,183423,70,SEGUNDO,FLORES NORTE,7
2206,CONGRESO,150,440000,28160000,2933,187733,64,SEGUNDO,NUÑEZ,13
4195,Rivadavia 8900,217,747000,47808000,3442,220313,64,SEGUNDO,VILLA LURO,10
10269,ZINNY 1400,75,110000,7012500,1467,93500,64,TERCER,PARQUE AVELLANEDA,9
7193,ROCAMORA al 4400,255,790000,53088000,3098,208188,67,SEGUNDO,ALMAGRO,5
448,CORVALAN 1309,156,148000,11840000,949,75897,80,CUARTO,MATADEROS,9
28,MISIONES 190,104,180000,14400000,1731,138462,80,CUARTO,BALVANERA,3
5423,Av. Cabildo Al 4300,34,83000,5768500,2441,169662,70,SEGUNDO,SAAVEDRA,12
1638,Tucuman,365,800000,51200000,2192,140274,64,SEGUNDO,ALMAGRO,5
3738,Pieres 500,260,280000,17920000,1077,68923,64,SEGUNDO,LINIERS,9
2321,Fray Justo Santa Maria de Oro,345,1700000,108800000,4928,315362,64,SEGUNDO,PALERMO,14
4108,Av. Gaona,284,895000,57280000,3151,201690,64,SEGUNDO,VILLA GRAL. MITRE,11
7641,IBERA,220,1300000,87360000,5909,397091,67,SEGUNDO,NUÑEZ,13
7695,Bulnes,362,1300000,87360000,3591,241326,67,SEGUNDO,PALERMO,14
1805,JUJUY,233,650000,41600000,2790,178541,64,SEGUNDO,BALVANERA,3
6806,Manuela Pedraza 4473/ al 4400,360,650000,45175000,1806,125486,70,SEGUNDO,VILLA URQUIZA,12
5430,Avda Cabildo,688,3500000,243250000,5087,353561,70,SEGUNDO,SAAVEDRA,12
828,CRAMER,319,680000,43520000,2132,136426,64,SEGUNDO,NUÑEZ,13
6377,Arismendi,189,380000,26410000,2011,139735,70,SEGUNDO,PARQUE CHAS,15
8563,De los Constituyentes,254,600000,40320000,2362,158740,67,SEGUNDO,VILLA PUEYRREDON,12
9896,RIO DE JANEIRO 500,789,1900000,121125000,2408,153517,64,TERCER,CABALLITO,6
9930,CURAPALIGUE 600,378,580000,36975000,1534,97818,64,TERCER,PARQUE CHACABUCO,7
7284,Mexico,449,700000,47040000,1559,104766,67,SEGUNDO,BALVANERA,3
2143,Monroe al 3600,273,1850000,118400000,6777,433700,64,SEGUNDO,COGHLAN,12
